Season,Squad,PublishedPlayers,TotalWageBill,% Estimated,KnownPlayerWageRecords,KnownPlayerWages,MeanKnownAnnualWage,MedianKnownAnnualWage,HighestKnownAnnualWage,LowestKnownAnnualWage,WageStdDev,Top5KnownWages,PlayerRecordDifference,KnownWageCoveragePct,WageReconciliationDifference,ImpliedUnlistedAnnualWage,ImpliedUnlistedWeeklyWage,HighestToMedianWageRatio,Top5KnownWageShare,ObservedWageRange,LowCoverageFlag,HighCoverageFlag,LargeReconciliationFlag,WageDataFlag
23/24,Burnley,69,38506000.0,86%,36,40846000.0,1134611.111111111,1170000.0,2340000.0,156000.0,665697.2833171793,10920000.0,33,106.0769750168805,-2340000.0,,,2.0,0.2673456397199236,2184000.0,False,True,False,True
23/24,Sheffield United,61,28756000.0,66%,35,36348000.0,1038514.2857142857,1040000.0,3640000.0,52000.0,655207.9764753896,10400000.0,26,126.40144665461122,-7592000.0,,,3.5,0.2861230329041488,3588000.0,False,True,True,True
23/24,Luton Town,56,24570000.0,89%,29,25770000.0,888620.6896551724,650000.0,2600000.0,130000.0,566636.215737418,9100000.0,27,104.8840048840049,-1200000.0,,,4.0,0.35312378734963135,2470000.0,False,False,False,False
24/25,Manchester City,67,201864000.0,55%,38,227437600.0,5985200.0,2860000.0,20800000.0,93600.0,6117913.64684647,86840000.0,29,112.66872746007212,-25573600.0,,,7.2727272727272725,0.3818190132150533,20706400.0,False,True,False,True
24/25,Manchester Utd,67,180848000.0,33%,37,190065000.0,5136891.891891892,4420000.0,18200000.0,52000.0,4894669.7526991535,72800000.0,30,105.09654516500045,-9217000.0,,,4.117647058823529,0.3830268592323679,18148000.0,False,True,False,True
24/25,Chelsea,79,172120000.0,61%,39,144679600.0,3709733.3333333335,2600000.0,13000000.0,104000.0,3540942.526126813,52000000.0,40,84.05740181268882,27440400.0,686010.0,13192.5,5.0,0.35941487258742766,12896000.0,True,False,True,True
24/25,Arsenal,52,169416000.0,31%,25,172276000.0,6891040.0,5720000.0,14560000.0,208000.0,3943841.491067645,63700000.0,27,101.68815224063843,-2860000.0,,,2.5454545454545454,0.3697555086024751,14352000.0,False,False,False,False
24/25,Liverpool,64,128804000.0,56%,34,139783800.0,4111288.2352941176,2990000.0,18200000.0,20800.0,4152850.124678137,55120000.0,30,108.52442470730723,-10979800.0,,,6.086956521739131,0.3943232334505143,18179200.0,False,True,False,True
24/25,Aston Villa,74,107536000.0,74%,39,132644200.0,3401133.3333333335,3900000.0,7800000.0,31200.0,2712797.935840735,37960000.0,35,123.34864603481626,-25108200.0,,,2.0,0.2861791167649999,7768800.0,False,True,True,True
24/25,Tottenham,71,104286000.0,61%,36,116441000.0,3234472.222222222,3380000.0,9880000.0,39000.0,2645332.887354753,41600000.0,35,111.65544751932185,-12155000.0,,,2.923076923076923,0.3572624762755387,9841000.0,False,True,False,True
24/25,Newcastle,67,103272000.0,60%,35,104000000.0,2971428.5714285714,2600000.0,8320000.0,52000.0,2576837.668489791,37960000.0,32,100.70493454179254,-728000.0,,,3.2,0.365,8268000.0,False,False,False,False
24/25,West Ham,59,90220000.0,56%,31,99658000.0,3214774.193548387,3380000.0,7800000.0,52000.0,2410744.0443381434,34320000.0,28,110.46109510086455,-9438000.0,,,2.3076923076923075,0.34437777198017216,7748000.0,False,True,False,True
24/25,Everton,57,71422000.0,73%,28,76388000.0,2728142.8571428573,2210000.0,6760000.0,78000.0,1893554.9892608067,29900000.0,29,106.95303967965053,-4966000.0,,,3.0588235294117645,0.39142273655547993,6682000.0,False,True,False,True
24/25,Crystal Palace,66,69810000.0,86%,37,78572000.0,2123567.5675675673,2080000.0,5460000.0,78000.0,1658665.6708956775,25740000.0,29,112.55121042830541,-8762000.0,,,2.625,0.32759761747187294,5382000.0,False,True,False,True
24/25,Fulham,53,68406000.0,78%,27,73996000.0,2740592.592592593,2600000.0,6760000.0,104000.0,1681041.7845733287,26520000.0,26,108.17179779551502,-5590000.0,,,2.6,0.3583977512297962,6656000.0,False,True,False,True
24/25,Leicester City,62,65416000.0,75%,32,68510000.0,2140937.5,1690000.0,7280000.0,104000.0,1701869.407398438,24960000.0,30,104.72972972972974,-3094000.0,,,4.3076923076923075,0.36432637571157495,7176000.0,False,False,False,False
24/25,Nottingham,65,63492000.0,92%,29,57590000.0,1985862.0689655172,1820000.0,5460000.0,78000.0,1327754.2727730144,21840000.0,36,90.70434070434071,5902000.0,163944.44444444444,3152.777777777778,3.0,0.3792325056433409,5382000.0,False,False,False,False
24/25,Brighton,79,61958000.0,87%,40,63687000.0,1592175.0,1170000.0,4550000.0,104000.0,1365661.7046936136,19890000.0,39,102.79060008392781,-1729000.0,,,3.888888888888889,0.31230863441518675,4446000.0,False,False,False,False
24/25,Southampton,72,56030000.0,88%,39,59020000.0,1513333.3333333333,1040000.0,6240000.0,156000.0,1239449.141933059,20020000.0,33,105.33642691415312,-2990000.0,,,6.0,0.3392070484581498,6084000.0,False,True,False,True
24/25,Bournemouth,60,54704000.0,83%,32,60372000.0,1886625.0,1820000.0,4420000.0,104000.0,1247457.1231884276,19500000.0,28,110.36121673003802,-5668000.0,,,2.4285714285714284,0.32299741602067183,4316000.0,False,True,False,True
24/25,Wolves,76,54262000.0,85%,39,62608000.0,1605333.3333333333,1300000.0,4680000.0,130000.0,1237747.7281726233,20280000.0,37,115.38092956396741,-8346000.0,,,3.6,0.3239202657807309,4550000.0,False,True,True,True
24/25,Brentford,64,41470000.0,97%,34,44239000.0,1301147.0588235294,1430000.0,3640000.0,117000.0,896919.3110005123,14040000.0,30,106.67711598746081,-2769000.0,,,2.5454545454545454,0.31736702909197767,3523000.0,False,True,False,True
24/25,Ipswich Town,62,34216000.0,97%,33,39980000.0,1211515.1515151516,780000.0,7800000.0,52000.0,1410130.4044576008,17420000.0,29,116.84592003740939,-5764000.0,,,10.0,0.43571785892946474,7748000.0,False,True,True,True
25/26,Manchester City,72,223875600.0,57%,40,236199600.0,5904990.0,3900000.0,27300000.0,52000.0,6251310.625567515,84240000.0,32,105.50484286809281,-12324000.0,,,7.0,0.35664751337428174,27248000.0,False,True,False,True
25/26,Arsenal,53,189332000.0,60%,26,186212000.0,7162000.0,7280000.0,14560000.0,52000.0,4102231.3927910025,66300000.0,27,98.3521010711343,3120000.0,115555.55555555556,2222.222222222222,2.0,0.35604579726333424,14508000.0,False,False,False,False
25/26,Liverpool,65,178380800.0,59%,32,174454800.0,5451712.5,3900000.0,20800000.0,20800.0,5398496.465698694,76960000.0,33,97.79909048507463,3926000.0,118969.69696969698,2287.878787878788,5.333333333333333,0.441145786759665,20779200.0,False,False,False,False
25/26,Manchester Utd,78,162331000.0,44%,39,162474000.0,4166000.0,2600000.0,18200000.0,39000.0,4442724.632238052,63180000.0,39,100.0880916152799,-143000.0,,,7.0,0.3888622179548728,18161000.0,False,False,False,False
25/26,Chelsea,67,156338000.0,54%,37,161434000.0,4363081.081081081,3120000.0,16900000.0,104000.0,3941703.6529510547,58760000.0,30,103.25960419091969,-5096000.0,,,5.416666666666667,0.363987759703656,16796000.0,False,False,False,False
25/26,Tottenham,75,132912000.0,63%,37,137852000.0,3725729.7297297297,3640000.0,10140000.0,26000.0,2999060.303278796,45240000.0,38,103.71674491392801,-4940000.0,,,2.7857142857142856,0.32817804602036965,10114000.0,False,False,False,False
25/26,Aston Villa,72,129537200.0,87%,39,134976400.0,3460933.3333333335,3380000.0,7800000.0,62400.0,3004336.6190727954,38480000.0,33,104.19894825579061,-5439200.0,,,2.3076923076923075,0.28508687444619946,7737600.0,False,False,False,False
25/26,Newcastle,60,116584000.0,72%,30,116584000.0,3886133.3333333335,3640000.0,8320000.0,78000.0,2556062.9172189026,39000000.0,30,100.0,0.0,,,2.2857142857142856,0.3345227475468332,8242000.0,False,False,False,False
25/26,Nottingham,73,92677000.0,88%,37,86411000.0,2335432.4324324327,2080000.0,5720000.0,39000.0,1513674.3841200264,24960000.0,36,93.2388834338617,6266000.0,174055.55555555556,3347.222222222222,2.75,0.2888521137355198,5681000.0,False,False,False,False
25/26,West Ham,66,86143200.0,84%,34,95607200.0,2811976.470588235,2470000.0,7800000.0,31200.0,2132045.373196589,33020000.0,32,110.98635759990341,-9464000.0,,,3.1578947368421053,0.3453714782987055,7768800.0,False,True,False,True
25/26,Fulham,52,77519000.0,85%,28,77298000.0,2760642.8571428573,2860000.0,6760000.0,39000.0,1719029.2526389922,27040000.0,24,99.71490860305215,221000.0,9208.333333333334,177.08333333333334,2.3636363636363638,0.3498150016818029,6721000.0,False,False,False,False
25/26,Everton,58,75379200.0,92%,28,64173200.0,2291900.0,1508000.0,7800000.0,31200.0,2182375.0259921122,31200000.0,30,85.13383002207505,11206000.0,373533.3333333333,7183.333333333333,5.172413793103448,0.48618426383599384,7768800.0,False,False,False,False
25/26,Wolves,67,72358000.0,90%,35,73515000.0,2100428.5714285714,1820000.0,5460000.0,39000.0,1437852.4281170228,21840000.0,32,101.59899389148401,-1157000.0,,,3.0,0.29708222811671087,5421000.0,False,False,False,False
25/26,Crystal Palace,70,68348800.0,94%,37,79138800.0,2138886.4864864866,1820000.0,6240000.0,20800.0,1739755.5923753204,27300000.0,33,115.78667072428483,-10790000.0,,,3.4285714285714284,0.3449635324265721,6219200.0,False,True,True,True
25/26,Sunderland,83,68016000.0,100%,45,70044000.0,1556533.3333333333,1040000.0,5720000.0,26000.0,1442660.3203803727,22880000.0,38,102.98165137614679,-2028000.0,,,5.5,0.3266518188567186,5694000.0,False,False,False,False
25/26,Bournemouth,65,62764000.0,89%,36,66014000.0,1833722.2222222222,1820000.0,4420000.0,104000.0,1217280.6369963952,19240000.0,29,105.17812758906379,-3250000.0,,,2.4285714285714284,0.29145332808192204,4316000.0,False,True,False,True
25/26,Brighton,72,60905000.0,93%,34,71045000.0,2089558.8235294118,2210000.0,4680000.0,39000.0,1400644.9854345021,21450000.0,38,116.64887940234792,-10140000.0,,,2.1176470588235294,0.3019213174748399,4641000.0,False,True,True,True
25/26,Leeds United,56,59306000.0,92%,28,59982000.0,2142214.285714286,2080000.0,5200000.0,26000.0,1262150.350765117,21710000.0,28,101.13985094256905,-676000.0,,,2.5,0.36194191590810576,5174000.0,False,False,False,False
25/26,Burnley,74,55190000.0,100%,38,55190000.0,1452368.4210526317,1300000.0,3900000.0,30000.0,1000490.3506173965,14820000.0,36,100.0,0.0,,,3.0,0.26852690704837834,3870000.0,False,False,False,False
25/26,Brentford,73,54301000.0,94%,39,57525000.0,1475000.0,1300000.0,3900000.0,39000.0,1183668.405735678,18460000.0,34,105.93727555661958,-3224000.0,,,3.0,0.32090395480225986,3861000.0,False,True,False,True
26/27,Manchester City,31,209924000.0,65%,27,209924000.0,7774962.962962963,6760000.0,27300000.0,364000.0,6519911.428619028,86580000.0,4,100.0,0.0,,,4.038461538461538,0.412434976467674,26936000.0,False,False,False,False
26/27,Arsenal,30,191100000.0,57%,26,191100000.0,7350000.0,6500000.0,15600000.0,1820000.0,4222296.057833938,69420000.0,4,100.0,0.0,,,2.4,0.363265306122449,13780000.0,False,False,False,False
26/27,Liverpool,30,177840000.0,67%,28,177840000.0,6351428.571428572,4420000.0,18200000.0,156000.0,5039395.814965738,73320000.0,2,100.0,0.0,,,4.117647058823529,0.41228070175438597,18044000.0,False,False,False,False
26/27,Manchester Utd,30,155038000.0,38%,26,155038000.0,5963000.0,6240000.0,15600000.0,208000.0,4284553.512327744,61100000.0,4,100.0,0.0,,,2.5,0.39409693107496224,15392000.0,False,False,False,False
26/27,Chelsea,43,147966000.0,67%,31,147966000.0,4773096.774193549,5200000.0,10400000.0,260000.0,3026603.8101568418,47840000.0,12,100.0,0.0,,,2.0,0.32331751888947463,10140000.0,False,False,False,False
26/27,Tottenham,34,129948000.0,72%,29,129948000.0,4480965.517241379,3900000.0,10400000.0,260000.0,2935873.178493419,45500000.0,5,100.0,0.0,,,2.6666666666666665,0.35014005602240894,10140000.0,False,False,False,False
26/27,Aston Villa,31,118820000.0,85%,27,118820000.0,4400740.740740741,5200000.0,7800000.0,260000.0,2445325.093891364,36920000.0,4,100.0,0.0,,,1.5,0.31072210065645517,7540000.0,False,False,False,False
26/27,Newcastle,29,88322000.0,85%,25,88322000.0,3532880.0,3120000.0,7800000.0,156000.0,2353398.824395616,35490000.0,4,100.0,0.0,,,2.5,0.4018251398292611,7644000.0,False,False,False,False
26/27,Nottingham,32,79066000.0,90%,29,79066000.0,2726413.793103448,2340000.0,5720000.0,416000.0,1454236.7049722923,25220000.0,3,100.0,0.0,,,2.4444444444444446,0.31897402170338707,5304000.0,False,False,False,False
26/27,Brighton,38,69706000.0,89%,33,69706000.0,2112303.0303030303,2080000.0,4680000.0,260000.0,1372870.6349481838,21710000.0,5,100.0,0.0,,,2.25,0.3114509511376352,4420000.0,False,False,False,False
26/27,Crystal Palace,32,65078000.0,93%,27,65078000.0,2410296.296296296,2080000.0,6240000.0,78000.0,1707384.6579990021,25220000.0,5,100.0,0.0,,,3.0,0.3875349580503396,6162000.0,False,False,False,False
26/27,Sunderland,37,60684000.0,100%,35,60684000.0,1733828.5714285714,1300000.0,5720000.0,260000.0,1399287.328811145,21580000.0,2,100.0,0.0,,,4.4,0.3556126820908312,5460000.0,False,False,False,False
26/27,Fulham,24,60320000.0,90%,20,60320000.0,3016000.0,2990000.0,6760000.0,780000.0,1452280.96455197,24440000.0,4,100.0,0.0,,,2.260869565217391,0.4051724137931034,5980000.0,False,False,False,False
26/27,Bournemouth,34,59826000.0,93%,30,59826000.0,1994200.0,1950000.0,4420000.0,156000.0,1237781.3689183479,19500000.0,4,100.0,0.0,,,2.2666666666666666,0.3259452411994785,4264000.0,False,False,False,False
26/27,Everton,22,58978400.0,95%,20,58978400.0,2948920.0,2340000.0,7800000.0,62400.0,2094997.1289014367,29120000.0,2,100.0,0.0,,,3.3333333333333335,0.4937400811144419,7737600.0,False,False,False,False
26/27,Leeds United,27,55042000.0,88%,24,55042000.0,2293416.6666666665,2080000.0,5200000.0,52000.0,1388993.4396397697,22230000.0,3,100.0,0.0,,,2.5,0.403873405762872,5148000.0,False,False,False,False
26/27,Brentford,31,50596000.0,96%,29,50596000.0,1744689.6551724137,1560000.0,3900000.0,260000.0,1162471.7847097646,17680000.0,2,100.0,0.0,,,2.5,0.3494347379239466,3640000.0,False,False,False,False
26/27,Ipswich Town,34,29900000.0,100%,27,29900000.0,1107407.4074074074,1300000.0,1820000.0,156000.0,452651.6115971326,8320000.0,7,100.0,0.0,,,1.4,0.2782608695652174,1664000.0,False,False,False,False
26/27,Hull City,31,18431400.0,100%,28,18431400.0,658264.2857142857,585000.0,1820000.0,62400.0,434319.6639908221,6760000.0,3,100.0,0.0,,,3.111111111111111,0.3667654112004514,1757600.0,False,False,False,False
26/27,Coventry City,26,15756000.0,100%,25,15756000.0,630240.0,520000.0,1300000.0,78000.0,389947.9965328711,6240000.0,1,100.0,0.0,,,2.5,0.39603960396039606,1222000.0,False,False,False,False
