Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
373,Vladimír Coufal,cz CZE,DFMF,West Ham,29,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),,fdf3cb77
374,Álex Moreno,es ESP,DF,Aston Villa,29,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),,16e9d0ea
375,Jonny Castro,es ESP,DF,Wolves,28,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,e28868f3
376,Saša Kalajdžić,at AUT,FW,Wolves,25,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,15f24fe7
377,Youri Tielemans,be BEL,MF,Leicester City,25,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),,56f7a928
378,Dan Burn,eng ENG,DF,Newcastle,30,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,b2d31e83
379,Jacob Murphy,eng ENG,FW,Newcastle,27,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,de112b84
380,Javier Manquillo,es ESP,DF,Newcastle,28,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),,758dd7f0
381,Paul Dummett,wls WAL,DF,Newcastle,30,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),,3fe6bd8c
382,Christian Nørgaard,dk DEN,MF,Brentford,28,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,df0a4c90
383,Keane Lewis-Potter,eng ENG,FW,Brentford,21,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,41f08ac8
384,Kristoffer Ajer,no NOR,DF,Brentford,24,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,a8c0acb7
385,Rico Henry,jm JAM,DFMF,Brentford,25,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,8a3c1dc7
386,Marcus Bettinelli,eng ENG,GK,Chelsea,30,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),,0d85a4e8
387,Tariq Lamptey,gh GHA,DFMF,Brighton,21,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),,f4e433d4
388,Serge Aurier,ci CIV,DFMF,Nottingham,29,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,5c2b4f07
389,Bobby De Cordova-Reid,jm JAM,MFDF,Fulham,29,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),,0f7533cd
390,Harry Wilson,wls WAL,MF,Fulham,25,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),Unverified estimation,c6dc9ecd
391,Nathaniel Chalobah,eng ENG,MF,Fulham,27,£ 35000 (€ 40683 $44485),£ 1820000 (€ 2115516 $2313233),,422862ea
392,Marquinhos,br BRA,MF,Arsenal,19,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,59878425
393,Ché Adams,sct SCO,FW,Southampton,26,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),,f2bf1b0f
394,Paul Onuachu,ng NGA,FW,Southampton,28,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,c06d1086
395,Romain Perraud,fr FRA,DF,Southampton,24,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,6dfd8f05
396,Eberechi Eze,eng ENG,MFFW,Crystal Palace,24,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),,ae4fc6a4
397,Jack Stacey,eng ENG,DFMF,Bournemouth,26,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),,558807c0
398,Lloyd Kelly,eng ENG,DF,Bournemouth,23,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),,f31def1e
399,Ryan Christie,sct SCO,MF,Bournemouth,27,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,26ce2263
400,Illan Meslier,fr FRA,GK,Leeds United,22,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,6b625ac2
401,Sam Greenwood,eng ENG,MF,Leeds United,20,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,f3354c07
402,Ezri Konsa,eng ENG,DF,Aston Villa,24,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),,0313a347
403,Jáder Durán,co COL,FW,Aston Villa,18,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,414184f7
404,Marvelous Nakamba,zw ZIM,MF,Aston Villa,28,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),,de5b5570
405,Hwang Hee-chan,kr KOR,FWMF,Wolves,26,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,169fd162
406,João Gomes,br BRA,MF,Wolves,21,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,8b57ad2c
407,Alex Smithies,eng ENG,GK,Leicester City,32,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,bb91617c
408,James Justin,eng ENG,DFMF,Leicester City,24,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),,fb614c44
409,Elliot Anderson,eng ENG,MF,Newcastle,19,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),,de31038e
410,Karl Darlow,wls WAL,GK,Newcastle,31,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),,cde3309f
411,Aaron Hickey,sct SCO,DF,Brentford,20,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,1780bb4a
412,Mikkel Damsgaard,dk DEN,MFFW,Brentford,22,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,215f3907
413,Vitaly Janelt,de GER,MF,Brentford,24,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,8449d35e
414,David Datro Fofana,ci CIV,FW,Chelsea,19,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,e82900ef
415,James Garner,eng ENG,MF,Everton,21,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,4e015693
416,Brennan Johnson,wls WAL,FWMF,Nottingham,21,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,0cd31129
417,Danilo Santos,br BRA,MF,Nottingham,21,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),,a816dbfb
418,Gustavo Scarpa,br BRA,MF,Nottingham,28,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),,2964fd20
419,Omar Richards,eng ENG,LB,Nottingham,24,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,f9b1b7bf
420,Orel Mangala,be BEL,MF,Nottingham,24,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,a572e291
421,Steve Cook,eng ENG,DF,Nottingham,31,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,3e5e4e63
422,Harrison Reed,eng ENG,MF,Fulham,27,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,803ae100
423,Josh Onomah,eng ENG,FWMF,Fulham,25,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),,6612cd8c
424,Neeskens Kebano,cd COD,MF,Fulham,30,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),,18b999f4
425,Tim Ream,us USA,DF,Fulham,34,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,28b40c9c
426,Tom Cairney,sct SCO,MF,Fulham,31,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),,a8748947
427,Máximo Perrone,ar ARG,MF,Manchester City,19,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,53552942
428,Scott Carson,eng ENG,GK,Manchester City,36,£ 30000 (€ 34871 $38130),£ 1560000 (€ 1813299 $1982771),Unverified estimation,3e1550ee
429,Nathan Patterson,sct SCO,DFMF,Everton,20,£ 28000 (€ 32546 $35588),£ 1456000 (€ 1692412 $1850586),,230f0471
430,Diogo Dalot,pt POR,DF,Manchester Utd,23,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),,d9565625
431,Carlos Alcaraz,ar ARG,MFFW,Southampton,19,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),Unverified estimation,4abac767
432,Mohammed Salisu,gh GHA,DF,Southampton,23,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),,0b33f6ad
433,Roméo Lavia,be BEL,MF,Southampton,18,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),Unverified estimation,ecad9aa5
434,Sekou Mara,fr FRA,FW,Southampton,20,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),Unverified estimation,3544641e
435,Djed Spence,eng ENG,DFMF,Tottenham,21,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),Unverified estimation,9bc9a519
436,Japhet Tanganga,eng ENG,DF,Tottenham,23,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),,e9971f2d
437,Nathan Ferguson,eng ENG,CB,Crystal Palace,22,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),,2f8d27bc
438,Darren Randolph,ie IRL,GK,Bournemouth,35,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),Unverified estimation,6385ebfb
439,Illia Zabarnyi,ua UKR,DF,Bournemouth,19,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),Unverified estimation,88968486
440,Liam Cooper,sct SCO,DF,Leeds United,30,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),,dc64b8b3
441,Mateusz Klich,pl POL,MF,Leeds United,32,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),Unverified estimation,282679b4
442,Flynn Downes,eng ENG,MF,West Ham,23,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),Unverified estimation,69fdb896
443,José Sá,pt POR,GK,Wolves,29,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),,903b6e8b
444,Victor Kristiansen,,LB,Leicester City,20,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),Unverified estimation,-9999
445,David Raya,es ESP,GK,Brentford,26,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),,98ea5115
446,Frank Onyeka,ng NGA,MF,Brentford,24,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),Unverified estimation,2944f86f
447,Pontus Jansson,se SWE,DF,Brentford,31,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),,172e52d8
448,Sergi Canós,es ESP,FWMF,Brentford,25,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),Unverified estimation,1137759d
449,Thomas Strakosha,al ALB,GK,Brentford,27,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),Unverified estimation,339fe0e8
450,Robert Sánchez,es ESP,GK,Brighton,24,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),,6a713852
451,Demarai Gray,jm JAM,FWMF,Everton,26,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),Unverified estimation,4468ec10
452,Dwight McNeil,eng ENG,MFFW,Everton,22,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),Unverified estimation,fc15fb84
453,Rúben Vinagre,pt POR,DFMF,Everton,23,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),,b937e490
454,Tom Davies,eng ENG,MF,Everton,24,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),,9228b07c
455,Loïc Bade,fr FRA,DF,Nottingham,22,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),Unverified estimation,114bbdee
456,Ryan Yates,eng ENG,MF,Nottingham,24,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),,c1fe2a48
457,Antonee Robinson,us USA,DF,Fulham,24,£ 25000 (€ 29059 $31775),£ 1300000 (€ 1511083 $1652309),,289601e6
458,Facundo Pellistri,uy URU,FWMF,Manchester Utd,20,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),,ac7e7b1c
459,Gavin Bazunu,ie IRL,GK,Southampton,20,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,c91441dc
460,Kyle Walker-Peters,eng ENG,DFMF,Southampton,25,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),,984a5a64
461,Willy Caballero,ar ARG,GK,Southampton,40,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,a179d516
462,Naouirou Ahamada,fr FRA,MF,Crystal Palace,20,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,a6c58494
463,Antoine Semenyo,gh GHA,MFFW,Bournemouth,22,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,efd2ec23
464,Marcus Tavernier,eng ENG,MF,Bournemouth,23,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,5c0da4a4
465,Mark Travers,ie IRL,GK,Bournemouth,23,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,fe558029
466,Adam Forshaw,eng ENG,MF,Leeds United,30,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),,9f1938ab
467,Joel Robles,es ESP,GK,Leeds United,32,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,cda0b317
468,Luke Ayling,eng ENG,DF,Leeds United,30,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,420d7c7d
469,Wilfried Gnonto,it ITA,MFFW,Leeds United,18,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,75fdd638
470,Ben Johnson,eng ENG,DFMF,West Ham,22,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),,9319781b
471,Cameron Archer,eng ENG,FWMF,Aston Villa,21,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,05e8ca6d
472,Jed Steer,eng ENG,GK,Aston Villa,30,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),,a8a3d139
473,Ludwig Augustinsson,se SWE,DF,Aston Villa,28,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,9fec8860
474,Léo Bonatini,br BRA,CF,Wolves,28,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,da23d58d
475,Nathan Collins,ie IRL,DF,Wolves,21,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,a8c19eb8
476,Daniel Amartey,gh GHA,DF,Leicester City,27,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),,1a4ef233
477,Daniel Iversen,dk DEN,GK,Leicester City,25,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,10d221cd
478,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,23,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,5c74c0f5
479,Ivan Toney,eng ENG,FW,Brentford,26,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),,e09f279b
480,Josh Dasilva,eng ENG,MF,Brentford,23,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),,60344e4f
481,Mathias Jensen,dk DEN,MF,Brentford,26,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),,0f134faf
482,Yoane Wissa,cd COD,FW,Brentford,25,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,2500cef9
483,Mathias Jørgensen,dk DEN,DF,Brentford,32,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,0db5d2c8
484,Billy Gilmour,sct SCO,MF,Brighton,21,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,df10e27c
485,Deniz Undav,de GER,MFFW,Brighton,26,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,dd549382
486,Giulian Biancone,fr FRA,DFMF,Nottingham,22,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,de40e38c
487,Harry Arter,ie IRL,CM,Nottingham,32,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,2f4c5a52
488,Lyle Taylor,ms MSR,FW,Nottingham,32,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),,3e80e04e
489,Scott McKenna,sct SCO,DF,Nottingham,25,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),,4e5a4cbc
490,Manor Solomon,il ISR,MF,Fulham,23,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,886f9aac
491,Cole Palmer,eng ENG,MFFW,Manchester City,20,£ 20000 (€ 23247 $25420),£ 1040000 (€ 1208866 $1321847),Unverified estimation,dc7f8a28
492,Pape Matar Sarr,sn SEN,MF,Tottenham,19,£ 20000 (€ 22975 $23030),£ 1040000 (€ 1194681 $1197552),Unverified estimation,feb5d972
493,Armel Bella Kotchap,de GER,DF,Southampton,20,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),Unverified estimation,a39d11bc
494,Juan Larios,es ESP,DF,Southampton,18,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),Unverified estimation,cf7fb13a
495,Samuel Edozie,eng ENG,MFFW,Southampton,19,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),Unverified estimation,007414dd
496,Emiliano Marcondes,dk DEN,FWMF,Bournemouth,27,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),Unverified estimation,4d960fc3
497,Kieffer Moore,wls WAL,FW,Bournemouth,29,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),Unverified estimation,01ce9e70
498,Crysencio Summerville,nl NED,MFFW,Leeds United,20,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),Unverified estimation,df04eb4b
499,Joe Gelhardt,eng ENG,FW,Leeds United,20,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),,01962d0d
500,Calvin Ramsay,sct SCO,DF,Liverpool,19,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),,d720e834
501,Curtis Jones,eng ENG,MF,Liverpool,21,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),Unverified estimation,4fb9c88f
502,Max Kilman,eng ENG,DF,Wolves,25,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),,d0f72bf1
503,Ethan Pinnock,jm JAM,DF,Brentford,29,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),,e541326e
504,Saman Ghoddos,ir IRN,FWMF,Brentford,28,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),,f7b1d4e0
505,Shandon Baptiste,gd GRN,MF,Brentford,24,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),Unverified estimation,2886c9b5
506,Facundo Buonanotte,ar ARG,MF,Brighton,17,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),Unverified estimation,468a7a91
507,Jason Steele,eng ENG,GK,Brighton,31,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),,28300a16
508,Moisés Caicedo,ec ECU,MF,Brighton,20,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),,16264a81
509,Harry Toffolo,eng ENG,DFMF,Nottingham,26,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),Unverified estimation,a105d46a
510,Jack Colback,eng ENG,MF,Nottingham,32,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),,963a9201
511,Joe Worrall,eng ENG,DF,Nottingham,25,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),,a5212312
512,Lewis O'Brien,eng ENG,MF,Nottingham,23,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),Unverified estimation,089667a5
513,Sam Surridge,eng ENG,FW,Nottingham,24,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),Unverified estimation,b017b770
514,Wayne Hennessey,wls WAL,GK,Nottingham,35,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),Unverified estimation,76eca7e2
515,Marek Rodák,sk SVK,GK,Fulham,25,£ 15000 (€ 17436 $19065),£ 780000 (€ 906650 $991386),Unverified estimation,17acc2ed
516,Jamal Lowe,jm JAM,FWMF,Bournemouth,28,£ 12000 (€ 13948 $15252),£ 624000 (€ 725320 $793108),Unverified estimation,b2856bc0
517,Rhys Williams,eng ENG,DF,Liverpool,21,£ 10000 (€ 11625 $11660),£ 520000 (€ 604484 $606337),Unverified estimation,012c975a
518,James Bree,eng ENG,DF,Southampton,24,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,c07b7c5c
519,Malcolm Ebiowei,eng ENG,MF,Crystal Palace,18,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,fa9fa773
520,Jaidon Anthony,eng ENG,MF,Bournemouth,22,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),,e4238fb1
521,Kristoffer Klaesson,no NOR,GK,Leeds United,21,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,3f70db80
522,Caoimhín Kelleher,ie IRL,GK,Liverpool,23,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,62d7ef38
523,Chiquinho,pt POR,LW,Wolves,22,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,dc6c2f02
524,Daniel Bentley,eng ENG,GK,Wolves,29,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,68db6358
525,Matija Šarkić,me MNE,GK,Wolves,25,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,a89e7b29
526,Rayan Aït-Nouri,dz ALG,DFMF,Wolves,21,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,9b398aea
527,Luke Thomas,eng ENG,DF,Leicester City,21,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),,fc027d02
528,Harrison Ashby,sct SCO,DFMF,Newcastle,20,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,b391383a
529,Loris Karius,de GER,GK,Newcastle,29,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),,32e7ce92
530,Mark Gillespie,eng ENG,GK,Newcastle,30,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),,e32958b7
531,Kevin Schade,de GER,FW,Brentford,20,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,52afb588
532,Mads Roerslev,dk DEN,MFDF,Brentford,23,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,57c94db2
533,Jakub Moder,pl POL,CM,Brighton,23,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),,f230bc30
534,Jeremy Sarmiento,ec ECU,MF,Brighton,20,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,ac0d576d
535,Julio Enciso,py PAR,MFFW,Brighton,18,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,9cfbad36
536,Kaoru Mitoma,jp JPN,MF,Brighton,25,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,74618572
537,Tom McGill,eng ENG,GK,Brighton,22,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,4eb2d015
538,Andy Lonergan,ie IRL,GK,Everton,38,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,165cf989
539,Cafú,pt POR,MF,Nottingham,29,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),,85322440
540,Loïc Mbe Soh,fr FRA,DF,Nottingham,21,£ 10000 (€ 11624 $12710),£ 520000 (€ 604433 $660924),Unverified estimation,8f534f8e
541,Tino Livramento,eng ENG,DFMF,Southampton,19,£ 8000 (€ 9299 $10168),£ 416000 (€ 483546 $528739),Unverified estimation,afed6722
542,Ben Pearson,eng ENG,MF,Bournemouth,27,£ 8000 (€ 9299 $10168),£ 416000 (€ 483546 $528739),,a6b461e7
543,Joe Rothwell,eng ENG,MF,Bournemouth,27,£ 8000 (€ 9299 $10168),£ 416000 (€ 483546 $528739),Unverified estimation,10a10454
544,Jordan Zemura,zw ZIM,DFMF,Bournemouth,22,£ 8000 (€ 9299 $10168),£ 416000 (€ 483546 $528739),Unverified estimation,e8271ad9
545,Siriki Dembélé,ci CIV,FWMF,Bournemouth,25,£ 8000 (€ 9299 $10168),£ 416000 (€ 483546 $528739),Unverified estimation,11f54bd5
546,Yerson Mosquera,co COL,DF,Wolves,21,£ 8000 (€ 9299 $10168),£ 416000 (€ 483546 $528739),Unverified estimation,1e159d70
547,Charlie Goode,eng ENG,DF,Brentford,26,£ 8000 (€ 9299 $10168),£ 416000 (€ 483546 $528739),,7aee4dd3
548,Yasin Ayari,se SWE,MF,Brighton,18,£ 8000 (€ 9299 $10168),£ 416000 (€ 483546 $528739),Unverified estimation,f173303a
549,Matthew Longstaff,eng ENG,CM,Newcastle,22,£ 7500 (€ 8719 $8745),£ 390000 (€ 453363 $454752),,c0027d2d
550,Alfie Whiteman,eng ENG,GK,Tottenham,24,£ 7500 (€ 8718 $9533),£ 390000 (€ 453325 $495693),Unverified estimation,3f2587ee
551,Brandon Austin,eng ENG,GK,Tottenham,23,£ 7500 (€ 8718 $9533),£ 390000 (€ 453325 $495693),Unverified estimation,5e253986
552,Alejandro Garnacho,ar ARG,MF,Manchester Utd,18,£ 7000 (€ 8137 $8897),£ 364000 (€ 423103 $462647),,7aa8adfe
553,Lewis Hall,eng ENG,MFDF,Chelsea,17,£ 7000 (€ 8137 $8897),£ 364000 (€ 423103 $462647),Unverified estimation,da011f18
554,Ellis Simms,eng ENG,FW,Everton,21,£ 7000 (€ 8137 $8897),£ 364000 (€ 423103 $462647),Unverified estimation,26d3b5be
555,Finley Stevens,wls WAL,DF,Brentford,19,£ 5385 (€ 6259 $6279),£ 280000 (€ 325492 $326489),Unverified estimation,7e003182
556,Anthony Elanga,se SWE,MF,Manchester Utd,20,£ 5000 (€ 5812 $6355),£ 260000 (€ 302217 $330462),,2fba6108
