Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
176,Steven Caulker,sl SLE,DF,QPR,22,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,2592d9b5
177,Steven Taylor,eng ENG,DF,Newcastle,28,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,9f9ba8ca
178,Arouna Koné,ci CIV,FW,Everton,30,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,f9a72ca4
179,James McCarthy,ie IRL,MF,Everton,23,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,64b08de7
180,Kevin Mirallas,be BEL,FWMF,Everton,26,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,aa51343f
181,Leon Osman,eng ENG,MF,Everton,33,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,a014c247
182,Ross Barkley,eng ENG,MF,Everton,20,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,3a24769f
183,Łukasz Fabiański,pl POL,GK,Swansea City,29,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,9328b835
184,Kurt Zouma,fr FRA,DF,Chelsea,19,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,ce4246f5
185,Steven Fletcher,sct SCO,FW,Sunderland,27,£ 39000 (€ 44894 $49210),£ 2028000 (€ 2334500 $2558939),Unverified estimation,2c9c3502
186,Andros Townsend,eng ENG,FWMF,Tottenham,23,£ 38500 (€ 44319 $48579),£ 2002000 (€ 2304570 $2526132),Unverified estimation,b28bbd58
187,Séamus Coleman,ie IRL,DFMF,Everton,25,£ 38000 (€ 43743 $47949),£ 1976000 (€ 2274641 $2493325),Unverified estimation,0420d84f
188,Tim Howard,us USA,GK,Everton,35,£ 38000 (€ 43743 $47949),£ 1976000 (€ 2274641 $2493325),Unverified estimation,c444465e
189,Robert Huth,de GER,DF,Stoke City,29,£ 37500 (€ 43168 $47318),£ 1950000 (€ 2244711 $2460518),Unverified estimation,0bd1ea64
190,Graziano Pellè,it ITA,FW,Southampton,29,£ 37000 (€ 42592 $46687),£ 1924000 (€ 2214782 $2427711),Unverified estimation,9654d8de
191,Jack Rodwell,eng ENG,DFMF,Sunderland,23,£ 37000 (€ 42592 $46687),£ 1924000 (€ 2214782 $2427711),Unverified estimation,a07579ee
192,Christian Benteke,be BEL,FW,Aston Villa,23,£ 36500 (€ 42016 $46056),£ 1898000 (€ 2184852 $2394904),Unverified estimation,ab070c55
193,Federico Fernández,ar ARG,DF,Swansea City,25,£ 36000 (€ 41441 $45425),£ 1872000 (€ 2154923 $2362097),Unverified estimation,f25b010f
194,Mauricio Isla,cl CHI,DFMF,QPR,26,£ 35115 (€ 40423 $44309),£ 1826000 (€ 2101971 $2304054),Unverified estimation,de4517dd
195,Charlie Adam,sct SCO,MF,Stoke City,28,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,aff418dc
196,Marko Arnautović,at AUT,FWMF,Stoke City,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,00459419
197,Peter Odemwingie,ng NGA,FW,Stoke City,33,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,b16150ac
198,Wilfried Zaha,ci CIV,,Manchester Utd,21,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,b2bc3b1f
199,Jack Cork,eng ENG,DFMF,Southampton,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,74e12f1e
200,Brede Hangeland,no NOR,DF,Crystal Palace,33,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,7cbeb80c
201,Fraizer Campbell,eng ENG,FW,Crystal Palace,26,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,81d63375
202,Mile Jedinak,au AUS,MF,Crystal Palace,29,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,22fd2214
203,James Collins,wls WAL,DF,West Ham,30,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,c61f1719
204,Matthew Jarvis,eng ENG,MF,West Ham,28,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,02d6d2b4
205,Fabio Borini,it ITA,FWMF,Liverpool,23,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,ef5b337e
206,Raheem Sterling,eng ENG,FWMF,Liverpool,19,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,b400bde0
207,Emanuele Giaccherini,it ITA,FWMF,Sunderland,29,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,1c50f354
208,Sebastian Larsson,se SWE,MF,Sunderland,29,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,b26efc36
209,Andrej Kramarić,hr CRO,FWMF,Leicester City,23,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,603cb947
210,Kasper Schmeichel,dk DEN,GK,Leicester City,27,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,53af52f3
211,Marc Albrighton,eng ENG,MF,Leicester City,24,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,b827d5b3
212,Mark Schwarzer,au AUS,GK,Leicester City,41,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,da409c6f
213,Daryl Janmaat,nl NED,DF,Newcastle,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,45da6694
214,Rémy Cabella,fr FRA,FWMF,Newcastle,24,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,148e136f
215,Siem de Jong,nl NED,FWMF,Newcastle,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,cf2a6ace
216,Tim Krul,nl NED,GK,Newcastle,26,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,f23f9d20
217,Vurnon Anita,cw CUW,DFMF,Newcastle,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,2d368fd5
218,Yoan Gouffran,fr FRA,FWMF,Newcastle,28,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,a28d181a
219,Tom Huddlestone,eng ENG,MF,Hull City,27,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,464cbbc9
220,Darron Gibson,ie IRL,MF,Everton,26,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,f0e72e1c
221,José Fonte,pt POR,DF,Southampton,30,£ 34000 (€ 39139 $42901),£ 1768000 (€ 2035205 $2230870),Unverified estimation,90f87966
222,Morgan Schneiderlin,fr FRA,MF,Southampton,24,£ 34000 (€ 39139 $42901),£ 1768000 (€ 2035205 $2230870),Unverified estimation,51b41c5c
223,Steven Davis,nir NIR,MF,Southampton,29,£ 34000 (€ 39139 $42901),£ 1768000 (€ 2035205 $2230870),Unverified estimation,cf15bbb1
224,Victor Wanyama,ke KEN,MF,Southampton,23,£ 34000 (€ 39139 $42901),£ 1768000 (€ 2035205 $2230870),Unverified estimation,e0900238
225,Philipp Wollscheid,de GER,DF,Stoke City,25,£ 33442 (€ 38497 $42198),£ 1739000 (€ 2001822 $2194278),Unverified estimation,c4cca587
226,Jan Vertonghen,be BEL,DF,Tottenham,27,£ 33442 (€ 38497 $42198),£ 1739000 (€ 2001822 $2194278),Unverified estimation,ba23a904
227,Kyle Naughton,eng ENG,DF,Tottenham,25,£ 32000 (€ 38162 $38887),£ 1664000 (€ 1984428 $2022128),Unverified estimation,e860c42f
228,Sebastián Coates,uy URU,,Liverpool,23,£ 33000 (€ 37987 $41640),£ 1716000 (€ 1975346 $2165256),Unverified estimation,1fbbfbde
229,Stephen Ireland,ie IRL,MF,Stoke City,27,£ 32500 (€ 37412 $41009),£ 1690000 (€ 1945416 $2132449),Unverified estimation,bcf30f17
230,Kyle Naughton,eng ENG,DF,Tottenham,25,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,e860c42f
231,Chris Brunt,nir NIR,DFMF,West Brom,29,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,ec7e6ad1
232,Victor Anichebe,ng NGA,FW,West Brom,26,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,4aed5c19
233,Billy Jones,eng ENG,DF,Sunderland,27,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,aa3cb1ad
234,Phil Bardsley,sct SCO,DF,Stoke City,29,£ 31000 (€ 35685 $39116),£ 1612000 (€ 1855628 $2034028),Unverified estimation,1ae30132
235,Asmir Begović,ba BIH,GK,Stoke City,27,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,7b4de647
236,Victor Moses,ng NGA,FWMF,Stoke City,23,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,e726e11e
237,Francis Coquelin,fr FRA,DFMF,Arsenal,23,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,a6951bf8
238,Florin Gardoș,ro ROU,DFMF,Southampton,25,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,70eb7e9d
239,Ben Davies,wls WAL,DFMF,Tottenham,21,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,44781702
240,Benjamin Stambouli,fr FRA,DFMF,Tottenham,23,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,5939baa2
241,Danny Rose,eng ENG,DFMF,Tottenham,24,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,89d10e53
242,Claudio Yacob,ar ARG,MF,West Brom,27,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,bda6ffd4
243,James Morrison,sct SCO,FWMF,West Brom,28,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,21a66e33
244,Carlton Cole,eng ENG,FW,West Ham,30,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,51b2effb
245,Cheikhou Kouyaté,sn SEN,DFMF,West Ham,24,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,8d3c902d
246,James Tomkins,eng ENG,DFMF,West Ham,25,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,e7ca0439
247,Mark Noble,eng ENG,MF,West Ham,27,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,ff527768
248,Alan Hutton,sct SCO,DF,Aston Villa,29,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,688ae34c
249,Brad Guzan,us USA,GK,Aston Villa,29,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,d899e3bf
250,Jores Okore,dk DEN,DF,Aston Villa,21,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,bd7138e5
251,Ron Vlaar,nl NED,DF,Aston Villa,29,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,366f6f12
252,David Nugent,eng ENG,FW,Leicester City,29,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,f9b5e5bd
253,Jamie Vardy,eng ENG,FW,Leicester City,27,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,45963054
254,Paul Konchesky,eng ENG,DFFW,Leicester City,33,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,941bcf75
255,Emmanuel Rivière,fr FRA,FW,Newcastle,24,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,2bae5658
256,Jack Colback,eng ENG,MF,Newcastle,24,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,963a9201
257,Ryan Taylor,eng ENG,DFMF,Newcastle,29,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,5c6dd7bc
258,Dame N'Doye,sn SEN,FW,Hull City,29,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,4574720b
259,Robert Snodgrass,sct SCO,FWMF,Hull City,26,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,9f4647e9
260,Jonjo Shelvey,eng ENG,MF,Swansea City,22,£ 29904 (€ 34423 $37733),£ 1555000 (€ 1790013 $1962106),Unverified estimation,3727dd3c
261,Niko Kranjčar,hr CRO,MF,QPR,29,£ 28615 (€ 32940 $36107),£ 1488000 (€ 1712887 $1877565),Unverified estimation,403d2184
262,Maya Yoshida,jp JPN,DF,Southampton,25,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,caffaf5a
263,Jordon Mutch,eng ENG,MF,Crystal Palace,22,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,37c408cc
264,Callum McManaman,eng ENG,FWMF,West Brom,23,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,1a5dbcc2
265,Craig Gardner,eng ENG,MF,West Brom,27,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,1117b9ff
266,Carles Gil,es ESP,FWMF,Aston Villa,21,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,11c30a46
267,Marvin Emnes,nl NED,FWMF,Swansea City,26,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,a5900d91
268,Carl Jenkinson,eng ENG,,Arsenal,22,£ 27558 (€ 31723 $34772),£ 1433000 (€ 1649575 $1808165),Unverified estimation,874125a3
269,Erik Pieters,nl NED,DFMF,Stoke City,25,£ 27500 (€ 31656 $34700),£ 1430000 (€ 1646121 $1804380),Unverified estimation,1ef37668
270,Geoff Cameron,us USA,DFMF,Stoke City,29,£ 27500 (€ 31656 $34700),£ 1430000 (€ 1646121 $1804380),Unverified estimation,1a160ea3
271,Danny Graham,eng ENG,FW,Sunderland,28,£ 27500 (€ 31656 $34700),£ 1430000 (€ 1646121 $1804380),Unverified estimation,7d7bdee6
272,Nathaniel Clyne,eng ENG,DF,Southampton,23,£ 27000 (€ 31081 $34069),£ 1404000 (€ 1616192 $1771573),Unverified estimation,0442183b
273,Graham Dorrans,sct SCO,FWMF,West Brom,27,£ 27000 (€ 31081 $34069),£ 1404000 (€ 1616192 $1771573),Unverified estimation,eeb032db
274,Steven Naismith,sct SCO,FWMF,Everton,27,£ 27000 (€ 31081 $34069),£ 1404000 (€ 1616192 $1771573),Unverified estimation,5e98c186
275,Gareth McAuley,nir NIR,DF,West Brom,34,£ 26000 (€ 29929 $32807),£ 1352000 (€ 1556333 $1705959),Unverified estimation,ac7d7378
276,Marc Muniesa,es ESP,DFMF,Stoke City,22,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,4db76f57
277,Brad Friedel,us USA,,Tottenham,43,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,b8c0a975
278,Vlad Chiricheș,ro ROU,DFMF,Tottenham,24,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,c316607a
279,Lee Chung-yong,kr KOR,FWMF,Crystal Palace,26,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,49b05a83
280,Glenn Murray,eng ENG,FW,Crystal Palace,30,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,f2f29dda
281,James McArthur,sct SCO,MF,Crystal Palace,26,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,cee31595
282,Joe Ledley,wls WAL,MF,Crystal Palace,27,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,c221f149
283,Martin Kelly,eng ENG,DFMF,Crystal Palace,24,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,d7492450
284,Scott Dann,eng ENG,DF,Crystal Palace,27,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,52105203
285,Yannick Bolasie,cd COD,FWMF,Crystal Palace,25,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,715fc0fe
286,Craig Dawson,eng ENG,DF,West Brom,24,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,3e9e06cb
287,Saido Berahino,bi BDI,FWMF,West Brom,20,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,25b166d0
288,Guy Demel,ci CIV,DFMF,West Ham,33,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,605bba68
289,Joey O'Brien,ie IRL,DFMF,West Ham,28,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,ce46f501
290,Morgan Amalfitano,fr FRA,MF,West Ham,29,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,ab914649
291,Winston Reid,nz NZL,DF,West Ham,26,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,562eed5c
292,Brad Jones,au AUS,GK,Liverpool,32,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,ffc1c226
293,Carlos Sánchez,co COL,DFMF,Aston Villa,28,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,50b51fac
294,Patrick van Aanholt,nl NED,DF,Sunderland,23,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,5f09991f
295,Santiago Vergini,ar ARG,DF,Sunderland,25,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,6d041dd0
296,Will Buckley,eng ENG,FWMF,Sunderland,24,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,b1929302
297,Andy King,wls WAL,MF,Leicester City,25,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,d790907f
298,Danny Drinkwater,eng ENG,MF,Leicester City,24,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,2649ff32
299,Danny Simpson,eng ENG,DF,Leicester City,27,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,3201b03d
300,Matty James,eng ENG,MF,Leicester City,23,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,ebd0a048
301,Ritchie De Laet,be BEL,DF,Leicester City,25,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,dc234f98
302,Bobby Zamora,eng ENG,FW,QPR,33,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,7ddb3563
303,Gabriel Obertan,fr FRA,FWMF,Newcastle,25,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,adc264a8
304,Allan McGregor,sct SCO,GK,Hull City,32,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,f3a97d02
305,Antolín Alcaraz,py PAR,DF,Everton,32,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,cee38e27
306,Muhamed Bešić,ba BIH,DFMF,Everton,21,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,7ca9f0f0
307,Tony Hibbert,eng ENG,DF,Everton,33,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,c878c4bf
308,Ashley Williams,wls WAL,DF,Swansea City,29,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,a498e276
309,Bryan Oviedo,cr CRC,DFMF,Everton,24,£ 24192 (€ 27849 $30526),£ 1258000 (€ 1448126 $1587350),Unverified estimation,31faf295
310,Jordi Gómez,es ESP,MF,Sunderland,29,£ 24000 (€ 27627 $30283),£ 1248000 (€ 1436615 $1574732),Unverified estimation,d92b0327
311,Ahmed Elmohamady,eg EGY,DFMF,Hull City,26,£ 24000 (€ 27627 $30283),£ 1248000 (€ 1436615 $1574732),Unverified estimation,615ef733
312,Curtis Davies,sl SLE,DF,Hull City,29,£ 24000 (€ 27627 $30283),£ 1248000 (€ 1436615 $1574732),Unverified estimation,607fb965
313,Jake Livermore,eng ENG,MF,Hull City,24,£ 24000 (€ 27627 $30283),£ 1248000 (€ 1436615 $1574732),Unverified estimation,b98570d1
314,Maynor Figueroa,hn HON,DF,Hull City,31,£ 24000 (€ 27627 $30283),£ 1248000 (€ 1436615 $1574732),Unverified estimation,d8524b21
315,Emmanuel Mayuka,zm ZAM,FW,Southampton,23,£ 23000 (€ 26476 $29022),£ 1196000 (€ 1376756 $1509118),Unverified estimation,126fd532
316,Cristian Gamboa,cr CRC,DFMF,West Brom,24,£ 23000 (€ 26476 $29022),£ 1196000 (€ 1376756 $1509118),Unverified estimation,f27680d9
317,Liam Bridcutt,sct SCO,DFMF,Sunderland,25,£ 23000 (€ 26476 $29022),£ 1196000 (€ 1376756 $1509118),Unverified estimation,d6066695
318,Eduardo Vargas,cl CHI,FWMF,QPR,24,£ 22577 (€ 25989 $28488),£ 1174000 (€ 1351431 $1481358),Unverified estimation,bd603c00
319,Marc Wilson,ie IRL,DFMF,Stoke City,26,£ 22500 (€ 25901 $28391),£ 1170000 (€ 1346827 $1476311),Unverified estimation,c325c010
320,Costel Pantilimon,ro ROU,GK,Sunderland,27,£ 22500 (€ 25901 $28391),£ 1170000 (€ 1346827 $1476311),Unverified estimation,d24e154c
321,Vito Mannone,it ITA,GK,Sunderland,26,£ 22500 (€ 25901 $28391),£ 1170000 (€ 1346827 $1476311),Unverified estimation,c4173f1a
322,Yaya Sanogo,fr FRA,FW,Arsenal,21,£ 22000 (€ 25325 $27760),£ 1144000 (€ 1316897 $1443504),Unverified estimation,11ced928
323,Leon Britton,eng ENG,MF,Swansea City,31,£ 22000 (€ 25325 $27760),£ 1144000 (€ 1316897 $1443504),Unverified estimation,b92dd711
324,Pape Souaré,sn SEN,DF,Crystal Palace,24,£ 21000 (€ 24174 $26498),£ 1092000 (€ 1257038 $1377890),Unverified estimation,46b5375e
325,Anthony Réveillère,fr FRA,DF,Sunderland,34,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,8ad24039
326,Serge Gnabry,de GER,,Arsenal,18,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,88e357ef
327,Ryan Mason,eng ENG,MF,Tottenham,23,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,c8fac933
328,Jason Puncheon,eng ENG,MF,Crystal Palace,28,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,fd3f57ce
329,Julián Speroni,ar ARG,GK,Crystal Palace,35,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,8e65a5e5
330,Wayne Hennessey,wls WAL,GK,Crystal Palace,27,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,76eca7e2
331,Sébastien Pocognoli,be BEL,DFMF,West Brom,26,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,cc41eec1
332,Aaron Cresswell,eng ENG,DFMF,West Ham,24,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,4f974391
333,Adrián,es ESP,GK,West Ham,27,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,f76e6b4e
334,Diafra Sakho,sn SEN,FW,West Ham,24,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,57c433c8
335,Jussi Jääskeläinen,fi FIN,GK,West Ham,39,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,340d2a24
336,Aly Cissokho,fr FRA,DF,Aston Villa,26,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,83a2bb30
337,Ciaran Clark,ie IRL,DFMF,Aston Villa,24,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,2b91cf8e
338,Joe Cole,eng ENG,MF,Aston Villa,32,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,2c2f117b
339,Kieran Richardson,eng ENG,DFMF,Aston Villa,29,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,d2bf40b4
340,Philippe Senderos,ch SUI,DF,Aston Villa,29,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,b1d82fc2
341,Anthony Réveillère,fr FRA,DF,Sunderland,34,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,8ad24039
342,George Boyd,sct SCO,FWMF,Burnley,28,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,0a9048ce
343,Anthony Knockaert,fr FRA,FWMF,Leicester City,22,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,6c679c6d
344,Chris Wood,nz NZL,FW,Leicester City,22,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,4e9a0555
345,Leonardo Ulloa,ar ARG,FW,Leicester City,28,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,eed56f6c
346,Liam Moore,jm JAM,DF,Leicester City,21,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,bcee97a4
347,Alex McCarthy,eng ENG,GK,QPR,24,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,36c2ca73
348,Armand Traoré,sn SEN,DFMF,QPR,24,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,021ea92d
349,Charlie Austin,eng ENG,FW,QPR,25,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,8d228291
350,Clint Hill,eng ENG,DF,QPR,35,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,c0936ded
351,Mike Williamson,eng ENG,DF,Newcastle,30,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,98fbb38d
