Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
176,Christian Benteke,be BEL,FW,Aston Villa,22,£ 36500 (€ 42016 $46056),£ 1898000 (€ 2184852 $2394904),Unverified estimation,ab070c55
177,Charlie Adam,sct SCO,MF,Stoke City,27,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,aff418dc
178,John Guidetti,se SWE,FW,Stoke City,21,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,99bebd12
179,Marko Arnautović,at AUT,FWMF,Stoke City,24,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,00459419
180,Matthew Etherington,eng ENG,MF,Stoke City,31,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,ef616df9
181,Peter Odemwingie,ng NGA,FW,Stoke City,32,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,b16150ac
182,Wilfried Zaha,ci CIV,FWMF,Manchester Utd,20,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,b2bc3b1f
183,John Ruddy,eng ENG,GK,Norwich City,26,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,da8b19e2
184,Sébastien Bassong,cm CMR,DF,Norwich City,27,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,0d521662
185,Artur Boruc,pl POL,GK,Southampton,33,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,34ccf6fa
186,Morgan Schneiderlin,fr FRA,MF,Southampton,23,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,51b41c5c
187,Craig Bellamy,wls WAL,FW,Cardiff City,34,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,b9eae55b
188,Steven Caulker,sl SLE,DF,Cardiff City,21,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,2592d9b5
189,James Collins,wls WAL,DF,West Ham,29,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,c61f1719
190,Matthew Jarvis,eng ENG,MF,West Ham,27,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,02d6d2b4
191,Mohamed Diamé,sn SEN,MF,West Ham,26,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,b7d082af
192,Andrea Dossena,it ITA,DFMF,Sunderland,31,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,3ae59b9c
193,Carlos Cuéllar,es ESP,DF,Sunderland,31,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,1222ab35
194,Keiren Westwood,ie IRL,GK,Sunderland,28,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,674ef042
195,Santiago Vergini,ar ARG,DF,Sunderland,24,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,6d041dd0
196,Vurnon Anita,cw CUW,DFMF,Newcastle,24,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,2d368fd5
197,Mark Schwarzer,au AUS,GK,Chelsea,40,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,da409c6f
198,Oriol Romeu,es ESP,,Chelsea,21,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,4b511457
199,Darron Gibson,ie IRL,MF,Everton,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,f0e72e1c
200,Michu,es ESP,FWMF,Swansea City,27,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,98429b7b
201,Damien Duff,ie IRL,FWMF,Fulham,34,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,057a6936
202,Johan Elmander,se SWE,FW,Norwich City,32,£ 34423 (€ 39626 $43435),£ 1790000 (€ 2060530 $2258630),Unverified estimation,3438cef9
203,Kenwyne Jones,tt TRI,FW,Stoke City,28,£ 34000 (€ 39139 $42901),£ 1768000 (€ 2035205 $2230870),Unverified estimation,5f3b634e
204,Fernando Amorebieta,ve VEN,DF,Fulham,28,£ 34000 (€ 39139 $42901),£ 1768000 (€ 2035205 $2230870),Unverified estimation,b2bbc0ec
205,Sandro,br BRA,MF,Tottenham,24,£ 32404 (€ 37301 $40887),£ 1685000 (€ 1939661 $2126140),Unverified estimation,c1c2c925
206,Connor Wickham,eng ENG,FWMF,Sunderland,20,£ 32192 (€ 37058 $40620),£ 1674000 (€ 1926998 $2112260),Unverified estimation,41cc19c2
207,Kim Källström,se SWE,MF,Arsenal,30,£ 32115 (€ 36969 $40523),£ 1670000 (€ 1922394 $2107213),Unverified estimation,c9880157
208,Phil Bardsley,sct SCO,DF,Sunderland,28,£ 31000 (€ 35685 $39116),£ 1612000 (€ 1855628 $2034028),Unverified estimation,1ae30132
209,Asmir Begović,ba BIH,GK,Stoke City,26,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,7b4de647
210,Stephen Ireland,ie IRL,MF,Stoke City,26,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,bcf30f17
211,Francis Coquelin,fr FRA,,Arsenal,22,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,a6951bf8
212,Ricky van Wolfswinkel,nl NED,FWMF,Norwich City,24,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,dbe16ade
213,Steven Davis,nir NIR,MF,Southampton,28,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,cf15bbb1
214,Marouane Chamakh,ma MAR,FW,Crystal Palace,29,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,790ca5f3
215,Shane Long,ie IRL,FW,West Brom,26,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,9f472354
216,Carlton Cole,eng ENG,FW,West Ham,29,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,51b2effb
217,James Tomkins,eng ENG,DFMF,West Ham,24,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,e7ca0439
218,Mark Noble,eng ENG,MF,West Ham,26,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,ff527768
219,Roger Johnson,eng ENG,DF,West Ham,30,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,f6e08a82
220,Fabio Borini,it ITA,,Liverpool,22,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,ef5b337e
221,Victor Moses,ng NGA,FWMF,Liverpool,22,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,e726e11e
222,Jores Okore,dk DEN,DF,Aston Villa,20,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,bd7138e5
223,Ryan Bertrand,eng ENG,DFMF,Aston Villa,23,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,01226327
224,Valentin Roberge,cy CYP,DF,Sunderland,26,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,f373db50
225,Yoan Gouffran,fr FRA,FWMF,Newcastle,27,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,a28d181a
226,Tom Huddlestone,eng ENG,MF,Hull City,26,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,464cbbc9
227,César Azpilicueta,es ESP,DFMF,Chelsea,23,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,53cad200
228,Mohamed Salah,eg EGY,FWMF,Chelsea,21,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,e342ad68
229,Lacina Traoré,ci CIV,FW,Everton,23,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,883f251e
230,Jack Cork,eng ENG,DFMF,Southampton,24,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,74e12f1e
231,José Fonte,pt POR,DF,Southampton,29,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,90f87966
232,Chris Brunt,nir NIR,DFMF,West Brom,28,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,ec7e6ad1
233,Victor Anichebe,ng NGA,FW,West Brom,25,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,4aed5c19
234,Michel Vorm,nl NED,GK,Swansea City,29,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,1bebde9d
235,Wilfried Bony,ci CIV,FW,Swansea City,24,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,61abe9b6
236,Sascha Riether,de GER,DFMF,Fulham,30,£ 28000 (€ 32232 $35331),£ 1456000 (€ 1676051 $1837187),Unverified estimation,3cb009c5
237,Iago Aspas,es ESP,FWMF,Liverpool,25,£ 27000 (€ 31081 $34069),£ 1404000 (€ 1616192 $1771573),Unverified estimation,7dcf86f6
238,Aleksandar Tonev,bg BUL,MF,Aston Villa,23,£ 27000 (€ 31081 $34069),£ 1404000 (€ 1616192 $1771573),Unverified estimation,c15d1af9
239,Steven Naismith,sct SCO,FWMF,Everton,26,£ 27000 (€ 31081 $34069),£ 1404000 (€ 1616192 $1771573),Unverified estimation,5e98c186
240,Carl Jenkinson,eng ENG,DF,Arsenal,21,£ 26250 (€ 30217 $33122),£ 1365000 (€ 1571298 $1722363),Unverified estimation,874125a3
241,David Marshall,sct SCO,GK,Cardiff City,28,£ 26000 (€ 29929 $32807),£ 1352000 (€ 1556333 $1705959),Unverified estimation,4d93d433
242,Shola Ameobi,ng NGA,FW,Newcastle,31,£ 26000 (€ 29929 $32807),£ 1352000 (€ 1556333 $1705959),Unverified estimation,e79a368b
243,Jonjo Shelvey,eng ENG,MF,Swansea City,21,£ 26000 (€ 29929 $32807),£ 1352000 (€ 1556333 $1705959),Unverified estimation,3727dd3c
244,Erik Pieters,nl NED,DFMF,Stoke City,24,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,1ef37668
245,Marc Muniesa,es ESP,DFMF,Stoke City,21,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,4db76f57
246,Fábio,br BRA,DF,Manchester Utd,23,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,bc7b4580
247,Leroy Fer,nl NED,MF,Norwich City,23,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,3cefa66a
248,Luke Shaw,eng ENG,DFMF,Southampton,18,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,9c94165b
249,Maya Yoshida,jp JPN,DF,Southampton,24,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,caffaf5a
250,Nathaniel Clyne,eng ENG,DF,Southampton,22,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,0442183b
251,Vlad Chiricheș,ro ROU,DFMF,Tottenham,23,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,c316607a
252,Joe Ledley,wls WAL,MF,Crystal Palace,26,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,c221f149
253,Scott Dann,eng ENG,DF,Crystal Palace,26,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,52105203
254,Claudio Yacob,ar ARG,MF,West Brom,26,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,bda6ffd4
255,Gareth McAuley,nir NIR,DF,West Brom,33,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,ac7d7378
256,Graham Dorrans,sct SCO,FWMF,West Brom,26,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,eeb032db
257,Fraizer Campbell,eng ENG,FW,Cardiff City,25,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,81d63375
258,George McCartney,nir NIR,DF,West Ham,32,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,f6c4946d
259,Guy Demel,ci CIV,DFMF,West Ham,32,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,605bba68
260,Joey O'Brien,ie IRL,DFMF,West Ham,27,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,ce46f501
261,Winston Reid,nz NZL,DF,West Ham,25,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,562eed5c
262,Brad Jones,au AUS,,Liverpool,31,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,ffc1c226
263,Martin Kelly,eng ENG,DFMF,Liverpool,23,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,d7492450
264,Raheem Sterling,eng ENG,FWMF,Liverpool,18,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,b400bde0
265,Ron Vlaar,nl NED,DF,Aston Villa,28,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,366f6f12
266,Ignacio Scocco,ar ARG,FWMF,Sunderland,28,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,705a763a
267,Liam Bridcutt,sct SCO,DFMF,Sunderland,24,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,d6066695
268,Davide Santon,it ITA,DF,Newcastle,22,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,88c89891
269,Tim Krul,nl NED,GK,Newcastle,25,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,f23f9d20
270,Allan McGregor,sct SCO,GK,Hull City,31,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,f3a97d02
271,Marco van Ginkel,nl NED,MF,Chelsea,20,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,47681787
272,Antolín Alcaraz,py PAR,DF,Everton,31,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,cee38e27
273,Tony Hibbert,eng ENG,DF,Everton,32,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,c878c4bf
274,Ashley Williams,wls WAL,DF,Swansea City,28,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,a498e276
275,Pablo Hernández,es ESP,FWMF,Swansea City,28,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,c0398aca
276,Ashkan Dejagah,ir IRN,FWMF,Fulham,27,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,5171db60
277,Derek Boateng,gh GHA,MF,Fulham,30,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,e9ef3a0d
278,John Arne Riise,no NOR,DFMF,Fulham,32,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,9bf988c2
279,Kieran Richardson,eng ENG,DFMF,Fulham,28,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,d2bf40b4
280,Jack Colback,eng ENG,MF,Sunderland,23,£ 24808 (€ 28557 $31302),£ 1290000 (€ 1484963 $1627727),Unverified estimation,963a9201
281,Gary Hooper,eng ENG,FW,Norwich City,25,£ 24000 (€ 27627 $30283),£ 1248000 (€ 1436615 $1574732),Unverified estimation,b73ce4ba
282,Ahmed Elmohamady,eg EGY,DFMF,Hull City,25,£ 24000 (€ 27627 $30283),£ 1248000 (€ 1436615 $1574732),Unverified estimation,615ef733
283,Curtis Davies,sl SLE,DF,Hull City,28,£ 24000 (€ 27627 $30283),£ 1248000 (€ 1436615 $1574732),Unverified estimation,607fb965
284,Maynor Figueroa,hn HON,DF,Hull City,30,£ 24000 (€ 27627 $30283),£ 1248000 (€ 1436615 $1574732),Unverified estimation,d8524b21
285,Ryan Taylor,eng ENG,,Newcastle,28,£ 23000 (€ 26476 $29022),£ 1196000 (€ 1376756 $1509118),Unverified estimation,5c6dd7bc
286,Steven Reid,ie IRL,DFMF,West Brom,32,£ 22000 (€ 25325 $27760),£ 1144000 (€ 1316897 $1443504),Unverified estimation,e26f852b
287,Magnus Wolff Eikrem,no NOR,FWMF,Cardiff City,22,£ 22000 (€ 25325 $27760),£ 1144000 (€ 1316897 $1443504),Unverified estimation,3a770838
288,Bryan Oviedo,cr CRC,DFMF,Everton,23,£ 22000 (€ 25325 $27760),£ 1144000 (€ 1316897 $1443504),Unverified estimation,31faf295
289,Leon Britton,eng ENG,MF,Swansea City,30,£ 22000 (€ 25325 $27760),£ 1144000 (€ 1316897 $1443504),Unverified estimation,b92dd711
290,Marcos Alonso,es ESP,DFMF,Sunderland,22,£ 21135 (€ 24329 $26668),£ 1099000 (€ 1265096 $1386723),Unverified estimation,f4290206
291,Oussama Assaidi,ma MAR,FWMF,Stoke City,24,£ 21000 (€ 24174 $26498),£ 1092000 (€ 1257038 $1377890),Unverified estimation,483322fe
292,Kyle Naughton,eng ENG,DF,Tottenham,24,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,e860c42f
293,James Morrison,sct SCO,FWMF,West Brom,27,£ 20500 (€ 23598 $25867),£ 1066000 (€ 1227109 $1345083),Unverified estimation,21a66e33
294,William Kvist,dk DEN,MF,Fulham,28,£ 20288 (€ 23355 $25600),£ 1055000 (€ 1214446 $1331203),Unverified estimation,1c639185
295,Cameron Jerome,eng ENG,FW,Stoke City,26,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,680fb5ee
296,Łukasz Fabiański,pl POL,GK,Arsenal,28,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,9328b835
297,Yaya Sanogo,fr FRA,FW,Arsenal,20,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,11ced928
298,Alexander Büttner,nl NED,DFMF,Manchester Utd,24,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,a44f7c60
299,Elliott Bennett,eng ENG,DFMF,Norwich City,24,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,02c9ea40
300,Javier Garrido,es ESP,DF,Norwich City,28,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,3b142ce5
301,Michael Turner,eng ENG,DF,Norwich City,29,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,422a65eb
302,Robert Snodgrass,sct SCO,FWMF,Norwich City,25,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,9f4647e9
303,Russell Martin,sct SCO,DF,Norwich City,27,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,24952f1e
304,Kyle Naughton,eng ENG,DF,Tottenham,24,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,e860c42f
305,Jason Puncheon,eng ENG,MF,Crystal Palace,27,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,fd3f57ce
306,Wayne Hennessey,wls WAL,GK,Crystal Palace,26,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,76eca7e2
307,Saido Berahino,bi BDI,FWMF,West Brom,19,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,25b166d0
308,Kévin Théophile-Catherine,fr FRA,DF,Cardiff City,23,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,6b994195
309,Peter Whittingham,eng ENG,MF,Cardiff City,28,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,f2286f20
310,Adrián,es ESP,GK,West Ham,26,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,f76e6b4e
311,Jussi Jääskeläinen,fi FIN,GK,West Ham,38,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,340d2a24
312,Stephen Henderson,ie IRL,,West Ham,25,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,f234c188
313,Luis Alberto,es ESP,FWMF,Liverpool,20,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,5294a83f
314,Ciaran Clark,ie IRL,DFMF,Aston Villa,23,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,2b91cf8e
315,Grant Holt,eng ENG,FW,Aston Villa,32,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,1b64c1b2
316,Karim El Ahmadi,ma MAR,MF,Aston Villa,28,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,0ff9eabc
317,Marc Albrighton,eng ENG,MF,Aston Villa,23,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,b827d5b3
318,Dan Gosling,eng ENG,DFMF,Newcastle,23,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,7fec31a0
319,Paul McShane,ie IRL,DF,Hull City,27,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,5785993d
320,Nathan Aké,nl NED,DFMF,Chelsea,18,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,eaeca114
321,Tomáš Kalas,cz CZE,DF,Chelsea,20,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,df618867
322,Séamus Coleman,ie IRL,DFMF,Everton,24,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,0420d84f
323,Àngel Rangel,es ESP,DF,Swansea City,30,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,93ee387c
324,Wayne Routledge,eng ENG,FWMF,Swansea City,28,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,1d387eee
325,Costel Pantilimon,ro ROU,GK,Manchester City,26,£ 20000 (€ 23023 $25236),£ 1040000 (€ 1197179 $1312276),Unverified estimation,d24e154c
326,Liam Ridgewell,eng ENG,DF,West Brom,29,£ 19500 (€ 22447 $24605),£ 1014000 (€ 1167250 $1279469),Unverified estimation,7c9e057e
327,Bradley Johnson,eng ENG,DFMF,Norwich City,26,£ 19000 (€ 21872 $23974),£ 988000 (€ 1137320 $1246663),Unverified estimation,e0d9bbbe
328,Martin Olsson,se SWE,DFMF,Norwich City,25,£ 19000 (€ 21872 $23974),£ 988000 (€ 1137320 $1246663),Unverified estimation,2f72f79e
329,James Ward-Prowse,eng ENG,MF,Southampton,18,£ 18000 (€ 20720 $22712),£ 936000 (€ 1077461 $1181049),Unverified estimation,3515d404
330,Jos Hooiveld,nl NED,DFMF,Southampton,30,£ 18000 (€ 20720 $22712),£ 936000 (€ 1077461 $1181049),Unverified estimation,f544a6ab
331,Kelvin Davis,eng ENG,GK,Southampton,36,£ 18000 (€ 20720 $22712),£ 936000 (€ 1077461 $1181049),Unverified estimation,33b6ee02
332,Pajtim Kasami,ch SUI,FWMF,Fulham,21,£ 18000 (€ 20720 $22712),£ 936000 (€ 1077461 $1181049),Unverified estimation,fc8c588f
333,Glenn Murray,eng ENG,FW,Crystal Palace,29,£ 17500 (€ 20145 $22082),£ 910000 (€ 1047532 $1148242),Unverified estimation,f2f29dda
334,Ashley Westwood,eng ENG,MF,Aston Villa,23,£ 17500 (€ 20145 $22082),£ 910000 (€ 1047532 $1148242),Unverified estimation,495945ef
335,Nathan Baker,eng ENG,DF,Aston Villa,22,£ 17500 (€ 20145 $22082),£ 910000 (€ 1047532 $1148242),Unverified estimation,b18af9e3
336,Marc Wilson,ie IRL,DFMF,Stoke City,25,£ 17000 (€ 19569 $21451),£ 884000 (€ 1017602 $1115435),Unverified estimation,c325c010
337,Matthew Connolly,eng ENG,DF,Cardiff City,25,£ 17000 (€ 19569 $21451),£ 884000 (€ 1017602 $1115435),Unverified estimation,2797fc1d
338,Chico Flores,es ESP,DF,Swansea City,26,£ 17000 (€ 19569 $21451),£ 884000 (€ 1017602 $1115435),Unverified estimation,95825cf2
339,Nathan Dyer,eng ENG,FWMF,Swansea City,25,£ 17000 (€ 19569 $21451),£ 884000 (€ 1017602 $1115435),Unverified estimation,6dfd5af0
340,Neil Taylor,wls WAL,DFMF,Swansea City,24,£ 17000 (€ 19569 $21451),£ 884000 (€ 1017602 $1115435),Unverified estimation,c2f9d19f
341,Boaz Myhill,wls WAL,GK,West Brom,30,£ 16500 (€ 18994 $20820),£ 858000 (€ 987673 $1082628),Unverified estimation,7ca2d989
342,Andros Townsend,eng ENG,FWMF,Tottenham,22,£ 16000 (€ 18418 $20189),£ 832000 (€ 957743 $1049821),Unverified estimation,b28bbd58
343,Dwight Gayle,eng ENG,FW,Crystal Palace,22,£ 16000 (€ 18418 $20189),£ 832000 (€ 957743 $1049821),Unverified estimation,e58a03c6
344,Julián Speroni,ar ARG,GK,Crystal Palace,34,£ 16000 (€ 18418 $20189),£ 832000 (€ 957743 $1049821),Unverified estimation,8e65a5e5
345,Mile Jedinak,au AUS,MF,Crystal Palace,28,£ 16000 (€ 18418 $20189),£ 832000 (€ 957743 $1049821),Unverified estimation,22fd2214
346,Billy Jones,eng ENG,DF,West Brom,26,£ 16000 (€ 18418 $20189),£ 832000 (€ 957743 $1049821),Unverified estimation,aa3cb1ad
347,Craig Noone,eng ENG,FWMF,Cardiff City,25,£ 16000 (€ 18418 $20189),£ 832000 (€ 957743 $1049821),Unverified estimation,274e493e
348,Ricardo Vaz Tê,pt POR,FWMF,West Ham,26,£ 16000 (€ 18418 $20189),£ 832000 (€ 957743 $1049821),Unverified estimation,238aa706
349,David Meyler,ie IRL,MF,Hull City,24,£ 16000 (€ 18418 $20189),£ 832000 (€ 957743 $1049821),Unverified estimation,8ea6417a
350,George Boyd,sct SCO,FWMF,Hull City,27,£ 16000 (€ 18418 $20189),£ 832000 (€ 957743 $1049821),Unverified estimation,0a9048ce
351,James Chester,wls WAL,DF,Hull City,24,£ 16000 (€ 18418 $20189),£ 832000 (€ 957743 $1049821),Unverified estimation,a772eba6
