Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
175,Tom Cleverley,eng ENG,MF,Watford,26,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,6cdd8245
176,Dele Alli,eng ENG,MF,Tottenham,20,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,cea4ee8f
177,James Tomkins,eng ENG,DF,Crystal Palace,27,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,e7ca0439
178,Jeffrey Schlupp,gh GHA,DF,Crystal Palace,23,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,3312f911
179,Ben Foster,eng ENG,GK,West Brom,33,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,d0b3ceb9
180,Álvaro Arbeloa,es ESP,DF,West Ham,33,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,6dc73abd
181,Mark Noble,eng ENG,MF,West Ham,29,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,ff527768
182,Pedro Obiang,gq EQG,MF,West Ham,24,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,ba1e04b3
183,Víctor Valdés,es ESP,GK,Middlesbrough,34,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,e029e404
184,Lee Cattermole,eng ENG,MF,Sunderland,28,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,538e77d5
185,Christian Fuchs,at AUT,DF,Leicester City,30,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,a67a09fb
186,Ron-Robert Zieler,de GER,GK,Leicester City,27,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,a0606ae8
187,Kelechi Iheanacho,ng NGA,FW,Manchester City,19,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,c92e1a31
188,Aaron Lennon,eng ENG,MFFW,Everton,29,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,2ff964a0
189,James McCarthy,ie IRL,MF,Everton,25,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,64b08de7
190,Phil Jagielka,eng ENG,DF,Everton,33,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,3233eefd
191,Jordan Ayew,gh GHA,FWMF,Swansea City,24,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,da052c14
192,Łukasz Fabiański,pl POL,GK,Swansea City,31,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,9328b835
193,Asmir Begović,ba BIH,GK,Chelsea,29,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,7b4de647
194,John Terry,eng ENG,DF,Chelsea,35,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,68517cfd
195,Marcos Alonso,es ESP,MF,Chelsea,25,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,f4290206
196,Mario Suárez,es ESP,,Watford,29,£ 48000 (€ 55254 $60567),£ 2496000 (€ 2873230 $3149463),Unverified estimation,7106f0a0
197,Ross Barkley,eng ENG,MFFW,Everton,22,£ 48000 (€ 55254 $60567),£ 2496000 (€ 2873230 $3149463),Unverified estimation,3a24769f
198,Jonny Evans,nir NIR,DF,West Brom,28,£ 47000 (€ 54103 $59305),£ 2444000 (€ 2813371 $3083849),Unverified estimation,f8fcd2a5
199,John O'Shea,ie IRL,DF,Sunderland,35,£ 47000 (€ 54103 $59305),£ 2444000 (€ 2813371 $3083849),Unverified estimation,7c1f4685
200,Borja Bastón,es ESP,FW,Swansea City,23,£ 45000 (€ 53665 $54685),£ 2340000 (€ 2790601 $2843618),Unverified estimation,8c44e37b
201,Dieumerci Mbokani,cd COD,FW,Hull City,30,£ 46096 (€ 53063 $58164),£ 2397000 (€ 2759268 $3024545),Unverified estimation,d9847696
202,Kieran Gibbs,eng ENG,MFDF,Arsenal,26,£ 46000 (€ 52952 $58043),£ 2392000 (€ 2753512 $3018236),Unverified estimation,46ee5234
203,Ryan Shawcross,eng ENG,DF,Stoke City,28,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,285a3d44
204,Calum Chambers,eng ENG,DF,Arsenal,21,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,dc6f5bdd
205,David Ospina,co COL,GK,Arsenal,27,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,82b1198a
206,Héctor Bellerín,es ESP,DFMF,Arsenal,21,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,f874dd44
207,Matteo Darmian,it ITA,DF,Manchester Utd,26,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,96e0490d
208,Daryl Janmaat,nl NED,MFDF,Watford,27,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,45da6694
209,Nordin Amrabat,ma MAR,MFFW,Watford,29,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,7c2a398c
210,Roberto Pereyra,ar ARG,MFFW,Watford,25,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,75f2c59f
211,Kevin Wimmer,at AUT,DF,Tottenham,23,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,faf55ce4
212,Jonas Olsson,se SWE,DF,West Brom,33,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,48844a9b
213,Emre Can,de GER,MF,Liverpool,22,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,a65ce836
214,Lamine Koné,ci CIV,DF,Sunderland,27,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,a46472d0
215,Danny Simpson,eng ENG,DF,Leicester City,29,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,3201b03d
216,Marc Albrighton,eng ENG,MF,Leicester City,26,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,b827d5b3
217,Willy Caballero,ar ARG,GK,Manchester City,34,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,a179d516
218,Idrissa Gueye,sn SEN,MF,Everton,26,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,72c812f3
219,Borja Bastón,es ESP,FW,Swansea City,23,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,8c44e37b
220,Federico Fernández,ar ARG,DF,Swansea City,27,£ 43000 (€ 49499 $54258),£ 2236000 (€ 2573935 $2821394),Unverified estimation,f25b010f
221,Valon Behrami,ch SUI,MF,Watford,31,£ 42000 (€ 48348 $52996),£ 2184000 (€ 2514076 $2755780),Unverified estimation,d3d758d8
222,Abel Hernández,uy URU,FW,Hull City,25,£ 40000 (€ 47703 $48609),£ 2080000 (€ 2480535 $2527660),Unverified estimation,a36da810
223,Carl Jenkinson,eng ENG,DF,Arsenal,24,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,874125a3
224,Étienne Capoue,fr FRA,MF,Watford,28,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,5acc4a10
225,Alex McCarthy,eng ENG,GK,Southampton,26,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,36c2ca73
226,Fraser Forster,eng ENG,GK,Southampton,28,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,c3e39f12
227,Jérémy Pied,fr FRA,DF,Southampton,27,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,a634b9d2
228,Jordy Clasie,nl NED,MF,Southampton,25,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,31c01b85
229,Ryan Bertrand,eng ENG,DF,Southampton,26,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,01226327
230,Michel Vorm,nl NED,GK,Tottenham,32,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,1bebde9d
231,Ryan Mason,eng ENG,MF,Tottenham,25,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,c8fac933
232,James McArthur,sct SCO,MF,Crystal Palace,28,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,cee31595
233,Enner Valencia,ec ECU,FW,West Ham,26,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,fb485406
234,Jonathan Calleri,ar ARG,FW,West Ham,22,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,6922f806
235,Robert Snodgrass,sct SCO,MFFW,West Ham,28,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,9f4647e9
236,Adama Traoré,es ESP,MFFW,Middlesbrough,20,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,9a28eba4
237,Antonio Barragán,es ESP,DF,Middlesbrough,29,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,487d9b09
238,Marten de Roon,nl NED,MF,Middlesbrough,25,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,2a1beb34
239,Divock Origi,be BEL,FW,Liverpool,21,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,43a166b4
240,Wahbi Khazri,tn TUN,MFFW,Sunderland,25,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,2677a1de
241,Andy King,wls WAL,MF,Leicester City,27,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,d790907f
242,Nampalys Mendy,sn SEN,MF,Leicester City,24,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,1598599e
243,Yohan Benalouane,tn TUN,DF,Leicester City,29,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,8309b068
244,Abel Hernández,uy URU,FW,Hull City,25,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,a36da810
245,Arouna Koné,ci CIV,FW,Everton,32,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,f9a72ca4
246,Ramiro Funes Mori,ar ARG,DF,Everton,25,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,89cbc961
247,Leroy Fer,nl NED,MF,Swansea City,26,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,3cefa66a
248,Kurt Zouma,fr FRA,DF,Chelsea,21,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,ce4246f5
249,Erik Pieters,nl NED,DFMF,Stoke City,27,£ 37500 (€ 44721 $45571),£ 1950000 (€ 2325501 $2369681),Unverified estimation,1ef37668
250,Robert Huth,de GER,DF,Leicester City,31,£ 37500 (€ 44721 $45571),£ 1950000 (€ 2325501 $2369681),Unverified estimation,0bd1ea64
251,Séamus Coleman,ie IRL,DFMF,Everton,27,£ 38000 (€ 43743 $47949),£ 1976000 (€ 2274641 $2493325),Unverified estimation,0420d84f
252,Erik Pieters,nl NED,DFMF,Stoke City,27,£ 37500 (€ 43168 $47318),£ 1950000 (€ 2244711 $2460518),Unverified estimation,1ef37668
253,Robert Huth,de GER,DF,Leicester City,31,£ 37500 (€ 43168 $47318),£ 1950000 (€ 2244711 $2460518),Unverified estimation,0bd1ea64
254,Jordon Ibe,eng ENG,MFFW,Bournemouth,20,£ 37000 (€ 42592 $46687),£ 1924000 (€ 2214782 $2427711),Unverified estimation,9f736ed2
255,Jack Rodwell,eng ENG,MF,Sunderland,25,£ 37000 (€ 42592 $46687),£ 1924000 (€ 2214782 $2427711),Unverified estimation,a07579ee
256,Glen Johnson,eng ENG,DF,Stoke City,31,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),Unverified estimation,8cceca90
257,James Collins,wls WAL,DF,West Ham,32,£ 35000 (€ 41740 $42533),£ 1820000 (€ 2170468 $2211703),Unverified estimation,c61f1719
258,Jake Livermore,eng ENG,MF,West Brom,26,£ 36000 (€ 41441 $45425),£ 1872000 (€ 2154923 $2362097),Unverified estimation,b98570d1
259,Wayne Routledge,eng ENG,FWMF,Swansea City,31,£ 36000 (€ 41441 $45425),£ 1872000 (€ 2154923 $2362097),Unverified estimation,1d387eee
260,Charlie Adam,sct SCO,MF,Stoke City,30,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,aff418dc
261,Geoff Cameron,us USA,MFDF,Stoke City,31,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,1a160ea3
262,Glen Johnson,eng ENG,DF,Stoke City,31,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,8cceca90
263,Ibrahim Afellay,nl NED,MF,Stoke City,30,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,9a8c6673
264,Jack Butland,eng ENG,GK,Stoke City,23,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,cc70a1d5
265,Joselu,es ESP,,Stoke City,26,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,6265208f
266,Stefano Okaka,it ITA,FW,Watford,26,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,601ef102
267,James Ward-Prowse,eng ENG,MF,Southampton,21,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,3515d404
268,Nathan Redmond,eng ENG,FWMF,Southampton,22,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,ab651565
269,Oriol Romeu,es ESP,MF,Southampton,24,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,4b511457
270,Kieran Trippier,eng ENG,DFMF,Tottenham,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,21512407
271,Tom Carroll,eng ENG,MF,Tottenham,24,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,5a1900a4
272,Vincent Janssen,nl NED,FW,Tottenham,22,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,31dce0c8
273,Fraizer Campbell,eng ENG,FW,Crystal Palace,28,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,81d63375
274,Jason Puncheon,eng ENG,MF,Crystal Palace,30,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,fd3f57ce
275,Joel Ward,eng ENG,DF,Crystal Palace,26,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,8a7ff278
276,Mathieu Flamini,fr FRA,MF,Crystal Palace,32,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,148d4105
277,Wilfried Zaha,ci CIV,MFFW,Crystal Palace,23,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,b2bc3b1f
278,James Morrison,sct SCO,MF,West Brom,30,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,21a66e33
279,Matt Phillips,sct SCO,MF,West Brom,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,7bb5f40e
280,Adrián,es ESP,GK,West Ham,29,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,f76e6b4e
281,James Collins,wls WAL,DF,West Ham,32,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,c61f1719
282,Manuel Lanzini,ar ARG,MF,West Ham,23,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,26f6dca8
283,Patrick Bamford,eng ENG,FW,Middlesbrough,22,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,93feac6e
284,Rudy Gestede,bj BEN,FW,Middlesbrough,27,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,822b3ef9
285,Darron Gibson,ie IRL,MF,Sunderland,28,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,f0e72e1c
286,Papy Djilobodji,sn SEN,DF,Sunderland,27,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,083525e5
287,Sebastian Larsson,se SWE,MF,Sunderland,31,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,b26efc36
288,Robbie Brady,ie IRL,MF,Burnley,24,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,96bb8cc2
289,Steven Defour,be BEL,MF,Burnley,28,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,73489527
290,Shinji Okazaki,jp JPN,FWMF,Leicester City,30,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,68796d61
291,Kamil Grosicki,pl POL,MF,Hull City,28,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,81d8091f
292,Jack Cork,eng ENG,MF,Swansea City,27,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,74e12f1e
293,Leon Britton,eng ENG,MF,Swansea City,33,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,b92dd711
294,Nathaniel Chalobah,eng ENG,MF,Chelsea,21,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,422862ea
295,Ruben Loftus-Cheek,eng ENG,MF,Chelsea,20,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,e97fd090
296,Stephen Ireland,ie IRL,,Stoke City,29,£ 32500 (€ 38758 $39495),£ 1690000 (€ 2015434 $2053724),Unverified estimation,bcf30f17
297,Pau López,es ESP,GK,Tottenham,21,£ 33154 (€ 38165 $41834),£ 1724000 (€ 1984555 $2175350),Unverified estimation,20b9f052
298,Kyle Naughton,eng ENG,DF,Swansea City,27,£ 32000 (€ 38162 $38887),£ 1664000 (€ 1984428 $2022128),Unverified estimation,e860c42f
299,Stewart Downing,eng ENG,MFFW,Middlesbrough,32,£ 33000 (€ 37987 $41640),£ 1716000 (€ 1975346 $2165256),Unverified estimation,b13c4620
300,Marc Muniesa,es ESP,DF,Stoke City,24,£ 32500 (€ 37412 $41009),£ 1690000 (€ 1945416 $2132449),Unverified estimation,4db76f57
301,Stephen Ireland,ie IRL,,Stoke City,29,£ 32500 (€ 37412 $41009),£ 1690000 (€ 1945416 $2132449),Unverified estimation,bcf30f17
302,Jon Flanagan,eng ENG,,Liverpool,23,£ 32500 (€ 37412 $41009),£ 1690000 (€ 1945416 $2132449),Unverified estimation,f2428fd4
303,Artur Boruc,pl POL,GK,Bournemouth,36,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,34ccf6fa
304,Chris Brunt,nir NIR,MFDF,West Brom,31,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,ec7e6ad1
305,Cristhian Stuani,uy URU,FWMF,Middlesbrough,29,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,220c11f1
306,Viktor Fischer,dk DEN,FWMF,Middlesbrough,22,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,b5920350
307,Billy Jones,eng ENG,DFMF,Sunderland,29,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,aa3cb1ad
308,David Marshall,sct SCO,GK,Hull City,31,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,4d93d433
309,Tom Huddlestone,eng ENG,MF,Hull City,29,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,464cbbc9
310,Àngel Rangel,es ESP,DF,Swansea City,33,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,93ee387c
311,Kyle Naughton,eng ENG,DF,Swansea City,27,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,e860c42f
312,Nathan Dyer,eng ENG,MFFW,Swansea City,28,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,6dfd5af0
313,Marc Wilson,ie IRL,DFMF,Bournemouth,28,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,c325c010
314,Joleon Lescott,eng ENG,DF,Sunderland,33,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,62393d3b
315,Eduardo Carvalho,pt POR,GK,Chelsea,33,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,81b906e7
316,Phil Bardsley,sct SCO,DF,Stoke City,31,£ 31000 (€ 35685 $39116),£ 1612000 (€ 1855628 $2034028),Unverified estimation,1ae30132
317,Jonathan Walters,ie IRL,FWMF,Stoke City,32,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,0356cf4f
318,Lee Grant,eng ENG,GK,Stoke City,33,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,9dab6e3b
319,Peter Crouch,eng ENG,FW,Stoke City,35,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,73d9bdc7
320,Mohamed Elneny,eg EGY,MF,Arsenal,24,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,47a34c4f
321,Christian Kabasele,be BEL,DFMF,Watford,25,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,914ab9a1
322,Isaac Success,ng NGA,MF,Watford,20,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,f573a8bf
323,José Holebas,gr GRE,DFMF,Watford,32,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,12aa7661
324,Florin Gardoș,ro ROU,DFMF,Southampton,27,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,70eb7e9d
325,Ben Davies,wls WAL,DFMF,Tottenham,23,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,44781702
326,Pape Souaré,sn SEN,DF,Crystal Palace,26,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,46b5375e
327,Adam Federici,au AUS,GK,Bournemouth,31,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,e5ea8be7
328,Callum Wilson,eng ENG,FW,Bournemouth,24,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,c596fcb0
329,Marc Wilson,ie IRL,DFMF,Bournemouth,28,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,c325c010
330,Craig Dawson,eng ENG,DF,West Brom,26,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,3e9e06cb
331,Aaron Cresswell,eng ENG,DFMF,West Ham,26,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,4f974391
332,Cheikhou Kouyaté,sn SEN,MFDF,West Ham,26,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,8d3c902d
333,Edimilson Fernandes,ch SUI,MF,West Ham,20,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,3bb625ac
334,Brad Guzan,us USA,GK,Middlesbrough,31,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,d899e3bf
335,Gastón Ramírez,uy URU,MFFW,Middlesbrough,25,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,2c851997
336,Ádám Bogdán,hu HUN,,Liverpool,28,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,56f99ec7
337,Joe Gomez,eng ENG,DF,Liverpool,19,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,7a11550b
338,Ragnar Klavan,ee EST,DF,Liverpool,30,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,008a6e6d
339,Didier Ibrahim Ndong,ga GAB,MF,Sunderland,22,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,885b7aa7
340,Jan Kirchhoff,de GER,MF,Sunderland,25,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,a14d04e3
341,Joleon Lescott,eng ENG,DF,Sunderland,33,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,62393d3b
342,Bartosz Kapustka,pl POL,MF,Leicester City,19,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,7364c4d1
343,Wilfred Ndidi,ng NGA,MF,Leicester City,19,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,6b47c5db
344,Michael Dawson,eng ENG,DF,Hull City,32,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,4771114f
345,Maarten Stekelenburg,nl NED,GK,Everton,33,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,fefce889
346,Muhamed Bešić,ba BIH,DFMF,Everton,23,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,7ca9f0f0
347,Jefferson Montero,ec ECU,MFFW,Swansea City,26,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,fa6561bf
348,Jordi Amat,id IDN,DF,Swansea City,24,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,d70a2141
349,Luciano Narsingh,nl NED,FW,Swansea City,25,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,977ffc24
350,Martin Olsson,se SWE,DF,Swansea City,28,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,2f72f79e
