Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
176,Darren Fletcher,sct SCO,MF,Stoke City,33,£ 55000 (€ 63312 $69399),£ 2860000 (€ 3292243 $3608760),Unverified estimation,184e4970
177,Ryan Shawcross,eng ENG,DF,Stoke City,29,£ 55000 (€ 63312 $69399),£ 2860000 (€ 3292243 $3608760),Unverified estimation,285a3d44
178,Dele Alli,eng ENG,MF,Tottenham,21,£ 55000 (€ 63312 $69399),£ 2860000 (€ 3292243 $3608760),Unverified estimation,cea4ee8f
179,Mousa Dembélé,be BEL,MF,Tottenham,30,£ 55000 (€ 63312 $69399),£ 2860000 (€ 3292243 $3608760),Unverified estimation,f7ee69fb
180,Andros Townsend,eng ENG,FWMF,Crystal Palace,26,£ 55000 (€ 63312 $69399),£ 2860000 (€ 3292243 $3608760),Unverified estimation,b28bbd58
181,Bakary Sako,ml MLI,FW,Crystal Palace,29,£ 55000 (€ 63312 $69399),£ 2860000 (€ 3292243 $3608760),Unverified estimation,381d7d54
182,Luka Milivojević,rs SRB,MF,Crystal Palace,26,£ 55000 (€ 63312 $69399),£ 2860000 (€ 3292243 $3608760),Unverified estimation,2ce2508a
183,Patrick van Aanholt,nl NED,DFMF,Crystal Palace,26,£ 55000 (€ 63312 $69399),£ 2860000 (€ 3292243 $3608760),Unverified estimation,5f09991f
184,Chris Brunt,nir NIR,MFDF,West Brom,32,£ 55000 (€ 63312 $69399),£ 2860000 (€ 3292243 $3608760),Unverified estimation,ec7e6ad1
185,Jake Livermore,eng ENG,MF,West Brom,27,£ 55000 (€ 63312 $69399),£ 2860000 (€ 3292243 $3608760),Unverified estimation,b98570d1
186,Pedro Obiang,gq EQG,MF,West Ham,25,£ 55000 (€ 63312 $69399),£ 2860000 (€ 3292243 $3608760),Unverified estimation,ba1e04b3
187,Simon Mignolet,be BEL,GK,Liverpool,29,£ 55000 (€ 63312 $69399),£ 2860000 (€ 3292243 $3608760),Unverified estimation,d436eb94
188,Oumar Niasse,sn SEN,FW,Everton,27,£ 55000 (€ 63312 $69399),£ 2860000 (€ 3292243 $3608760),Unverified estimation,af721f98
189,Aleksandar Dragović,at AUT,DF,Leicester City,26,£ 51423 (€ 59195 $64886),£ 2674000 (€ 3078132 $3374064),Unverified estimation,6fd8a334
190,Joe Allen,wls WAL,MF,Stoke City,27,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,9feb8f24
191,Calum Chambers,eng ENG,DF,Arsenal,22,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,dc6f5bdd
192,David Ospina,co COL,GK,Arsenal,28,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,82b1198a
193,Francis Coquelin,fr FRA,DF,Arsenal,26,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,a6951bf8
194,Phil Jones,eng ENG,DF,Manchester Utd,25,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,def899bd
195,Tom Cleverley,eng ENG,MF,Watford,27,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,6cdd8245
196,Maya Yoshida,jp JPN,DF,Southampton,28,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,caffaf5a
197,Toby Alderweireld,be BEL,DF,Tottenham,28,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,f7d50789
198,James Tomkins,eng ENG,DF,Crystal Palace,28,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,e7ca0439
199,Jeffrey Schlupp,gh GHA,DFMF,Crystal Palace,24,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,3312f911
200,Craig Dawson,eng ENG,DF,West Brom,27,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,3e9e06cb
201,James Morrison,sct SCO,MF,West Brom,31,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,21a66e33
202,Matt Phillips,sct SCO,MF,West Brom,26,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,7bb5f40e
203,Adrián,es ESP,GK,West Ham,30,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,f76e6b4e
204,Mark Noble,eng ENG,MF,West Ham,30,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,ff527768
205,Patrice Evra,fr FRA,DFMF,West Ham,36,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,51a3caf1
206,Christian Fuchs,at AUT,DF,Leicester City,31,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,a67a09fb
207,Demarai Gray,jm JAM,MF,Leicester City,21,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,4468ec10
208,Vicente Iborra,es ESP,MF,Leicester City,29,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,ad1ffcfd
209,Marcos Alonso,es ESP,MF,Chelsea,26,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,f4290206
210,Tammy Abraham,eng ENG,,Chelsea,19,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,f586779e
211,James McCarthy,ie IRL,MF,Everton,26,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,64b08de7
212,Phil Jagielka,eng ENG,DF,Everton,34,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,3233eefd
213,Aaron Mooy,au AUS,MF,Huddersfield,26,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,47b7e3af
214,Jordan Ayew,gh GHA,FWMF,Swansea City,25,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,da052c14
215,Łukasz Fabiański,pl POL,GK,Swansea City,32,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,9328b835
216,Sam Clucas,eng ENG,MF,Swansea City,26,£ 50000 (€ 57557 $63090),£ 2600000 (€ 2992948 $3280691),Unverified estimation,987718f5
217,Kurt Zouma,fr FRA,DF,Stoke City,22,£ 46000 (€ 52952 $58043),£ 2392000 (€ 2753512 $3018236),Unverified estimation,ce4246f5
218,Jesé,es ESP,FWMF,Stoke City,24,£ 45596 (€ 52487 $57533),£ 2371000 (€ 2729338 $2991738),Unverified estimation,4a537185
219,Matteo Darmian,it ITA,DF,Manchester Utd,27,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,96e0490d
220,Daryl Janmaat,nl NED,DFMF,Watford,28,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,45da6694
221,Roberto Pereyra,ar ARG,MFFW,Watford,26,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,75f2c59f
222,Sebastian Prödl,at AUT,DF,Watford,30,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,f5e6d08d
223,James Ward-Prowse,eng ENG,MF,Southampton,22,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,3515d404
224,Joshua King,no NOR,MFFW,Bournemouth,25,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,43458538
225,Emre Can,de GER,MF,Liverpool,23,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,a65ce836
226,James Tarkowski,eng ENG,DF,Burnley,24,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,15ea812b
227,Danny Simpson,eng ENG,DF,Leicester City,30,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,3201b03d
228,Marc Albrighton,eng ENG,MF,Leicester City,27,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,b827d5b3
229,Ayoze Pérez,es ESP,MF,Newcastle,24,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,819aa8e7
230,Mohamed Diamé,sn SEN,MF,Newcastle,30,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,b7d082af
231,Davy Pröpper,nl NED,MF,Brighton,25,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,fdd85f94
232,José Izquierdo,co COL,MF,Brighton,25,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,ca2bc3df
233,Jürgen Locadia,cw CUW,FWMF,Brighton,23,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,6cc47ae1
234,Leroy Fer,nl NED,MF,Swansea City,27,£ 45000 (€ 51801 $56781),£ 2340000 (€ 2693653 $2952622),Unverified estimation,3cefa66a
235,Federico Fernández,ar ARG,DF,Swansea City,28,£ 43000 (€ 49499 $54258),£ 2236000 (€ 2573935 $2821394),Unverified estimation,f25b010f
236,Emerson Palmieri,it ITA,MF,Chelsea,22,£ 42000 (€ 48348 $52996),£ 2184000 (€ 2514076 $2755780),Unverified estimation,e0bc6fdc
237,Badou Ndiaye,sn SEN,MF,Stoke City,26,£ 40615 (€ 46754 $51249),£ 2112000 (€ 2431195 $2664930),Unverified estimation,960acc0a
238,Étienne Capoue,fr FRA,MF,Watford,29,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,5acc4a10
239,Alex McCarthy,eng ENG,GK,Southampton,27,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,36c2ca73
240,Jérémy Pied,fr FRA,DF,Southampton,28,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,a634b9d2
241,Kieran Trippier,eng ENG,DFMF,Tottenham,26,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,21512407
242,Michel Vorm,nl NED,GK,Tottenham,33,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,1bebde9d
243,Jaïro Riedewald,nl NED,MFDF,Crystal Palace,20,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,7a1f2c08
244,James McArthur,sct SCO,MF,Crystal Palace,29,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,cee31595
245,Wayne Hennessey,wls WAL,GK,Crystal Palace,30,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,76eca7e2
246,Artur Boruc,pl POL,GK,Bournemouth,37,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,34ccf6fa
247,Harry Arter,ie IRL,MF,Bournemouth,27,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,2f4c5a52
248,Nathan Aké,nl NED,DF,Bournemouth,22,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,eaeca114
249,Steve Cook,eng ENG,DF,Bournemouth,26,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,3e5e4e63
250,James McClean,ie IRL,MFFW,West Brom,28,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,53538b39
251,Arthur Masuaku,cd COD,MFDF,West Ham,23,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,57df7a11
252,Andy Robertson,sct SCO,DF,Liverpool,23,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,2e4f5f03
253,Andy King,wls WAL,MF,Leicester City,28,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,d790907f
254,Harry Maguire,eng ENG,DF,Leicester City,24,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,d8931174
255,Nampalys Mendy,sn SEN,,Leicester City,25,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,1598599e
256,Yohan Benalouane,tn TUN,DF,Leicester City,30,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,8309b068
257,Dwight Gayle,eng ENG,FW,Newcastle,26,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,e58a03c6
258,Joselu,es ESP,FW,Newcastle,27,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,6265208f
259,Ramiro Funes Mori,ar ARG,DF,Everton,26,£ 40000 (€ 46045 $50472),£ 2080000 (€ 2394359 $2624553),Unverified estimation,89cbc961
260,Florian Lejeune,fr FRA,DF,Newcastle,26,£ 38000 (€ 43743 $47949),£ 1976000 (€ 2274641 $2493325),Unverified estimation,6eaed4eb
261,Erik Pieters,nl NED,MFDF,Stoke City,28,£ 37500 (€ 43168 $47318),£ 1950000 (€ 2244711 $2460518),Unverified estimation,1ef37668
262,Jordon Ibe,eng ENG,MF,Bournemouth,21,£ 37500 (€ 43168 $47318),£ 1950000 (€ 2244711 $2460518),Unverified estimation,9f736ed2
263,Robert Huth,de GER,,Leicester City,32,£ 37500 (€ 43168 $47318),£ 1950000 (€ 2244711 $2460518),Unverified estimation,0bd1ea64
264,Leon Britton,eng ENG,MF,Swansea City,34,£ 37500 (€ 43168 $47318),£ 1950000 (€ 2244711 $2460518),Unverified estimation,b92dd711
265,Wayne Routledge,eng ENG,MFFW,Swansea City,32,£ 36000 (€ 41441 $45425),£ 1872000 (€ 2154923 $2362097),Unverified estimation,1d387eee
266,Charlie Adam,sct SCO,MF,Stoke City,31,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,aff418dc
267,Jack Butland,eng ENG,GK,Stoke City,24,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,cc70a1d5
268,Heurelho Gomes,br BRA,GK,Watford,36,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,d596e193
269,Nathaniel Chalobah,eng ENG,MF,Watford,22,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,422862ea
270,Stefano Okaka,it ITA,FW,Watford,27,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,601ef102
271,Jason Puncheon,eng ENG,MF,Crystal Palace,31,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,fd3f57ce
272,Joel Ward,eng ENG,DFMF,Crystal Palace,27,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,8a7ff278
273,Ruben Loftus-Cheek,eng ENG,MF,Crystal Palace,21,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,e97fd090
274,Adam Smith,eng ENG,DFMF,Bournemouth,26,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,20b104bc
275,Andrew Surman,eng ENG,MF,Bournemouth,30,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,7d41b619
276,Charlie Daniels,eng ENG,DFMF,Bournemouth,30,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,9d107085
277,Dan Gosling,eng ENG,MF,Bournemouth,27,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,7fec31a0
278,Allan Nyom,cm CMR,DFMF,West Brom,29,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,97572117
279,Gareth McAuley,nir NIR,DF,West Brom,37,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,ac7d7378
280,Hal Robson-Kanu,wls WAL,FW,West Brom,28,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,fb2dec57
281,James Collins,wls WAL,DF,West Ham,33,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,c61f1719
282,Manuel Lanzini,ar ARG,MFFW,West Ham,24,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,26f6dca8
283,Aaron Lennon,eng ENG,MF,Burnley,30,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,2ff964a0
284,Chris Wood,nz NZL,FW,Burnley,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,4e9a0555
285,Jack Cork,eng ENG,MF,Burnley,28,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,74e12f1e
286,Jeff Hendrick,ie IRL,MF,Burnley,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,989d5705
287,Robbie Brady,ie IRL,MF,Burnley,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,96bb8cc2
288,Steven Defour,be BEL,MF,Burnley,29,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,73489527
289,Tom Heaton,eng ENG,GK,Burnley,31,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,a6de6361
290,Shinji Okazaki,jp JPN,MF,Leicester City,31,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,68796d61
291,Chancel Mbemba,cd COD,DF,Newcastle,22,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,e76cb9cc
292,Ciaran Clark,ie IRL,DF,Newcastle,27,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,2b91cf8e
293,Jesús Gámez,es ESP,DF,Newcastle,32,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,bd1d1cbb
294,Jonjo Shelvey,eng ENG,MF,Newcastle,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,3727dd3c
295,Mikel Merino,es ESP,MF,Newcastle,21,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,d080ed5e
296,Anthony Knockaert,fr FRA,MF,Brighton,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,6c679c6d
297,Lewis Dunk,eng ENG,DF,Brighton,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,282f75f3
298,Mathew Ryan,au AUS,GK,Brighton,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,4535e4bb
299,Tim Krul,nl NED,GK,Brighton,29,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,f23f9d20
300,Cuco Martina,cw CUW,DFMF,Everton,27,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,22551915
301,Laurent Depoitre,be BEL,FW,Huddersfield,28,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,aa5859cb
302,Steve Mounié,bj BEN,FW,Huddersfield,22,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,19ba6c6d
303,Tom Carroll,eng ENG,MF,Swansea City,25,£ 35000 (€ 40290 $44163),£ 1820000 (€ 2095064 $2296484),Unverified estimation,5a1900a4
304,Kyle Naughton,eng ENG,DFMF,Swansea City,28,£ 32000 (€ 38162 $38887),£ 1664000 (€ 1984428 $2022128),Unverified estimation,e860c42f
305,Martin Olsson,se SWE,DFMF,Swansea City,29,£ 32500 (€ 37412 $41009),£ 1690000 (€ 1945416 $2132449),Unverified estimation,2f72f79e
306,Matty James,eng ENG,MF,Leicester City,26,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,ebd0a048
307,Ezequiel Schelotto,it ITA,DF,Brighton,28,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,a6e316c1
308,Àngel Rangel,es ESP,DF,Swansea City,34,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,93ee387c
309,Kyle Naughton,eng ENG,DFMF,Swansea City,28,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,e860c42f
310,Nathan Dyer,eng ENG,FWMF,Swansea City,29,£ 32000 (€ 36836 $40378),£ 1664000 (€ 1915487 $2099642),Unverified estimation,6dfd5af0
311,Eduardo Carvalho,pt POR,GK,Chelsea,34,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,81b906e7
312,Dale Stephens,eng ENG,MF,Brighton,28,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,653ee42d
313,Pascal Groß,de GER,MFFW,Brighton,26,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,8aec0537
314,Ashley Westwood,eng ENG,MF,Burnley,27,£ 31000 (€ 35685 $39116),£ 1612000 (€ 1855628 $2034028),Unverified estimation,495945ef
315,Eric Maxim Choupo-Moting,cm CMR,MFFW,Stoke City,28,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,0e6bc38c
316,Geoff Cameron,us USA,MFDF,Stoke City,32,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,1a160ea3
317,Glen Johnson,eng ENG,DFMF,Stoke City,32,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,8cceca90
318,Lee Grant,eng ENG,GK,Stoke City,34,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,9dab6e3b
319,Peter Crouch,eng ENG,FW,Stoke City,36,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,73d9bdc7
320,Mohamed Elneny,eg EGY,MF,Arsenal,25,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,47a34c4f
321,Christian Kabasele,be BEL,DF,Watford,26,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,914ab9a1
322,José Holebas,gr GRE,DFMF,Watford,33,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,12aa7661
323,Will Hughes,eng ENG,MF,Watford,22,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,a0666d3e
324,Pape Souaré,sn SEN,DF,Crystal Palace,27,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,46b5375e
325,Adam Federici,au AUS,,Bournemouth,32,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,e5ea8be7
326,Callum Wilson,eng ENG,FW,Bournemouth,25,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,c596fcb0
327,Simon Francis,eng ENG,DF,Bournemouth,32,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,1e0b6a73
328,Aaron Cresswell,eng ENG,DFMF,West Ham,27,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,4f974391
329,Edimilson Fernandes,ch SUI,MF,West Ham,21,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,3bb625ac
330,Jordan Hugill,eng ENG,FW,West Ham,25,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,a36d4785
331,Sam Byram,eng ENG,MF,West Ham,23,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,1bf811d4
332,Joe Gomez,eng ENG,DF,Liverpool,20,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,7a11550b
333,Ragnar Klavan,ee EST,DF,Liverpool,31,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,008a6e6d
334,Jonathan Walters,ie IRL,FWMF,Burnley,33,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,0356cf4f
335,Phil Bardsley,sct SCO,DF,Burnley,32,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,1ae30132
336,Leonardo Ulloa,ar ARG,FW,Leicester City,31,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,eed56f6c
337,Wilfred Ndidi,ng NGA,MF,Leicester City,20,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,6b47c5db
338,Christian Atsu,gh GHA,MF,Newcastle,25,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,8816329f
339,DeAndre Yedlin,us USA,DF,Newcastle,24,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,ae0a7ddf
340,Matt Ritchie,sct SCO,MF,Newcastle,27,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,71ef519e
341,Eduardo Carvalho,pt POR,GK,Chelsea,34,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,81b906e7
342,Willy Caballero,ar ARG,GK,Chelsea,35,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,a179d516
343,Bruno,es ESP,DF,Brighton,36,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,78803d03
344,Dale Stephens,eng ENG,MF,Brighton,28,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,653ee42d
345,Glenn Murray,eng ENG,FW,Brighton,33,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,f2f29dda
346,Pascal Groß,de GER,MFFW,Brighton,26,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,8aec0537
347,Shane Duffy,ie IRL,DF,Brighton,25,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,7314bba4
348,Maarten Stekelenburg,nl NED,GK,Everton,34,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,fefce889
349,Alex Pritchard,eng ENG,MFFW,Huddersfield,24,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,ff9fcd4d
350,Danny Williams,us USA,MF,Huddersfield,28,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,ec9a28ce
351,Tom Ince,eng ENG,MF,Huddersfield,25,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,67d23ab0
