Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
383,Nathan Ferguson,eng ENG,RB,Crystal Palace,20,£ 28846 (€ 34401 $35054),£ 1500000 (€ 1788847 $1822832),,2f8d27bc
384,Joe Gomez,eng ENG,DF,Liverpool,23,£ 28077 (€ 33484 $34120),£ 1460000 (€ 1741144 $1774223),,7a11550b
385,Jonas Lössl,dk DEN,GK,Everton,31,£ 28077 (€ 33484 $34120),£ 1460000 (€ 1741144 $1774223),,939bc634
386,David McGoldrick,ie IRL,FW,Sheffield United,32,£ 27500 (€ 32796 $33419),£ 1430000 (€ 1705368 $1737766),,dbe56a33
387,Antonee Robinson,us USA,DFMF,Fulham,22,£ 27500 (€ 32796 $33419),£ 1430000 (€ 1705368 $1737766),,289601e6
388,Tim Ream,us USA,DF,Fulham,32,£ 27000 (€ 32199 $32811),£ 1404000 (€ 1674361 $1706171),,28b40c9c
389,Jayden Bogle,eng ENG,MF,Sheffield United,20,£ 26500 (€ 31603 $32203),£ 1378000 (€ 1643354 $1674575),Unverified estimation,ae5019e6
390,Ahmed Hegazi,eg EGY,DF,West Brom,29,£ 26500 (€ 31603 $32203),£ 1378000 (€ 1643354 $1674575),,5540c9dc
391,David Button,eng ENG,GK,West Brom,31,£ 26500 (€ 31603 $32203),£ 1378000 (€ 1643354 $1674575),Unverified estimation,e608ed4c
392,Andi Zeqiri,ch SUI,FW,Brighton,21,£ 26500 (€ 31603 $32203),£ 1378000 (€ 1643354 $1674575),,d01231f0
393,Rob Holding,eng ENG,DF,Arsenal,24,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,d79a8c87
394,Lys Mousset,fr FRA,FW,Sheffield United,24,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,d9cfca3d
395,Jack Clarke,eng ENG,RW,Tottenham,19,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,e16932d8
396,Martin Kelly,eng ENG,DFMF,Crystal Palace,30,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,d7492450
397,Kamil Grosicki,pl POL,MF,West Brom,32,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,81d8091f
398,Ahmed Elmohamady,eg EGY,DF,Aston Villa,32,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,615ef733
399,John McGinn,sct SCO,MF,Aston Villa,25,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,90f91999
400,Charlie Taylor,eng ENG,DF,Burnley,26,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,cc2d7ad5
401,Matthew Lowton,eng ENG,DF,Burnley,31,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,9a9c05db
402,Phil Bardsley,sct SCO,DF,Burnley,35,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,1ae30132
403,Jacob Murphy,eng ENG,DFMF,Newcastle,25,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,de112b84
404,Karl Darlow,wls WAL,GK,Newcastle,29,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,cde3309f
405,Bernardo,br BRA,MF,Brighton,25,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,17370b95
406,Yves Bissouma,ml MLI,MF,Brighton,23,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,6c203af0
407,Mason Holgate,jm JAM,DF,Everton,23,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,d0042ab9
408,Tom Davies,eng ENG,MF,Everton,22,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,9228b07c
409,Maxime Le Marchand,fr FRA,DF,Fulham,30,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,321a71a7
410,Scott Carson,eng ENG,GK,Manchester City,34,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,3e1550ee
411,Ola Aina,ng NGA,DF,Fulham,23,£ 24000 (€ 28622 $29165),£ 1248000 (€ 1488321 $1516596),,246d153b
412,Mohammed Salisu,gh GHA,DF,Southampton,21,£ 23077 (€ 27521 $28044),£ 1200000 (€ 1431078 $1458265),,0b33f6ad
413,Kevin Long,ie IRL,DF,Burnley,29,£ 23077 (€ 27521 $28044),£ 1200000 (€ 1431078 $1458265),,5a4280b1
414,Eldin Jakupović,ch SUI,GK,Leicester City,36,£ 23077 (€ 27521 $28044),£ 1200000 (€ 1431078 $1458265),,1148323a
415,Aaron Connolly,ie IRL,FWMF,Brighton,20,£ 23077 (€ 27521 $28044),£ 1200000 (€ 1431078 $1458265),,27c01749
416,Max Lowe,eng ENG,MFDF,Sheffield United,23,£ 23000 (€ 27429 $27950),£ 1196000 (€ 1426307 $1453405),Unverified estimation,7af88b33
417,Mbaye Diagne,sn SEN,FW,West Brom,28,£ 22692 (€ 27062 $27576),£ 1180000 (€ 1407226 $1433961),Unverified estimation,dda3969e
418,Cédric Kipré,ci CIV,DF,West Brom,23,£ 22500 (€ 26833 $27342),£ 1170000 (€ 1395301 $1421809),Unverified estimation,9f30e7ed
419,Kenneth Zohore,dk DEN,CF,West Brom,27,£ 22500 (€ 26833 $27342),£ 1170000 (€ 1395301 $1421809),,5e508d0d
420,Bailey Peacock-Farrell,nir NIR,GK,Burnley,23,£ 22500 (€ 26833 $27342),£ 1170000 (€ 1395301 $1421809),,4879f8cb
421,Kevin McDonald,sct SCO,DM,Fulham,31,£ 22000 (€ 26236 $26735),£ 1144000 (€ 1364294 $1390213),,71a08f97
422,Terence Kongolo,nl NED,DF,Fulham,26,£ 22000 (€ 26236 $26735),£ 1144000 (€ 1364294 $1390213),Unverified estimation,1f9a3a04
423,Romain Saïss,ma MAR,DFMF,Wolves,30,£ 21923 (€ 26145 $26641),£ 1140000 (€ 1359524 $1385352),,9fbbcf39
424,Isaac Hayden,jm JAM,MFDF,Newcastle,25,£ 21923 (€ 26145 $26641),£ 1140000 (€ 1359524 $1385352),,c951a6df
425,Illan Meslier,fr FRA,GK,Leeds United,20,£ 21500 (€ 25640 $26127),£ 1118000 (€ 1333287 $1358617),,6b625ac2
426,Harry Lewis,eng ENG,GK,Southampton,22,£ 21154 (€ 25227 $25707),£ 1100000 (€ 1311821 $1336743),,c35e99d8
427,Daniel Amartey,gh GHA,DF,Leicester City,25,£ 20962 (€ 24998 $25473),£ 1090000 (€ 1299896 $1324591),,1a4ef233
428,Joe Willock,eng ENG,MF,Arsenal,20,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,a3b03921
429,Michael Verrips,nl NED,GK,Sheffield United,23,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,424595d5
430,Oliver McBurnie,sct SCO,FW,Sheffield United,24,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,78b8ac63
431,Wes Foderingham,eng ENG,GK,Sheffield United,29,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,96cf7b61
432,Jan Bednarek,pl POL,DF,Southampton,24,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,4115ce4e
433,Kyle Walker-Peters,eng ENG,DF,Southampton,23,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,984a5a64
434,Paulo Gazzaniga,ar ARG,GK,Tottenham,28,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,63d17038
435,Adam Forshaw,eng ENG,CM,Leeds United,29,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,9f1938ab
436,Karlan Grant,eng ENG,FWMF,West Brom,22,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,87f7500e
437,Lee Peltier,eng ENG,DF,West Brom,33,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,af341b88
438,Matt Phillips,sct SCO,MF,West Brom,29,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,7bb5f40e
439,Saïd Benrahma,dz ALG,MF,West Ham,24,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,5a04fd92
440,Danny Ward,wls WAL,GK,Leicester City,27,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,d3ce0e89
441,Dominic Calvert-Lewin,eng ENG,FW,Everton,23,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,59e6e5bf
442,Oleksandr Zinchenko,ua UKR,DF,Manchester City,23,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,51cf8561
443,Facundo Pellistri,uy URU,RW,Manchester Utd,18,£ 19231 (€ 22934 $23370),£ 1000000 (€ 1192565 $1215221),,ac7e7b1c
444,Ben Johnson,eng ENG,MF,West Ham,20,£ 19231 (€ 22934 $23370),£ 1000000 (€ 1192565 $1215221),,9319781b
445,Wesley Fofana,fr FRA,DF,Leicester City,19,£ 19231 (€ 22934 $23370),£ 1000000 (€ 1192565 $1215221),,132a82f1
446,Pablo Hernández,es ESP,MF,Leeds United,35,£ 19000 (€ 22659 $23089),£ 988000 (€ 1178254 $1200639),,c0398aca
447,Darnell Furlong,eng ENG,DFMF,West Brom,24,£ 18500 (€ 22062 $22482),£ 962000 (€ 1147247 $1169043),,3ec9195b
448,Michael Hector,jm JAM,DF,Fulham,28,£ 18500 (€ 22062 $22482),£ 962000 (€ 1147247 $1169043),,5f1a2f31
449,Nathan Bishop,eng ENG,GK,Manchester Utd,20,£ 18269 (€ 21787 $22201),£ 950000 (€ 1132936 $1154460),Unverified estimation,bf713136
450,Sam McQueen,eng ENG,LB,Southampton,25,£ 18077 (€ 21558 $21967),£ 940000 (€ 1121011 $1142308),,b27b49b4
451,Kyle Bartley,eng ENG,DF,West Brom,29,£ 17500 (€ 20870 $21266),£ 910000 (€ 1085234 $1105851),Unverified estimation,18e96f64
452,William Smallbone,ie IRL,MF,Southampton,20,£ 17308 (€ 20641 $21033),£ 900000 (€ 1073308 $1093699),,5e105217
453,Jayson Molumby,ie IRL,MF,Brighton,20,£ 17308 (€ 20641 $21033),£ 900000 (€ 1073308 $1093699),,c908a1bc
454,Michael Obafemi,ie IRL,FW,Southampton,20,£ 16923 (€ 20182 $20565),£ 880000 (€ 1049457 $1069395),,caa1a7f0
455,Semi Ajayi,ng NGA,DF,West Brom,26,£ 16500 (€ 19677 $20051),£ 858000 (€ 1023221 $1042660),,d6192210
456,Dan Burn,eng ENG,DFMF,Brighton,28,£ 15962 (€ 19035 $19397),£ 830000 (€ 989829 $1008634),,b2d31e83
457,Jason Steele,eng ENG,GK,Brighton,29,£ 15962 (€ 19035 $19397),£ 830000 (€ 989829 $1008634),,28300a16
458,Percy Tau,za RSA,MF,Brighton,26,£ 15962 (€ 19035 $19397),£ 830000 (€ 989829 $1008634),,4d0eb7d2
459,Lovre Kalinić,hr CRO,GK,Aston Villa,30,£ 15712 (€ 18738 $19094),£ 817024 (€ 974354 $992865),,3a74f92b
460,Frederik Ibsen,dk DEN,DF,West Ham,20,£ 15385 (€ 18347 $18696),£ 800000 (€ 954052 $972177),Unverified estimation,95827107
461,Robin Olsen,se SWE,GK,Everton,30,£ 15250 (€ 18187 $18532),£ 793000 (€ 945704 $963670),,e7ee38c3
462,Emile Smith Rowe,eng ENG,MF,Arsenal,20,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,17695062
463,Reiss Nelson,eng ENG,FWMF,Arsenal,20,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,c5bdb6e3
464,Rúnar Alex Rúnarsson,is ISL,GK,Arsenal,25,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,8fa8f8d2
465,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,22,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,a9142dc3
466,Oliver Norwood,nir NIR,MF,Sheffield United,29,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,43439614
467,Ezgjan Alioski,mk MKD,DFMF,Leeds United,28,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,1a7fcf39
468,Jack Harrison,eng ENG,MF,Leeds United,23,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,aa849a12
469,Filip Krovinović,hr CRO,MF,West Brom,24,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,c2dfedeb
470,Curtis Jones,eng ENG,MF,Liverpool,19,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,4fb9c88f
471,Max Kilman,eng ENG,DF,Wolves,23,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,d0f72bf1
472,Achraf Lazaar,ma MAR,LB,Newcastle,28,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,957d41d2
473,Rolando Aarons,eng ENG,LW,Newcastle,24,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,c5942695
474,Steven Alzate,co COL,MF,Brighton,21,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,ad1f61f3
475,Jonjoe Kenny,eng ENG,DF,Everton,23,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,099e666f
476,Fikayo Tomori,eng ENG,DF,Chelsea,22,£ 14423 (€ 17200 $17527),£ 750000 (€ 894424 $911416),,7edfbb8a
477,Neeskens Kebano,cd COD,MF,Fulham,28,£ 13462 (€ 16054 $16359),£ 700024 (€ 834824 $850684),,18b999f4
478,Josh Maja,ng NGA,FW,Fulham,21,£ 12885 (€ 15366 $15658),£ 670000 (€ 799018 $814198),Unverified estimation,bc0bfc64
479,Jack Rodwell,eng ENG,DM,Sheffield United,29,£ 12500 (€ 14907 $15190),£ 650000 (€ 775167 $789894),Unverified estimation,a07579ee
480,Nathan Tella,ng NGA,FWMF,Southampton,21,£ 12500 (€ 14907 $15190),£ 650000 (€ 775167 $789894),,f1e94cd6
481,Gaetano Berardi,ch SUI,DF,Leeds United,31,£ 12500 (€ 14907 $15190),£ 650000 (€ 775167 $789894),,5348aada
482,Romaine Sawyers,kn SKN,MF,West Brom,28,£ 12500 (€ 14907 $15190),£ 650000 (€ 775167 $789894),,77bb1522
483,Neco Williams,wls WAL,DF,Liverpool,19,£ 12500 (€ 14907 $15190),£ 650000 (€ 775167 $789894),Unverified estimation,dd323728
484,Roderick Miranda,pt POR,CB,Wolves,29,£ 12500 (€ 14907 $15190),£ 650000 (€ 775167 $789894),,390ab439
485,Matthew Pennington,eng ENG,CB,Everton,26,£ 12500 (€ 14907 $15190),£ 650000 (€ 775167 $789894),,0ff967f7
486,Aboubakar Kamara,mr MTN,MFFW,Fulham,25,£ 12500 (€ 14907 $15190),£ 650000 (€ 775167 $789894),,4047c976
487,Billy Sharp,eng ENG,FW,Sheffield United,34,£ 12000 (€ 14311 $14583),£ 624000 (€ 744160 $758298),,e8c9f4e9
488,Harrison Reed,eng ENG,MF,Fulham,25,£ 12000 (€ 14311 $14583),£ 624000 (€ 744160 $758298),,803ae100
489,Ben Woodburn,wls WAL,FWMF,Liverpool,20,£ 11923 (€ 14219 $14489),£ 620000 (€ 739390 $753437),,8aadeaef
490,Eric García,es ESP,DF,Manchester City,19,£ 11923 (€ 14219 $14489),£ 620000 (€ 739390 $753437),,2bed3eab
491,Phil Foden,eng ENG,FWMF,Manchester City,20,£ 11923 (€ 14219 $14489),£ 620000 (€ 739390 $753437),,ed1e53f3
492,Michał Karbownik,pl POL,DFMF,Brighton,19,£ 11731 (€ 13990 $14255),£ 610000 (€ 727464 $741285),Unverified estimation,1b280c66
493,Mark Gillespie,eng ENG,GK,Newcastle,28,£ 11538 (€ 13760 $14022),£ 600000 (€ 715539 $729133),,e32958b7
494,Conor Townsend,eng ENG,DF,West Brom,27,£ 11500 (€ 13715 $13975),£ 598000 (€ 713154 $726702),,4dc4f138
495,Matt Macey,eng ENG,GK,Arsenal,25,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,136e7649
496,Chris Basham,eng ENG,DF,Sheffield United,32,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),Unverified estimation,1aa84968
497,Jack O'Connell,eng ENG,DF,Sheffield United,26,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,312626c1
498,Rekeem Harper,eng ENG,MF,West Brom,20,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,3c066877
499,Harvey Barnes,eng ENG,MF,Leicester City,22,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,3ea50f67
500,Jakub Moder,pl POL,MF,Brighton,21,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,f230bc30
501,Anthony Gordon,eng ENG,MF,Everton,19,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,2bd83368
502,Stefan Johansen,no NOR,MF,Fulham,29,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,a48da055
503,Tommy Doyle,eng ENG,MF,Manchester City,18,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,5526deb1
504,Joe Gelhardt,eng ENG,FWMF,Leeds United,18,£ 9750 (€ 11628 $11848),£ 507000 (€ 604630 $616117),,01962d0d
505,Denis Odoi,gh GHA,DF,Fulham,32,£ 8900 (€ 10614 $10815),£ 462800 (€ 551919 $562404),,f7750aa0
506,Ian Poveda,eng ENG,FWMF,Leeds United,20,£ 8250 (€ 9839 $10026),£ 429000 (€ 511610 $521330),,55b4f1d6
507,John Fleck,sct SCO,MF,Sheffield United,28,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),,b63e789d
508,Jed Steer,eng ENG,GK,Aston Villa,27,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),,a8a3d139
509,Kortney Hause,eng ENG,DF,Aston Villa,25,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),,bf8fad51
510,Beni Baningime,,CM,Everton,22,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),,ca9178af
511,Luke Ayling,eng ENG,DF,Leeds United,28,£ 8000 (€ 9541 $9722),£ 416000 (€ 496107 $505532),,420d7c7d
512,Stuart Dallas,nir NIR,MFDF,Leeds United,29,£ 8000 (€ 9541 $9722),£ 416000 (€ 496107 $505532),,67ca8566
513,Sam Field,eng ENG,MF,West Brom,22,£ 8000 (€ 9541 $9722),£ 416000 (€ 496107 $505532),,bd8a7d05
514,David Martin,eng ENG,GK,West Ham,34,£ 8000 (€ 9541 $9722),£ 416000 (€ 496107 $505532),,07666c20
515,Ezri Konsa,eng ENG,DF,Aston Villa,22,£ 8000 (€ 9541 $9722),£ 416000 (€ 496107 $505532),,0313a347
516,Christian Walton,eng ENG,GK,Brighton,24,£ 8000 (€ 9541 $9722),£ 416000 (€ 496107 $505532),,c666574f
517,Mateusz Klich,pl POL,MF,Leeds United,30,£ 7750 (€ 9242 $9418),£ 403000 (€ 480604 $489734),,282679b4
518,Ethan Ampadu,wls WAL,DFMF,Sheffield United,19,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,10b9fa99
519,John Egan,ie IRL,DF,Sheffield United,27,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,debe38a0
520,Carlos Vinícius,,CF,Tottenham,25,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,-9999
521,Carlos Vinícius,br BRA,FW,Tottenham,25,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,8b529245
522,Jacob Ramsey,eng ENG,MF,Aston Villa,19,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,1544f145
523,Hamza Choudhury,bd BAN,MF,Leicester City,22,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,7d2d3329
524,Matthew Longstaff,eng ENG,MF,Newcastle,20,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,c0027d2d
525,João Virgínia,pt POR,GK,Everton,20,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,728e9b2e
526,Taylor Harwood-Bellis,eng ENG,DF,Manchester City,18,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,47327321
527,Pascal Struijk,nl NED,DFMF,Leeds United,20,£ 7115 (€ 8486 $8647),£ 370000 (€ 441249 $449632),,f4d296e4
528,Stephen Henderson,ie IRL,GK,Crystal Palace,32,£ 6923 (€ 8256 $8413),£ 360000 (€ 429323 $437480),,f234c188
529,Liam Cooper,sct SCO,DF,Leeds United,28,£ 6500 (€ 7752 $7899),£ 338000 (€ 403087 $410745),,dc64b8b3
530,Matheus Pereira,br BRA,MF,West Brom,24,£ 6000 (€ 7155 $7291),£ 312000 (€ 372080 $379149),,b04ee927
531,Caoimhín Kelleher,ie IRL,GK,Liverpool,21,£ 5962 (€ 7110 $7245),£ 310000 (€ 369695 $376719),,62d7ef38
532,Dejan Iliev,mk MKD,GK,Arsenal,25,£ 5769 (€ 6880 $7011),£ 300000 (€ 357769 $364566),,7a1e9ed4
533,Will Norris,eng ENG,GK,Burnley,26,£ 5769 (€ 6880 $7011),£ 300000 (€ 357769 $364566),,c73ada83
534,Jonathan Bond,eng ENG,GK,West Brom,27,£ 5500 (€ 6559 $6684),£ 286000 (€ 341074 $347553),,c3a86eea
535,Jarrad Branthwaite,eng ENG,DF,Everton,18,£ 5500 (€ 6559 $6684),£ 286000 (€ 341074 $347553),,c1949191
536,Simon Moore,eng ENG,GK,Sheffield United,30,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),,e7434f04
537,Conor Gallagher,eng ENG,MF,West Brom,20,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),,c2731c10
538,Sepp van den Berg,nl NED,CB,Liverpool,18,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),,7bf9400b
539,Oskar Buur,dk DEN,DFMF,Wolves,22,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),,aa6f2f2c
540,Dwight McNeil,eng ENG,MF,Burnley,20,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),,fc15fb84
541,Karlo Ziger,hr CRO,GK,Chelsea,19,£ 4808 (€ 5733 $5842),£ 250000 (€ 298141 $303805),Unverified estimation,53b781b9
542,Jake Vokins,eng ENG,DF,Southampton,20,£ 4500 (€ 5367 $5469),£ 234000 (€ 279060 $284362),,d484c261
543,Kalvin Phillips,eng ENG,MF,Leeds United,24,£ 4500 (€ 5367 $5469),£ 234000 (€ 279060 $284362),,4f565d77
544,Rayan Aït-Nouri,dz ALG,MFDF,Wolves,19,£ 4500 (€ 5367 $5469),£ 234000 (€ 279060 $284362),,9b398aea
545,Mace Goodridge,eng ENG,MF,Burnley,20,£ 4500 (€ 5367 $5469),£ 234000 (€ 279060 $284362),,6abefdff
546,Niels Nkounkou,fr FRA,DF,Everton,19,£ 4500 (€ 5367 $5469),£ 234000 (€ 279060 $284362),,f5b281e7
547,Marek Rodák,sk SVK,GK,Fulham,23,£ 4500 (€ 5367 $5469),£ 234000 (€ 279060 $284362),,17acc2ed
548,Ben Osborn,eng ENG,MFFW,Sheffield United,25,£ 4038 (€ 4816 $4908),£ 210000 (€ 250439 $255196),,79bc4c45
549,Enda Stevens,ie IRL,MFDF,Sheffield United,30,£ 4038 (€ 4816 $4908),£ 210000 (€ 250439 $255196),,17d4507a
550,George Baldock,gr GRE,MFDF,Sheffield United,27,£ 4038 (€ 4816 $4908),£ 210000 (€ 250439 $255196),,394854c4
551,John Lundstram,eng ENG,MF,Sheffield United,26,£ 4038 (€ 4816 $4908),£ 210000 (€ 250439 $255196),,0df2b165
552,Andy Lonergan,ie IRL,GK,West Brom,36,£ 4038 (€ 4816 $4908),£ 210000 (€ 250439 $255196),Unverified estimation,165cf989
553,Ouasim Bouy,nl NED,DM,Leeds United,27,£ 4000 (€ 4770 $4861),£ 208000 (€ 248053 $252766),,247a7023
554,Dara O'Shea,ie IRL,DF,West Brom,21,£ 4000 (€ 4770 $4861),£ 208000 (€ 248053 $252766),,1d042188
555,Tyler Roberts,wls WAL,MF,Leeds United,21,£ 3500 (€ 4174 $4253),£ 182000 (€ 217047 $221170),,6c17e046
556,Robert Sánchez,es ESP,GK,Brighton,22,£ 3500 (€ 4174 $4253),£ 182000 (€ 217047 $221170),,6a713852
557,Moisés Caicedo,ec ECU,MF,Brighton,18,£ 3462 (€ 4128 $4207),£ 180000 (€ 214662 $218740),,16264a81
558,Aaron Ramsdale,eng ENG,GK,Sheffield United,22,£ 3077 (€ 3669 $3739),£ 160000 (€ 190810 $194435),,466fb2c5
559,Kean Bryan,eng ENG,DF,Sheffield United,23,£ 3077 (€ 3669 $3739),£ 160000 (€ 190810 $194435),,c684d3c9
560,Declan Rice,eng ENG,MF,West Ham,21,£ 3077 (€ 3669 $3739),£ 160000 (€ 190810 $194435),,1c7012b8
561,Jimmy Dunne,ie IRL,DF,Burnley,22,£ 3000 (€ 3578 $3646),£ 156000 (€ 186040 $189575),,1fdfd6da
562,Alfie Whiteman,eng ENG,GK,Tottenham,22,£ 2500 (€ 2981 $3038),£ 130000 (€ 155033 $157979),,3f2587ee
563,Sam Woods,eng ENG,DF,Crystal Palace,21,£ 2500 (€ 2981 $3038),£ 130000 (€ 155033 $157979),,a62da625
564,Yan Valery,tn TUN,DF,Southampton,21,£ 1923 (€ 2293 $2337),£ 100000 (€ 119256 $121522),,531a4aa8
565,Vitinha,pt POR,MF,Wolves,20,£ 1900 (€ 2266 $2309),£ 98800 (€ 117825 $120064),,3b029691
566,Rhys Williams,eng ENG,DF,Liverpool,19,£ 1538 (€ 1835 $1870),£ 80000 (€ 95405 $97218),Unverified estimation,012c975a
567,Kyron Gordon,eng ENG,DF,Sheffield United,18,£ 1500 (€ 1789 $1823),£ 78000 (€ 93020 $94787),,f4aba1af
568,Tyrick Mitchell,eng ENG,DF,Crystal Palace,20,£ 1500 (€ 1789 $1823),£ 78000 (€ 93020 $94787),,5cbd1eb0
569,Conor Shaughnessy,ie IRL,DM,Leeds United,24,£ 1500 (€ 1789 $1823),£ 78000 (€ 93020 $94787),,94a6217d
570,Jamie Shackleton,eng ENG,MFDF,Leeds United,20,£ 1500 (€ 1789 $1823),£ 78000 (€ 93020 $94787),,8d03ca5a
571,Kyle Edwards,eng ENG,MF,West Brom,22,£ 1500 (€ 1789 $1823),£ 78000 (€ 93020 $94787),,1566e437
572,Luke Matheson,,RB,Wolves,18,£ 1500 (€ 1789 $1823),£ 78000 (€ 93020 $94787),,-9999
573,Morgan Gibbs-White,eng ENG,MFFW,Wolves,20,£ 1500 (€ 1789 $1823),£ 78000 (€ 93020 $94787),,32f60ed8
574,Owen Otasowie,us USA,MF,Wolves,19,£ 1500 (€ 1789 $1823),£ 78000 (€ 93020 $94787),Unverified estimation,6956ff08
575,Luke Thomas,eng ENG,MFDF,Leicester City,19,£ 1500 (€ 1789 $1823),£ 78000 (€ 93020 $94787),,fc027d02
576,Sylvester Jasper,bg BUL,FWMF,Fulham,18,£ 1500 (€ 1789 $1823),£ 78000 (€ 93020 $94787),,a9f04944
577,Dan Nlundulu,eng ENG,FW,Southampton,21,£ 1346 (€ 1605 $1636),£ 70000 (€ 83480 $85065),Unverified estimation,30040f5d
578,Lukas Jensen,dk DEN,GK,Burnley,21,£ 1250 (€ 1491 $1519),£ 65000 (€ 77517 $78989),,47ed3795
