Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
187,Hwang Hee-chan,kr KOR,FWMF,Wolves,27,£ 70000 (€ 82858 $89043),£ 3640000 (€ 4308618 $4630220),Unverified estimation,169fd162
188,Issa Diop,ma MAR,DF,Fulham,26,£ 70000 (€ 82858 $89043),£ 3640000 (€ 4308618 $4630220),Unverified estimation,a712ca2b
189,Jonny Evans,nir NIR,DF,Manchester Utd,35,£ 65000 (€ 76940 $82683),£ 3380000 (€ 4000860 $4299490),,f8fcd2a5
190,Sofyan Amrabat,ma MAR,MFDF,Manchester Utd,26,£ 65000 (€ 76940 $82683),£ 3380000 (€ 4000860 $4299490),Unverified estimation,5a2cb25d
191,Luis Sinisterra,co COL,MF,Bournemouth,24,£ 65000 (€ 76940 $82683),£ 3380000 (€ 4000860 $4299490),Unverified estimation,8e16dd48
192,Łukasz Fabiański,pl POL,GK,West Ham,38,£ 65000 (€ 76940 $82683),£ 3380000 (€ 4000860 $4299490),,9328b835
193,Maxwel Cornet,ci CIV,MF,West Ham,26,£ 65000 (€ 76940 $82683),£ 3380000 (€ 4000860 $4299490),Unverified estimation,beb391dd
194,Pablo Fornals,es ESP,MF,West Ham,27,£ 65000 (€ 76940 $82683),£ 3380000 (€ 4000860 $4299490),,82927de4
195,Nicolas Jackson,sn SEN,FW,Chelsea,22,£ 65000 (€ 76940 $82683),£ 3380000 (€ 4000860 $4299490),Unverified estimation,9c36ed83
196,Pascal Groß,de GER,MFDF,Brighton,32,£ 65000 (€ 76940 $82683),£ 3380000 (€ 4000860 $4299490),Unverified estimation,8aec0537
197,Adama Traoré,es ESP,MF,Fulham,27,£ 65000 (€ 76940 $82683),£ 3380000 (€ 4000860 $4299490),Unverified estimation,9a28eba4
198,Timothy Castagne,be BEL,DF,Fulham,27,£ 65000 (€ 76940 $82683),£ 3380000 (€ 4000860 $4299490),Unverified estimation,197640fd
199,Saša Lukić,rs SRB,MF,Fulham,26,£ 63000 (€ 74572 $80138),£ 3276000 (€ 3877756 $4167198),,c6e8cf1f
200,Scott McTominay,sct SCO,MFFW,Manchester Utd,26,£ 60000 (€ 71021 $76322),£ 3120000 (€ 3693101 $3968760),,d93c2511
201,Manor Solomon,il ISR,MF,Tottenham,24,£ 60000 (€ 71021 $76322),£ 3120000 (€ 3693101 $3968760),,886f9aac
202,Cheick Doucouré,ml MLI,MF,Crystal Palace,23,£ 60000 (€ 71021 $76322),£ 3120000 (€ 3693101 $3968760),Unverified estimation,ce4f40c7
203,Tyler Adams,us USA,MF,Bournemouth,24,£ 60000 (€ 71021 $76322),£ 3120000 (€ 3693101 $3968760),Unverified estimation,2b09d998
204,Adrián,es ESP,GK,Liverpool,36,£ 60000 (€ 71021 $76322),£ 3120000 (€ 3693101 $3968760),Unverified estimation,f76e6b4e
205,Nicolò Zaniolo,it ITA,MFFW,Aston Villa,24,£ 60000 (€ 71021 $76322),£ 3120000 (€ 3693101 $3968760),,9907b1c8
206,Daniel Podence,pt POR,LW,Wolves,27,£ 60000 (€ 71021 $76322),£ 3120000 (€ 3693101 $3968760),,7fcc71d8
207,Matheus Cunha,br BRA,FWMF,Wolves,24,£ 60000 (€ 71021 $76322),£ 3120000 (€ 3693101 $3968760),Unverified estimation,dc62b55d
208,Anthony Gordon,eng ENG,FW,Newcastle,22,£ 60000 (€ 71021 $76322),£ 3120000 (€ 3693101 $3968760),Unverified estimation,2bd83368
209,Miguel Almirón,py PAR,FW,Newcastle,29,£ 60000 (€ 71021 $76322),£ 3120000 (€ 3693101 $3968760),Unverified estimation,862a1c15
210,Nick Pope,eng ENG,GK,Newcastle,31,£ 60000 (€ 71021 $76322),£ 3120000 (€ 3693101 $3968760),,4b40d9ca
211,Robert Sánchez,es ESP,GK,Chelsea,25,£ 60000 (€ 71021 $76322),£ 3120000 (€ 3693101 $3968760),Unverified estimation,6a713852
212,James Milner,eng ENG,DFMF,Brighton,37,£ 60000 (€ 71021 $76322),£ 3120000 (€ 3693101 $3968760),Unverified estimation,2f90f6b8
213,Jakub Kiwior,pl POL,DF,Arsenal,23,£ 58000 (€ 68654 $73778),£ 3016000 (€ 3569998 $3836468),,dc3e663e
214,Vitaliy Mykolenko,ua UKR,DF,Everton,24,£ 58000 (€ 68654 $73778),£ 3016000 (€ 3569998 $3836468),,30d4a2e5
215,Mohamed Elneny,eg EGY,MF,Arsenal,31,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),,47a34c4f
216,Takehiro Tomiyasu,jp JPN,DF,Arsenal,24,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),,b3af9be1
217,Ryan Sessegnon,eng ENG,LM,Tottenham,23,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),,6aa3e78b
218,Yves Bissouma,ml MLI,MF,Tottenham,26,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),Unverified estimation,6c203af0
219,Chris Richards,us USA,DFMF,Crystal Palace,23,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),Unverified estimation,0a3d6d2b
220,Jaïro Riedewald,nl NED,MF,Crystal Palace,26,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),,7a1f2c08
221,Saïd Benrahma,dz ALG,MF,West Ham,27,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),,5a04fd92
222,Luis Díaz,co COL,FW,Liverpool,26,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),,4a1a9578
223,Boubacar Traoré,ml MLI,MF,Wolves,21,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),,999ceb5f
224,Dan Burn,eng ENG,DF,Newcastle,31,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),Unverified estimation,b2d31e83
225,Emil Krafth,se SWE,DF,Newcastle,28,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),,77cf6852
226,Ben Mee,eng ENG,DF,Brentford,33,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),Unverified estimation,8df7a2fb
227,Adam Webster,eng ENG,DF,Brighton,28,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),Unverified estimation,c40b6180
228,Danny Welbeck,eng ENG,FWMF,Brighton,32,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),,ce5143da
229,Mahmoud Dahoud,de GER,MF,Brighton,27,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),Unverified estimation,db4ed67b
230,Séamus Coleman,ie IRL,DF,Everton,34,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),Unverified estimation,0420d84f
231,Stefan Ortega,de GER,GK,Manchester City,30,£ 55000 (€ 65103 $69962),£ 2860000 (€ 3385343 $3638030),,c1242d4e
232,Sergio Reguilón,es ESP,DF,Manchester Utd,26,£ 53000 (€ 62735 $67418),£ 2756000 (€ 3262239 $3505738),Unverified estimation,3353737a
233,Arnaut Danjuma,nl NED,MFFW,Everton,26,£ 52500 (€ 62144 $66782),£ 2730000 (€ 3231464 $3472665),Unverified estimation,f08490a6
234,Alejandro Garnacho,ar ARG,MF,Manchester Utd,19,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),,7aa8adfe
235,Mason Greenwood,eng ENG,,Manchester Utd,21,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,58eee997
236,Micky van de Ven,nl NED,DF,Tottenham,22,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,8fe2a392
237,James Tomkins,eng ENG,DFMF,Crystal Palace,34,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),,e7ca0439
238,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,26,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),,50e6dc35
239,Jeffrey Schlupp,gh GHA,MFFW,Crystal Palace,30,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),,3312f911
240,Marc Guéhi,eng ENG,DF,Crystal Palace,23,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,d0706b27
241,David Brooks,wls WAL,MF,Bournemouth,26,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),,dc4cae05
242,Marcos Senesi,ar ARG,DF,Bournemouth,26,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,35141f4c
243,Neto,br BRA,GK,Bournemouth,34,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,a9dc785c
244,Ryan Christie,sct SCO,MF,Bournemouth,28,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,26ce2263
245,Aaron Cresswell,eng ENG,DF,West Ham,33,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),,4f974391
246,Konstantinos Mavropanos,gr GRE,DF,West Ham,25,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,00963611
247,Nayef Aguerd,ma MAR,DF,West Ham,27,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,288e1e13
248,Wataru Endo,jp JPN,MF,Liverpool,30,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,c149016b
249,Calum Chambers,eng ENG,MF,Aston Villa,28,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),,dc6f5bdd
250,Robin Olsen,se SWE,GK,Aston Villa,33,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),,e7ee38c3
251,Matt Doherty,ie IRL,MFDF,Wolves,31,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,d557d734
252,Max Kilman,eng ENG,DF,Wolves,26,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,d0f72bf1
253,Pedro Neto,pt POR,MFFW,Wolves,23,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),,7ba2eaa9
254,Sean Longstaff,eng ENG,MF,Newcastle,25,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),,a2b105e0
255,Tino Livramento,eng ENG,DF,Newcastle,20,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,afed6722
256,Mathias Jensen,dk DEN,MF,Brentford,27,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,0f134faf
257,Neal Maupay,fr FRA,FW,Brentford,26,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,4bcf39f6
258,Conor Gallagher,eng ENG,MF,Chelsea,23,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,c2731c10
259,Noni Madueke,eng ENG,MF,Chelsea,21,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,bf34eebd
260,Trevoh Chalobah,eng ENG,DF,Chelsea,24,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,5515376c
261,João Pedro,br BRA,MFFW,Brighton,21,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,e8832875
262,Joël Veltman,nl NED,DF,Brighton,31,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,dad4b285
263,Pervis Estupiñán,ec ECU,DFMF,Brighton,25,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,d38fdf53
264,Solly March,eng ENG,MFDF,Brighton,29,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,bb5fbd2b
265,Beto,gw GNB,FW,Everton,25,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,ed5c0319
266,Albert Sambi Lokonga,be BEL,MF,Luton Town,23,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,1b4f1169
267,Joe Worrall,eng ENG,DF,Nottingham,26,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,a5212312
268,Neco Williams,wls WAL,DFMF,Nottingham,22,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,dd323728
269,Serge Aurier,ci CIV,DFMF,Nottingham,30,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,5c2b4f07
270,Taiwo Awoniyi,ng NGA,FW,Nottingham,25,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,e5478b87
271,Andreas Pereira,br BRA,MF,Fulham,27,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,6639e500
272,Antonee Robinson,us USA,DF,Fulham,25,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,289601e6
273,Harrison Reed,eng ENG,MF,Fulham,28,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,803ae100
274,Kenny Tete,nl NED,DF,Fulham,27,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),,77d7c96f
275,Jeremy Doku,be BEL,MFFW,Manchester City,21,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,fffea3e5
276,Sergio Gómez,es ESP,DFMF,Manchester City,22,£ 50000 (€ 59184 $63602),£ 2600000 (€ 3077584 $3307300),Unverified estimation,01e5f06e
277,Callum Wilson,eng ENG,FW,Newcastle,31,£ 46000 (€ 54450 $58514),£ 2392000 (€ 2831378 $3042716),,c596fcb0
278,Zack Steffen,us USA,GK,Manchester City,28,£ 46000 (€ 54450 $58514),£ 2392000 (€ 2831378 $3042716),,42130443
279,Fabio Vieira,pt POR,MF,Arsenal,23,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),,6412cc03
280,Tom Heaton,eng ENG,GK,Manchester Utd,37,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),,a6de6361
281,Daniel Muñoz,co COL,MFDF,Crystal Palace,27,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),Unverified estimation,778ef829
282,Rob Holding,eng ENG,DF,Crystal Palace,27,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),Unverified estimation,d79a8c87
283,Hamed Junior Traorè,ci CIV,MF,Bournemouth,23,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),,570bb4b9
284,Philip Billing,dk DEN,MF,Bournemouth,27,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),,d328a254
285,Craig Dawson,eng ENG,DF,Wolves,33,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),Unverified estimation,3e9e06cb
286,Mario Lemina,ga GAB,MF,Wolves,29,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),Unverified estimation,2b471f99
287,Jack Cork,eng ENG,DFMF,Burnley,34,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),,74e12f1e
288,Josh Brownhill,eng ENG,MF,Burnley,27,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),,47369df8
289,Matt Ritchie,sct SCO,DFMF,Newcastle,33,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),,71ef519e
290,Bryan Mbeumo,cm CMR,FW,Brentford,23,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),Unverified estimation,6afaebf2
291,Lesley Ugochukwu,fr FRA,MF,Chelsea,19,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),Unverified estimation,1df4a109
292,Malo Gusto,fr FRA,DFMF,Chelsea,20,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),Unverified estimation,d56b9520
293,Roméo Lavia,be BEL,MF,Chelsea,19,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),Unverified estimation,ecad9aa5
294,Igor,br BRA,DF,Brighton,25,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),,a4e85758
295,Cheikhou Kouyaté,sn SEN,MF,Nottingham,33,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),Unverified estimation,8d3c902d
296,Moussa Niakhaté,sn SEN,DF,Nottingham,27,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),Unverified estimation,00242715
297,Odysseas Vlachodimos,gr GRE,GK,Nottingham,29,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),Unverified estimation,03df04ff
298,Calvin Bassey,ng NGA,DF,Fulham,23,£ 45000 (€ 53266 $57242),£ 2340000 (€ 2769826 $2976570),Unverified estimation,a36524bf
299,Emile Smith Rowe,eng ENG,MF,Arsenal,23,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),,17695062
300,Bryan Gil,es ESP,MF,Tottenham,22,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),,7b5ab7f2
301,Emerson,br BRA,DF,Tottenham,24,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),,df8b52a5
302,Oliver Skipp,eng ENG,MFDF,Tottenham,22,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),,6250083a
303,Matheus França,br BRA,MF,Crystal Palace,19,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,077faf72
304,Sam Johnstone,eng ENG,GK,Crystal Palace,30,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,9e5708be
305,Tyrick Mitchell,eng ENG,DFMF,Crystal Palace,23,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,5cbd1eb0
306,Alex Scott,eng ENG,MF,Bournemouth,19,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,104d0bb8
307,Lewis Cook,eng ENG,MF,Bournemouth,26,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),,2afc7272
308,Harvey Elliott,eng ENG,MFFW,Liverpool,20,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,b9e1436c
309,Stefan Bajcetic,es ESP,MF,Liverpool,18,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,32e8417f
310,José Sá,pt POR,GK,Wolves,30,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,903b6e8b
311,Jay Rodriguez,eng ENG,FW,Burnley,34,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),,4ab53cdb
312,Josh Cullen,ie IRL,MF,Burnley,27,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,f6d7d690
313,Sander Berge,no NOR,MF,Burnley,25,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,d0b6129f
314,Fabian Schär,ch SUI,DF,Newcastle,31,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),,c8aa95da
315,Jamaal Lascelles,eng ENG,DF,Newcastle,29,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),,450ab6fc
316,Martin Dúbravka,sk SVK,GK,Newcastle,34,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),,3a949a25
317,Frank Onyeka,ng NGA,MF,Brentford,25,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,2944f86f
318,Kristoffer Ajer,no NOR,DF,Brentford,25,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,a8c0acb7
319,Armando Broja,al ALB,FW,Chelsea,21,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,97220da2
320,Deivid Washington,br BRA,FW,Chelsea,18,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,95bd120d
321,Ashley Young,eng ENG,DFMF,Everton,38,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,be927d03
322,Gio Reyna,us USA,MF,Nottingham,20,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,7fa4e703
323,Matt Turner,us USA,GK,Nottingham,29,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,4a51ba65
324,Ola Aina,ng NGA,DFMF,Nottingham,26,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,246d153b
325,Willy Boly,ci CIV,DF,Nottingham,32,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,a4ac4b8f
326,Carlos Vinícius,br BRA,FW,Fulham,28,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),Unverified estimation,8b529245
327,Tosin Adarabioyo,eng ENG,DF,Fulham,25,£ 40000 (€ 47347 $50882),£ 2080000 (€ 2462068 $2645840),,c81d773d
328,Altay Bayındır,tr TUR,GK,Manchester Utd,25,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,072e68ed
329,Ben Brereton,cl CHI,FWMF,Sheffield United,24,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,57827369
330,Rhian Brewster,eng ENG,FW,Sheffield United,23,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),,30e81a88
331,Adam Wharton,eng ENG,MF,Crystal Palace,19,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,4b542852
332,Joel Ward,eng ENG,DF,Crystal Palace,33,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),,8a7ff278
333,Will Hughes,eng ENG,MF,Crystal Palace,28,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,a0666d3e
334,Adam Smith,eng ENG,DF,Bournemouth,32,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),,20b104bc
335,Chris Mepham,wls WAL,DF,Bournemouth,25,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,fed96827
336,Dango Ouattara,bf BFA,DFMF,Bournemouth,21,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,2f9e4435
337,Marcus Tavernier,eng ENG,MF,Bournemouth,24,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,5c0da4a4
338,Max Aarons,eng ENG,DF,Bournemouth,23,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,774cf58b
339,Romain Faivre,fr FRA,MF,Bournemouth,25,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,745ca0a3
340,Ryan Fredericks,eng ENG,RB,Bournemouth,31,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,c067631c
341,Vladimír Coufal,cz CZE,DF,West Ham,30,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),,fdf3cb77
342,Álex Moreno,es ESP,DF,Aston Villa,30,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),,16e9d0ea
343,Jean-Ricner Bellegarde,ht HAI,MFFW,Wolves,25,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,10f0fdd3
344,Jonny Castro,es ESP,DFMF,Wolves,29,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,e28868f3
345,Saša Kalajdžić,at AUT,FW,Wolves,26,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,15f24fe7
346,Jacob Bruun Larsen,dk DEN,MF,Burnley,24,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,4e204552
347,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,32,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),,f72293fc
348,Nathan Redmond,eng ENG,FWMF,Burnley,29,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,ab651565
349,Jacob Murphy,eng ENG,FWMF,Newcastle,28,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,de112b84
350,Javier Manquillo,es ESP,DF,Newcastle,29,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),,758dd7f0
351,Paul Dummett,wls WAL,DF,Newcastle,31,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),,3fe6bd8c
352,Christian Nørgaard,dk DEN,MF,Brentford,29,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,df0a4c90
353,Keane Lewis-Potter,eng ENG,FWMF,Brentford,22,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,41f08ac8
354,Rico Henry,jm JAM,DF,Brentford,26,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,8a3c1dc7
355,Marcus Bettinelli,eng ENG,GK,Chelsea,31,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),,0d85a4e8
356,Bart Verbruggen,nl NED,GK,Brighton,20,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,cf134113
357,Tariq Lamptey,gh GHA,DFMF,Brighton,22,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),,f4e433d4
358,Jarrad Branthwaite,eng ENG,DF,Everton,21,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,c1949191
359,Ryan Giles,eng ENG,MFDF,Luton Town,23,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,73b1d65b
360,Andrew Omobamidele,ie IRL,DF,Nottingham,21,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,c393a6c4
361,Harry Toffolo,eng ENG,DFMF,Nottingham,27,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,a105d46a
362,Matz Sels,be BEL,GK,Nottingham,31,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,834b5c4c
363,Nicolás Domínguez,ar ARG,MF,Nottingham,25,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,20b3a502
364,Bobby De Cordova-Reid,jm JAM,MFFW,Fulham,30,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),,0f7533cd
365,Harry Wilson,wls WAL,MFFW,Fulham,26,£ 35000 (€ 41429 $44521),£ 1820000 (€ 2154309 $2315110),Unverified estimation,c6dc9ecd
366,Lyle Foster,za RSA,FWMF,Burnley,22,£ 32500 (€ 38470 $41341),£ 1690000 (€ 2000430 $2149745),Unverified estimation,f84a807c
367,Fodé Ballo-Touré,sn SEN,DFMF,Fulham,26,£ 32500 (€ 38470 $41341),£ 1690000 (€ 2000430 $2149745),,f449640d
