Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
353,Ryan Fraser,sct SCO,MFFW,Bournemouth,25,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,d56543a0
354,Simon Francis,eng ENG,DF,Bournemouth,34,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,1e0b6a73
355,Roberto,es ESP,GK,West Ham,33,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,ba3ca78f
356,Conor Hourihane,ie IRL,MF,Aston Villa,28,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,fcab00a0
357,James Chester,wls WAL,DF,Aston Villa,30,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,a772eba6
358,Rúben Vinagre,pt POR,MF,Wolves,20,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,b937e490
359,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,28,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,f72293fc
360,Bartosz Kapustka,pl POL,AM,Leicester City,22,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,7364c4d1
361,Filip Benković,hr CRO,DF,Leicester City,22,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,305a3820
362,James Justin,eng ENG,DFMF,Leicester City,21,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,fb614c44
363,Christian Atsu,gh GHA,MF,Newcastle,27,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,8816329f
364,DeAndre Yedlin,us USA,DFMF,Newcastle,26,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,ae0a7ddf
365,Dwight Gayle,eng ENG,FW,Newcastle,28,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,e58a03c6
366,Emil Krafth,se SWE,DF,Newcastle,24,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,77cf6852
367,Willy Caballero,ar ARG,GK,Chelsea,37,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,a179d516
368,Dale Stephens,eng ENG,MF,Brighton,30,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,653ee42d
369,Glenn Murray,eng ENG,FW,Brighton,35,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,f2f29dda
370,Solly March,eng ENG,MFFW,Brighton,25,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,bb5fbd2b
371,Maarten Stekelenburg,nl NED,GK,Everton,36,£ 30000 (€ 35777 $36457),£ 1560000 (€ 1860401 $1895745),Unverified estimation,fefce889
372,Dale Stephens,eng ENG,MF,Brighton,30,£ 30000 (€ 34534 $37854),£ 1560000 (€ 1795769 $1968415),Unverified estimation,653ee42d
373,Adam Masina,ma MAR,DF,Watford,25,£ 28077 (€ 33484 $34120),£ 1460000 (€ 1741144 $1774223),Unverified estimation,de0f152c
374,Marco van Ginkel,nl NED,CM,Chelsea,27,£ 28077 (€ 33484 $34120),£ 1460000 (€ 1741144 $1774223),Unverified estimation,47681787
375,Jonas Lössl,dk DEN,GK,Everton,30,£ 28077 (€ 33484 $34120),£ 1460000 (€ 1741144 $1774223),Unverified estimation,939bc634
376,Joe Gomez,eng ENG,DF,Liverpool,22,£ 28077 (€ 33484 $34120),£ 1460000 (€ 1741144 $1774223),Unverified estimation,7a11550b
377,Timm Klose,ch SUI,DF,Norwich City,31,£ 26923 (€ 32108 $32718),£ 1400000 (€ 1669591 $1701310),Unverified estimation,5f1d07f6
378,Rob Holding,eng ENG,DF,Arsenal,23,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,d79a8c87
379,Diogo Dalot,pt POR,DF,Manchester Utd,20,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,d9565625
380,Mason Greenwood,eng ENG,MFFW,Manchester Utd,17,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,58eee997
381,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,21,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,a9142dc3
382,Grant Hanley,sct SCO,DF,Norwich City,27,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,e9254eec
383,Jack Robinson,eng ENG,DF,Sheffield United,25,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,7399c7a8
384,Lys Mousset,fr FRA,FW,Sheffield United,23,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,d9cfca3d
385,Ravel Morrison,jm JAM,MF,Sheffield United,26,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,bf59c794
386,Martin Kelly,eng ENG,DF,Crystal Palace,29,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,d7492450
387,Dominic Solanke,eng ENG,FW,Bournemouth,21,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,e77dc3b2
388,Ahmed Elmohamady,eg EGY,DF,Aston Villa,31,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,615ef733
389,Frederic Guilbert,fr FRA,DFMF,Aston Villa,24,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,5d8d7454
390,John McGinn,sct SCO,MF,Aston Villa,24,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,90f91999
391,Jota,es ESP,MFFW,Aston Villa,28,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,9f351459
392,Tyrone Mings,eng ENG,DF,Aston Villa,26,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,8397a50c
393,Pedro Neto,pt POR,FWMF,Wolves,19,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,7ba2eaa9
394,Charlie Taylor,eng ENG,DF,Burnley,25,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,cc2d7ad5
395,Erik Pieters,nl NED,DFMF,Burnley,30,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,1ef37668
396,Matthew Lowton,eng ENG,DF,Burnley,30,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,9a9c05db
397,Phil Bardsley,sct SCO,DF,Burnley,34,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,1ae30132
398,Karl Darlow,wls WAL,GK,Newcastle,28,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,cde3309f
399,Rob Elliot,ie IRL,GK,Newcastle,33,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,b1b25949
400,Beram Kayal,il ISR,CM,Brighton,31,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,26679cdf
401,Bernardo,br BRA,DFMF,Brighton,24,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,17370b95
402,Yves Bissouma,ml MLI,MF,Brighton,22,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,6c203af0
403,Mason Holgate,jm JAM,DF,Everton,22,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,d0042ab9
404,Tom Davies,eng ENG,MF,Everton,21,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,9228b07c
405,Jota,es ESP,MFFW,Aston Villa,28,£ 25000 (€ 28778 $31545),£ 1300000 (€ 1496474 $1640345),Unverified estimation,9f351459
406,Craig Cathcart,nir NIR,DF,Watford,30,£ 23077 (€ 27521 $28044),£ 1200000 (€ 1431078 $1458265),Unverified estimation,89e4b358
407,João Pedro,br BRA,FWMF,Watford,17,£ 23077 (€ 27521 $28044),£ 1200000 (€ 1431078 $1458265),,e8832875
408,Kevin Long,ie IRL,DF,Burnley,28,£ 23077 (€ 27521 $28044),£ 1200000 (€ 1431078 $1458265),Unverified estimation,5a4280b1
409,Eldin Jakupović,ch SUI,GK,Leicester City,35,£ 23077 (€ 27521 $28044),£ 1200000 (€ 1431078 $1458265),Unverified estimation,1148323a
410,Romain Saïss,ma MAR,DF,Wolves,29,£ 21923 (€ 26145 $26641),£ 1140000 (€ 1359524 $1385352),Unverified estimation,9fbbcf39
411,Isaac Hayden,jm JAM,MF,Newcastle,24,£ 21923 (€ 26145 $26641),£ 1140000 (€ 1359524 $1385352),Unverified estimation,c951a6df
412,Juan Foyth,ar ARG,DF,Tottenham,21,£ 21538 (€ 25686 $26174),£ 1120000 (€ 1335672 $1361048),Unverified estimation,6c7762c3
413,Daniel Amartey,gh GHA,DM,Leicester City,24,£ 20962 (€ 24998 $25473),£ 1090000 (€ 1299896 $1324591),Unverified estimation,1a4ef233
414,Gaëtan Bong,cm CMR,DF,Brighton,31,£ 20192 (€ 24081 $24538),£ 1050000 (€ 1252193 $1275982),Unverified estimation,cfd5e123
415,Emiliano Martínez,ar ARG,GK,Arsenal,26,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,7956236f
416,Gabriel Martinelli,br BRA,MF,Arsenal,18,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,48a5a5d6
417,Mario Vrančić,ba BIH,MF,Norwich City,30,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,16fa6881
418,Oliver McBurnie,sct SCO,FW,Sheffield United,23,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,78b8ac63
419,Dimitri Foulquier,fr FRA,MF,Watford,26,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,45e17712
420,Kiko Femenía,es ESP,DF,Watford,28,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,e5d01ecf
421,Marvin Zeegelaar,nl NED,LB,Watford,29,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,8abd0c03
422,Jan Bednarek,pl POL,DF,Southampton,23,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,4115ce4e
423,Kyle Walker-Peters,eng ENG,DF,Southampton,22,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,984a5a64
424,Paulo Gazzaniga,ar ARG,GK,Tottenham,27,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,63d17038
425,David Brooks,wls WAL,MF,Bournemouth,22,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,dc4cae05
426,Ørjan Nyland,no NOR,GK,Aston Villa,28,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,bdedffac
427,Leonardo Campana,ec ECU,FW,Wolves,19,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,bf9c0749
428,Ryan Bennett,eng ENG,DF,Wolves,29,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,0bad4516
429,Danny Ward,wls WAL,GK,Leicester City,26,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,d3ce0e89
430,Andy Carroll,eng ENG,FW,Newcastle,30,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,b581987a
431,Oleksandr Zinchenko,ua UKR,DF,Manchester City,22,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,51cf8561
432,Scott Carson,eng ENG,GK,Manchester City,33,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,3e1550ee
433,Dominic Calvert-Lewin,eng ENG,FW,Everton,22,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,59e6e5bf
434,Adalberto Peñaranda,ve VEN,FWMF,Watford,22,£ 18077 (€ 21558 $21967),£ 940000 (€ 1121011 $1142308),,4b3f2936
435,Sam McQueen,eng ENG,LB,Southampton,24,£ 18077 (€ 21558 $21967),£ 940000 (€ 1121011 $1142308),Unverified estimation,b27b49b4
436,Leon Balogun,ng NGA,DF,Brighton,31,£ 18077 (€ 21558 $21967),£ 940000 (€ 1121011 $1142308),Unverified estimation,78e68b4d
437,Marco Stiepermann,de GER,MF,Norwich City,28,£ 17500 (€ 20870 $21266),£ 910000 (€ 1085234 $1105851),Unverified estimation,b606638c
438,Michael McGovern,nir NIR,GK,Norwich City,35,£ 16923 (€ 20182 $20565),£ 880000 (€ 1049457 $1069395),Unverified estimation,51a19d04
439,Michael Hector,jm JAM,CB,Chelsea,27,£ 16923 (€ 20182 $20565),£ 880000 (€ 1049457 $1069395),Unverified estimation,5f1a2f31
440,Ondrej Duda,sk SVK,MF,Norwich City,24,£ 16538 (€ 19723 $20098),£ 860000 (€ 1025606 $1045090),,79ca3e23
441,Philip Heise,de GER,DFMF,Norwich City,28,£ 16154 (€ 19265 $19631),£ 840000 (€ 1001754 $1020786),Unverified estimation,ef66b362
442,Tim Krul,nl NED,GK,Norwich City,31,£ 15962 (€ 19035 $19397),£ 830000 (€ 989829 $1008634),Unverified estimation,f23f9d20
443,Dan Burn,eng ENG,DF,Brighton,27,£ 15962 (€ 19035 $19397),£ 830000 (€ 989829 $1008634),Unverified estimation,b2d31e83
444,David Button,eng ENG,GK,Brighton,30,£ 15962 (€ 19035 $19397),£ 830000 (€ 989829 $1008634),Unverified estimation,e608ed4c
445,Jason Steele,eng ENG,GK,Brighton,29,£ 15962 (€ 19035 $19397),£ 830000 (€ 989829 $1008634),Unverified estimation,28300a16
446,Lovre Kalinić,hr CRO,GK,Aston Villa,29,£ 15769 (€ 18806 $19163),£ 820000 (€ 977903 $996481),Unverified estimation,3a74f92b
447,Eddie Nketiah,eng ENG,FW,Arsenal,20,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,a53649b7
448,Christoph Zimmermann,de GER,DF,Norwich City,26,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,2d5f03bf
449,Tom Trybull,de GER,MF,Norwich City,26,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,552aa16c
450,Oliver Norwood,nir NIR,MF,Sheffield United,28,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,43439614
451,Richard Stearman,eng ENG,DF,Sheffield United,31,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,9a3a436e
452,Adrian Mariappa,jm JAM,DF,Watford,32,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,8aa5f52c
453,Philip Billing,dk DEN,MF,Bournemouth,23,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,d328a254
454,Bruno Jordão,pt POR,MF,Wolves,20,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,41ff002d
455,Conor Coady,eng ENG,DF,Wolves,26,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,2928dca2
456,Bailey Peacock-Farrell,nir NIR,GK,Burnley,22,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,4879f8cb
457,Steven Alzate,co COL,MFDF,Brighton,20,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,ad1f61f3
458,Kevin Danso,at AUT,DF,Southampton,20,£ 14808 (€ 17659 $17995),£ 770000 (€ 918275 $935720),Unverified estimation,6e33125f
459,Alexander Tettey,no NOR,MFDF,Norwich City,33,£ 13077 (€ 15595 $15891),£ 680000 (€ 810944 $826350),Unverified estimation,75566759
460,Víctor Camarasa,es ESP,MF,Crystal Palace,25,£ 12692 (€ 15136 $15424),£ 660000 (€ 787093 $802046),Unverified estimation,b2d03887
461,Moritz Leitner,de GER,MF,Norwich City,26,£ 11923 (€ 14219 $14489),£ 620000 (€ 739390 $753437),Unverified estimation,9460aaed
462,Billy Sharp,eng ENG,FW,Sheffield United,33,£ 11923 (€ 14219 $14489),£ 620000 (€ 739390 $753437),Unverified estimation,e8c9f4e9
463,Harry Wilson,wls WAL,MFFW,Bournemouth,22,£ 11923 (€ 14219 $14489),£ 620000 (€ 739390 $753437),Unverified estimation,c6dc9ecd
464,Eric García,es ESP,DF,Manchester City,18,£ 11923 (€ 14219 $14489),£ 620000 (€ 739390 $753437),,2bed3eab
465,Phil Foden,eng ENG,FWMF,Manchester City,19,£ 11923 (€ 14219 $14489),£ 620000 (€ 739390 $753437),Unverified estimation,ed1e53f3
466,Chris Mepham,wls WAL,DF,Bournemouth,21,£ 11731 (€ 13990 $14255),£ 610000 (€ 727464 $741285),Unverified estimation,fed96827
467,Bukayo Saka,eng ENG,MFDF,Arsenal,17,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,bc7dc64d
468,Scott McTominay,sct SCO,MF,Manchester Utd,22,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),Unverified estimation,d93c2511
469,Kenny McLean,sct SCO,MF,Norwich City,27,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),Unverified estimation,471f16b3
470,Dean Henderson,eng ENG,GK,Sheffield United,22,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),Unverified estimation,e5a76dfe
471,Jack O'Connell,eng ENG,DF,Sheffield United,25,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),Unverified estimation,312626c1
472,Luke Freeman,eng ENG,MF,Sheffield United,27,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),Unverified estimation,636b64cd
473,Michael Verrips,nl NED,GK,Sheffield United,22,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),Unverified estimation,424595d5
474,Gonçalo Cardoso,pt POR,DF,West Ham,18,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),Unverified estimation,47760615
475,Matt Doherty,ie IRL,MF,Wolves,27,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),Unverified estimation,d557d734
476,Harvey Barnes,eng ENG,MF,Leicester City,21,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),Unverified estimation,3ea50f67
477,Mix Diskerud,us USA,CM,Manchester City,29,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,d6f866ba
478,Danilo Pantić,rs SRB,CM,Chelsea,23,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,4d478e8b
479,Alexis Mac Allister,ar ARG,MFFW,Brighton,20,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,83d074ff
480,Matt Macey,eng ENG,GK,Arsenal,24,£ 9038 (€ 10779 $10984),£ 470000 (€ 560505 $571154),Unverified estimation,136e7649
481,Leon Clarke,eng ENG,FW,Sheffield United,34,£ 9038 (€ 10779 $10984),£ 470000 (€ 560505 $571154),Unverified estimation,91c975a0
482,Djibril Sidibé,fr FRA,DFMF,Everton,27,£ 9038 (€ 10779 $10984),£ 470000 (€ 560505 $571154),Unverified estimation,4c5b714f
483,Emi Buendía,ar ARG,MF,Norwich City,22,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),Unverified estimation,66b76d44
484,Onel Hernández,cu CUB,MF,Norwich City,26,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),Unverified estimation,007b39a5
485,John Fleck,sct SCO,MF,Sheffield United,27,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),Unverified estimation,b63e789d
486,Domingos Quina,pt POR,MF,Watford,19,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),Unverified estimation,41fb0f4e
487,David Martin,eng ENG,GK,West Ham,33,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),Unverified estimation,07666c20
488,Ezri Konsa,eng ENG,DF,Aston Villa,21,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),Unverified estimation,0313a347
489,Jed Steer,eng ENG,GK,Aston Villa,26,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),Unverified estimation,a8a3d139
490,Kortney Hause,eng ENG,DF,Aston Villa,24,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),Unverified estimation,bf8fad51
491,Beni Baningime,,MF,Everton,20,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),Unverified estimation,ca9178af
492,John Egan,ie IRL,DF,Sheffield United,26,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),Unverified estimation,debe38a0
493,Ricky Holmes,eng ENG,LW,Sheffield United,32,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),Unverified estimation,27650ab0
494,Hamza Choudhury,bd BAN,MF,Leicester City,21,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),Unverified estimation,7d2d3329
495,Aaron Connolly,ie IRL,FW,Brighton,19,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,27c01749
496,Phil Ofosu-Ayeh,gh GHA,RB,Wolves,27,£ 7115 (€ 8486 $8647),£ 370000 (€ 441249 $449632),Unverified estimation,57467297
497,Konstantinos Mavropanos,gr GRE,DF,Arsenal,21,£ 6923 (€ 8256 $8413),£ 360000 (€ 429323 $437480),Unverified estimation,00963611
498,David McGoldrick,ie IRL,FW,Sheffield United,31,£ 6923 (€ 8256 $8413),£ 360000 (€ 429323 $437480),Unverified estimation,dbe56a33
499,Stephen Henderson,ie IRL,GK,Crystal Palace,31,£ 6923 (€ 8256 $8413),£ 360000 (€ 429323 $437480),Unverified estimation,f234c188
500,Aaron Ramsdale,eng ENG,GK,Bournemouth,21,£ 6923 (€ 8256 $8413),£ 360000 (€ 429323 $437480),Unverified estimation,466fb2c5
501,Teemu Pukki,fi FIN,FW,Norwich City,29,£ 5962 (€ 7110 $7245),£ 310000 (€ 369695 $376719),Unverified estimation,0745b37d
502,Jordan Graham,eng ENG,LW,Wolves,24,£ 5962 (€ 7110 $7245),£ 310000 (€ 369695 $376719),Unverified estimation,79fa0adc
503,Caoimhín Kelleher,ie IRL,GK,Liverpool,20,£ 5962 (€ 7110 $7245),£ 310000 (€ 369695 $376719),,62d7ef38
504,Chris Basham,eng ENG,DF,Sheffield United,31,£ 5577 (€ 6651 $6777),£ 290000 (€ 345844 $352414),Unverified estimation,1aa84968
505,Sam Surridge,eng ENG,FW,Bournemouth,21,£ 5385 (€ 6422 $6544),£ 280000 (€ 333918 $340262),,b017b770
506,Ben Godfrey,eng ENG,DF,Norwich City,21,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,9f7c837d
507,Jamal Lewis,nir NIR,DF,Norwich City,21,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,efb9215a
508,Max Aarons,eng ENG,DF,Norwich City,19,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,774cf58b
509,Callum Robinson,ie IRL,FW,Sheffield United,24,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,e75750a3
510,Jack Rodwell,eng ENG,DFMF,Sheffield United,28,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,a07579ee
511,Simon Moore,eng ENG,GK,Sheffield United,29,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,e7434f04
512,Filip Stuparević,rs SRB,CF,Watford,19,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,c4378ea7
513,Tom Dele-Bashiru,ng NGA,MF,Watford,19,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,0666f848
514,Oliver Skipp,eng ENG,MF,Tottenham,18,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,6250083a
515,Mark Travers,ie IRL,GK,Bournemouth,20,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,fe558029
516,Keinan Davis,eng ENG,FW,Aston Villa,21,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,9deaf2c8
517,Renat Dadaşov,az AZE,CF,Wolves,20,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,06dc2511
518,Adam Legzdins,eng ENG,GK,Burnley,32,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,f5b114ca
519,Fikayo Tomori,eng ENG,DF,Chelsea,21,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,7edfbb8a
520,Reece James,eng ENG,DFMF,Chelsea,19,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,1265a93a
521,Tariq Lamptey,gh GHA,DFMF,Brighton,18,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),,f4e433d4
522,Andy Lonergan,ie IRL,GK,Liverpool,35,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,165cf989
523,Kieron Freeman,wls WAL,DFMF,Sheffield United,27,£ 4423 (€ 5275 $5375),£ 230000 (€ 274290 $279501),Unverified estimation,c13c24c8
524,Dennis Srbeny,de GER,FWMF,Norwich City,25,£ 4038 (€ 4816 $4908),£ 210000 (€ 250439 $255196),Unverified estimation,1fdec858
525,Ben Osborn,eng ENG,MF,Sheffield United,24,£ 4038 (€ 4816 $4908),£ 210000 (€ 250439 $255196),Unverified estimation,79bc4c45
526,Enda Stevens,ie IRL,MF,Sheffield United,29,£ 4038 (€ 4816 $4908),£ 210000 (€ 250439 $255196),Unverified estimation,17d4507a
527,George Baldock,,RB,Sheffield United,26,£ 4038 (€ 4816 $4908),£ 210000 (€ 250439 $255196),Unverified estimation,-9999
528,George Baldock,gr GRE,MF,Sheffield United,26,£ 4038 (€ 4816 $4908),£ 210000 (€ 250439 $255196),,394854c4
529,John Lundstram,eng ENG,MF,Sheffield United,25,£ 4038 (€ 4816 $4908),£ 210000 (€ 250439 $255196),Unverified estimation,0df2b165
530,Kean Bryan,eng ENG,CB,Sheffield United,22,£ 3077 (€ 3669 $3739),£ 160000 (€ 190810 $194435),Unverified estimation,c684d3c9
531,Jorge Segura,co COL,CB,Watford,23,£ 3077 (€ 3669 $3739),£ 160000 (€ 190810 $194435),,8e8f978b
532,Pontus Dahlberg,se SWE,GK,Watford,20,£ 3077 (€ 3669 $3739),£ 160000 (€ 190810 $194435),Unverified estimation,2475b06e
533,Jack Simpson,,CB,Bournemouth,23,£ 3077 (€ 3669 $3739),£ 160000 (€ 190810 $194435),Unverified estimation,-9999
534,Kyle Taylor,eng ENG,CM,Bournemouth,20,£ 3077 (€ 3669 $3739),£ 160000 (€ 190810 $194435),,0bb6d386
