Rk,Player,Nation,Pos,Squad,Age,Weekly Wages,Annual Wages,Notes,Player-additional
379,Pontus Jansson,se SWE,DF,Brentford,30,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,172e52d8
380,Yoane Wissa,cd COD,FW,Brentford,24,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,2500cef9
381,Kenedy,br BRA,MF,Chelsea,25,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,5eebbfdf
382,Yves Bissouma,ml MLI,MF,Brighton,24,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,6c203af0
383,Mason Holgate,jm JAM,DF,Everton,24,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,d0042ab9
384,Tom Davies,eng ENG,MF,Everton,23,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),,9228b07c
385,Scott Carson,eng ENG,GK,Manchester City,35,£ 25000 (€ 29814 $30381),£ 1300000 (€ 1550334 $1579788),Unverified estimation,3e1550ee
386,Mathias Normann,no NOR,MF,Norwich City,25,£ 24808 (€ 29585 $30147),£ 1290000 (€ 1538408 $1567635),Unverified estimation,8996350d
387,Nicolas Nkoulou,cm CMR,DF,Watford,31,£ 24615 (€ 29355 $29913),£ 1280000 (€ 1526483 $1555483),Unverified estimation,93cf32a8
388,Hwang Hee-chan,kr KOR,FWMF,Wolves,25,£ 24615 (€ 29355 $29913),£ 1280000 (€ 1526483 $1555483),Unverified estimation,169fd162
389,Craig Cathcart,nir NIR,DF,Watford,32,£ 23462 (€ 27979 $28511),£ 1220000 (€ 1454929 $1482570),,89e4b358
390,Christian Eriksen,dk DEN,MF,Brentford,29,£ 23462 (€ 27979 $28511),£ 1220000 (€ 1454929 $1482570),Unverified estimation,980522ec
391,Mohammed Salisu,gh GHA,DF,Southampton,22,£ 23077 (€ 27521 $28044),£ 1200000 (€ 1431078 $1458265),,0b33f6ad
392,Japhet Tanganga,eng ENG,DFMF,Tottenham,22,£ 23077 (€ 27521 $28044),£ 1200000 (€ 1431078 $1458265),,e9971f2d
393,Kevin Long,ie IRL,DF,Burnley,30,£ 23077 (€ 27521 $28044),£ 1200000 (€ 1431078 $1458265),,5a4280b1
394,Eldin Jakupović,ch SUI,GK,Leicester City,36,£ 23077 (€ 27521 $28044),£ 1200000 (€ 1431078 $1458265),,1148323a
395,Aaron Connolly,ie IRL,FW,Brighton,21,£ 23077 (€ 27521 $28044),£ 1200000 (€ 1431078 $1458265),,27c01749
396,Lukas Rupp,de GER,MF,Norwich City,30,£ 22500 (€ 26833 $27342),£ 1170000 (€ 1395301 $1421809),,3faa1780
397,Max Aarons,eng ENG,DF,Norwich City,21,£ 22500 (€ 26833 $27342),£ 1170000 (€ 1395301 $1421809),,774cf58b
398,Kiko Femenía,es ESP,DF,Watford,30,£ 22500 (€ 26833 $27342),£ 1170000 (€ 1395301 $1421809),,e5d01ecf
399,Diego Llorente,es ESP,DF,Leeds United,27,£ 22000 (€ 26236 $26735),£ 1144000 (€ 1364294 $1390213),,bba30585
400,Illan Meslier,fr FRA,GK,Leeds United,21,£ 22000 (€ 26236 $26735),£ 1144000 (€ 1364294 $1390213),,6b625ac2
401,Romain Saïss,ma MAR,DF,Wolves,31,£ 21923 (€ 26145 $26641),£ 1140000 (€ 1359524 $1385352),,9fbbcf39
402,Isaac Hayden,jm JAM,MFDF,Newcastle,26,£ 21923 (€ 26145 $26641),£ 1140000 (€ 1359524 $1385352),,c951a6df
403,Harry Lewis,eng ENG,GK,Southampton,23,£ 21154 (€ 25227 $25707),£ 1100000 (€ 1311821 $1336743),,c35e99d8
404,Ivan Toney,eng ENG,FW,Brentford,25,£ 21154 (€ 25227 $25707),£ 1100000 (€ 1311821 $1336743),,e09f279b
405,Daniel Amartey,gh GHA,DF,Leicester City,26,£ 20962 (€ 24998 $25473),£ 1090000 (€ 1299896 $1324591),,1a4ef233
406,Alex Král,cz CZE,MF,West Ham,23,£ 20769 (€ 24769 $25239),£ 1080000 (€ 1287970 $1312439),Unverified estimation,e717705a
407,Emile Smith Rowe,eng ENG,MF,Arsenal,21,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,17695062
408,Tahith Chong,cw CUW,RW,Manchester Utd,22,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,2696b6a9
409,Grant Hanley,sct SCO,DF,Norwich City,29,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,e9254eec
410,Jan Bednarek,pl POL,DF,Southampton,25,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,4115ce4e
411,Kyle Walker-Peters,eng ENG,DF,Southampton,24,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,984a5a64
412,Adam Forshaw,eng ENG,MF,Leeds United,29,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,9f1938ab
413,Saïd Benrahma,dz ALG,MF,West Ham,25,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,5a04fd92
414,Aaron Lennon,eng ENG,MFFW,Burnley,34,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,2ff964a0
415,Danny Ward,wls WAL,GK,Leicester City,28,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,d3ce0e89
416,Kiernan Dewsbury-Hall,eng ENG,MF,Leicester City,22,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,5c74c0f5
417,Joe Willock,eng ENG,MF,Newcastle,21,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,a3b03921
418,Bryan Mbeumo,cm CMR,FW,Brentford,21,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,6afaebf2
419,Christian Nørgaard,dk DEN,MF,Brentford,27,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,df0a4c90
420,Mathias Jensen,dk DEN,MF,Brentford,25,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,0f134faf
421,Mathias Jørgensen,dk DEN,DF,Brentford,31,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,0db5d2c8
422,Kjell Scherpen,nl NED,GK,Brighton,21,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),Unverified estimation,f0e4c69e
423,Dominic Calvert-Lewin,eng ENG,FW,Everton,24,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,59e6e5bf
424,Oleksandr Zinchenko,ua UKR,DF,Manchester City,24,£ 20000 (€ 23851 $24304),£ 1040000 (€ 1240267 $1263830),,51cf8561
425,Christoph Zimmermann,de GER,DF,Norwich City,28,£ 19423 (€ 23163 $23603),£ 1010000 (€ 1204490 $1227373),,2d5f03bf
426,Ben Johnson,eng ENG,DFMF,West Ham,21,£ 19231 (€ 22934 $23370),£ 1000000 (€ 1192565 $1215221),,9319781b
427,Robin Olsen,se SWE,GK,Aston Villa,31,£ 19231 (€ 22934 $23370),£ 1000000 (€ 1192565 $1215221),Unverified estimation,e7ee38c3
428,Wesley Fofana,fr FRA,DF,Leicester City,20,£ 19231 (€ 22934 $23370),£ 1000000 (€ 1192565 $1215221),,132a82f1
429,Dan Burn,eng ENG,DF,Newcastle,29,£ 19231 (€ 22934 $23370),£ 1000000 (€ 1192565 $1215221),Unverified estimation,b2d31e83
430,Chiquinho,pt POR,MF,Wolves,21,£ 18269 (€ 21787 $22201),£ 950000 (€ 1132936 $1154460),Unverified estimation,dc6c2f02
431,Andrew Omobamidele,ie IRL,DF,Norwich City,19,£ 18077 (€ 21558 $21967),£ 940000 (€ 1121011 $1142308),Unverified estimation,c393a6c4
432,Josh Dasilva,eng ENG,MFFW,Brentford,22,£ 18077 (€ 21558 $21967),£ 940000 (€ 1121011 $1142308),,60344e4f
433,Marc Navarro,es ESP,RB,Watford,26,£ 17500 (€ 20870 $21266),£ 910000 (€ 1085234 $1105851),,c2846353
434,William Smallbone,ie IRL,MFFW,Southampton,21,£ 17308 (€ 20641 $21033),£ 900000 (€ 1073308 $1093699),,5e105217
435,Willy Caballero,ar ARG,GK,Southampton,39,£ 17115 (€ 20411 $20799),£ 890000 (€ 1061383 $1081547),Unverified estimation,a179d516
436,Michael McGovern,nir NIR,GK,Norwich City,37,£ 16923 (€ 20182 $20565),£ 880000 (€ 1049457 $1069395),,51a19d04
437,Cucho,co COL,MFFW,Watford,22,£ 16731 (€ 19953 $20332),£ 870000 (€ 1037531 $1057242),,71b47ab9
438,Joe Gelhardt,eng ENG,FW,Leeds United,19,£ 16538 (€ 19723 $20098),£ 860000 (€ 1025606 $1045090),,01962d0d
439,Conor Coady,eng ENG,DF,Wolves,28,£ 16538 (€ 19723 $20098),£ 860000 (€ 1025606 $1045090),,2928dca2
440,Rob Elliot,ie IRL,GK,Watford,35,£ 16346 (€ 19494 $19864),£ 850000 (€ 1013680 $1032938),,b1b25949
441,Jason Steele,eng ENG,GK,Brighton,30,£ 15962 (€ 19035 $19397),£ 830000 (€ 989829 $1008634),,28300a16
442,Nathan Patterson,sct SCO,DF,Everton,19,£ 15577 (€ 18576 $18929),£ 810000 (€ 965977 $984329),Unverified estimation,230f0471
443,Ashley Fletcher,eng ENG,FW,Watford,25,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,eeb6551f
444,Ken Sema,se SWE,MFFW,Watford,27,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,1770bd68
445,Oliver Skipp,eng ENG,MF,Tottenham,20,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,6250083a
446,Conor Gallagher,eng ENG,MF,Crystal Palace,21,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,c2731c10
447,Jack Harrison,eng ENG,MF,Leeds United,24,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,aa849a12
448,Kristoffer Klaesson,no NOR,GK,Leeds United,20,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,3f70db80
449,Harvey Elliott,eng ENG,MF,Liverpool,18,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,b9e1436c
450,Bruno Jordão,pt POR,MF,Wolves,22,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,41ff002d
451,Max Kilman,eng ENG,DF,Wolves,24,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,d0f72bf1
452,Nathan Collins,ie IRL,DF,Burnley,20,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,a8c19eb8
453,Freddie Woodman,eng ENG,GK,Newcastle,24,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,19e50035
454,Ethan Pinnock,jm JAM,DF,Brentford,28,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,e541326e
455,Joel Valencia,ec ECU,LW,Brentford,26,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,03904ca0
456,Saman Ghoddos,ir IRN,FWMF,Brentford,27,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,f7b1d4e0
457,Sergi Canós,es ESP,MF,Brentford,24,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,1137759d
458,Steven Alzate,co COL,MF,Brighton,22,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,ad1f61f3
459,Taylor Richards,eng ENG,MF,Brighton,20,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),Unverified estimation,e0243d23
460,Jarrad Branthwaite,eng ENG,DF,Everton,19,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,c1949191
461,Jonjoe Kenny,eng ENG,DF,Everton,24,£ 15000 (€ 17888 $18228),£ 780000 (€ 930200 $947873),,099e666f
462,Edo Kayembe,cd COD,MF,Watford,23,£ 14808 (€ 17659 $17995),£ 770000 (€ 918275 $935720),Unverified estimation,f99b71de
463,Samuel Kalu,ng NGA,FW,Watford,23,£ 14038 (€ 16742 $17060),£ 730000 (€ 870572 $887111),Unverified estimation,b8d22478
464,Cole Palmer,eng ENG,FW,Manchester City,19,£ 13462 (€ 16054 $16359),£ 700000 (€ 834795 $850655),Unverified estimation,dc7f8a28
465,Kayky,,RW,Manchester City,18,£ 13462 (€ 16054 $16359),£ 700000 (€ 834795 $850655),Unverified estimation,-9999
466,João Pedro,br BRA,FWMF,Watford,19,£ 12500 (€ 14907 $15190),£ 650000 (€ 775167 $789894),,e8832875
467,Nathan Tella,ng NGA,MFFW,Southampton,22,£ 12500 (€ 14907 $15190),£ 650000 (€ 775167 $789894),,f1e94cd6
468,Matija Šarkić,me MNE,GK,Wolves,24,£ 12500 (€ 14907 $15190),£ 650000 (€ 775167 $789894),Unverified estimation,a89e7b29
469,Julian Jeanvier,gn GUI,DF,Brentford,29,£ 12500 (€ 14907 $15190),£ 650000 (€ 775167 $789894),Unverified estimation,5cb215fc
470,Rico Henry,jm JAM,MFDF,Brentford,24,£ 11923 (€ 14219 $14489),£ 620000 (€ 739390 $753437),,8a3c1dc7
471,Shandon Baptiste,gd GRN,MF,Brentford,23,£ 11923 (€ 14219 $14489),£ 620000 (€ 739390 $753437),,2886c9b5
472,Trevoh Chalobah,eng ENG,DF,Chelsea,22,£ 11923 (€ 14219 $14489),£ 620000 (€ 739390 $753437),,5515376c
473,Phil Foden,eng ENG,FW,Manchester City,21,£ 11923 (€ 14219 $14489),£ 620000 (€ 739390 $753437),,ed1e53f3
474,Samir Santos,br BRA,DF,Watford,26,£ 11731 (€ 13990 $14255),£ 610000 (€ 727464 $741285),Unverified estimation,92b4758e
475,Luke Cundle,eng ENG,MF,Wolves,19,£ 11538 (€ 13760 $14022),£ 600000 (€ 715539 $729133),Unverified estimation,cc3b8e78
476,Luke Thomas,eng ENG,DFMF,Leicester City,20,£ 11538 (€ 13760 $14022),£ 600000 (€ 715539 $729133),,fc027d02
477,Mark Gillespie,eng ENG,GK,Newcastle,29,£ 11538 (€ 13760 $14022),£ 600000 (€ 715539 $729133),,e32958b7
478,Jakob Sørensen,dk DEN,MFDF,Norwich City,23,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,953c30b0
479,Tino Livramento,eng ENG,DF,Southampton,18,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),Unverified estimation,afed6722
480,Jarosław Jach,pl POL,CB,Crystal Palace,27,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),Unverified estimation,99246027
481,Rhys Williams,eng ENG,DF,Liverpool,20,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),Unverified estimation,012c975a
482,Yerson Mosquera,co COL,DF,Wolves,20,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),Unverified estimation,1e159d70
483,Harvey Barnes,eng ENG,MFFW,Leicester City,23,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,3ea50f67
484,Mads Bidstrup,dk DEN,MF,Brentford,20,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),Unverified estimation,407db0d5
485,Vitaly Janelt,de GER,MF,Brentford,23,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,8449d35e
486,Jakub Moder,pl POL,MFFW,Brighton,22,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,f230bc30
487,Robert Sánchez,es ESP,GK,Brighton,23,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,6a713852
488,Anthony Gordon,eng ENG,MFFW,Everton,20,£ 10000 (€ 11926 $12152),£ 520000 (€ 620134 $631915),,2bd83368
489,Joe Rodon,wls WAL,DF,Tottenham,23,£ 9615 (€ 11467 $11685),£ 500000 (€ 596282 $607611),,8d62d31a
490,Francisco Sierralta,cl CHI,DF,Watford,24,£ 9423 (€ 11238 $11451),£ 490000 (€ 584357 $595458),,0f933743
491,Anthony Elanga,se SWE,MF,Manchester Utd,19,£ 9038 (€ 10779 $10984),£ 470000 (€ 560505 $571154),Unverified estimation,2fba6108
492,Tudor Băluță,ro ROU,DM,Brighton,22,£ 9038 (€ 10779 $10984),£ 470000 (€ 560505 $571154),Unverified estimation,ed33f42d
493,James Justin,eng ENG,DF,Leicester City,23,£ 8269 (€ 9862 $10049),£ 430000 (€ 512803 $522545),,fb614c44
494,Sam McQueen,eng ENG,LB,Southampton,26,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),Unverified estimation,b27b49b4
495,Jed Steer,eng ENG,GK,Aston Villa,28,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),,a8a3d139
496,Kortney Hause,eng ENG,DF,Aston Villa,26,£ 8077 (€ 9632 $9815),£ 420000 (€ 500877 $510393),,bf8fad51
497,Luke Ayling,eng ENG,DF,Leeds United,29,£ 8000 (€ 9541 $9722),£ 416000 (€ 496107 $505532),,420d7c7d
498,Stuart Dallas,nir NIR,DFMF,Leeds United,30,£ 8000 (€ 9541 $9722),£ 416000 (€ 496107 $505532),,67ca8566
499,David Martin,eng ENG,GK,West Ham,36,£ 8000 (€ 9541 $9722),£ 416000 (€ 496107 $505532),,07666c20
500,Ezri Konsa,eng ENG,DF,Aston Villa,23,£ 8000 (€ 9541 $9722),£ 416000 (€ 496107 $505532),,0313a347
501,Mateusz Klich,pl POL,MF,Leeds United,31,£ 7750 (€ 9242 $9418),£ 403000 (€ 480604 $489734),,282679b4
502,Dimitris Giannoulis,gr GRE,DFMF,Norwich City,25,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,112c495e
503,Kieran Dowell,eng ENG,MF,Norwich City,23,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,2f6ec02a
504,Armando Broja,al ALB,FW,Southampton,19,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),Unverified estimation,97220da2
505,Crysencio Summerville,nl NED,FWMF,Leeds United,19,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),Unverified estimation,df04eb4b
506,Curtis Jones,eng ENG,MF,Liverpool,20,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,4fb9c88f
507,Jacob Ramsey,eng ENG,MF,Aston Villa,20,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,1544f145
508,Hamza Choudhury,bd BAN,MFDF,Leicester City,23,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,7d2d3329
509,Charlie Goode,eng ENG,DF,Brentford,25,£ 7500 (€ 8944 $9114),£ 390000 (€ 465100 $473936),,7aee4dd3
510,Pascal Struijk,nl NED,DF,Leeds United,21,£ 7115 (€ 8486 $8647),£ 370000 (€ 441249 $449632),,f4d296e4
511,Liam Cooper,sct SCO,DF,Leeds United,29,£ 6500 (€ 7752 $7899),£ 338000 (€ 403087 $410745),,dc64b8b3
512,Przemysław Płacheta,pl POL,MFFW,Norwich City,23,£ 6154 (€ 7339 $7478),£ 320000 (€ 381621 $388871),,3c33f9d9
513,Caoimhín Kelleher,ie IRL,GK,Liverpool,22,£ 5962 (€ 7110 $7245),£ 310000 (€ 369695 $376719),,62d7ef38
514,John Ruddy,eng ENG,GK,Wolves,34,£ 5769 (€ 6880 $7011),£ 300000 (€ 357769 $364566),,da8b19e2
515,Will Norris,eng ENG,GK,Burnley,27,£ 5769 (€ 6880 $7011),£ 300000 (€ 357769 $364566),,c73ada83
516,Finley Stevens,wls WAL,DF,Brentford,18,£ 5385 (€ 6422 $6544),£ 280000 (€ 333918 $340262),Unverified estimation,7e003182
517,Adam Idah,ie IRL,FWMF,Norwich City,20,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),,291e3ec3
518,Rocky Bushiri,cd COD,CB,Norwich City,21,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,e1378bd5
519,Remi Matthews,eng ENG,GK,Crystal Palace,27,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,27f4f772
520,Charlie Cresswell,eng ENG,DF,Leeds United,18,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,4654e5f5
521,Dwight McNeil,eng ENG,MF,Burnley,21,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),,fc15fb84
522,Luka Racic,dk DEN,CB,Brentford,22,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),,37e23b72
523,Mads Roerslev,dk DEN,MFDF,Brentford,22,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),,57c94db2
524,Marcus Forss,fi FIN,FW,Brentford,22,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),,82c215a0
525,Myles Peart-Harris,eng ENG,MF,Brentford,18,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,ea1a5662
526,Tariqe Fosu,gh GHA,FWMF,Brentford,25,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),,3dcef539
527,Andy Lonergan,ie IRL,GK,Everton,37,£ 5000 (€ 5963 $6076),£ 260000 (€ 310067 $315958),Unverified estimation,165cf989
528,Billy Arce,ec ECU,LW,Brighton,23,£ 4808 (€ 5733 $5842),£ 250000 (€ 298141 $303805),Unverified estimation,44af2ec3
529,Kalvin Phillips,eng ENG,MF,Leeds United,25,£ 4500 (€ 5367 $5469),£ 234000 (€ 279060 $284362),,4f565d77
530,Rayan Aït-Nouri,dz ALG,MF,Wolves,20,£ 4500 (€ 5367 $5469),£ 234000 (€ 279060 $284362),,9b398aea
531,Mads Bech Sørensen,dk DEN,DF,Brentford,22,£ 4038 (€ 4816 $4908),£ 210000 (€ 250439 $255196),,30db8574
532,Haydon Roberts,eng ENG,DFMF,Brighton,19,£ 4038 (€ 4816 $4908),£ 210000 (€ 250439 $255196),Unverified estimation,a731e8a0
533,Tyler Roberts,wls WAL,MFFW,Leeds United,22,£ 3500 (€ 4174 $4253),£ 182000 (€ 217047 $221170),,6c17e046
534,Dominic Thompson,eng ENG,MF,Brentford,21,£ 3462 (€ 4128 $4207),£ 180000 (€ 214662 $218740),,235a62f8
535,Moisés Caicedo,ec ECU,MF,Brighton,19,£ 3462 (€ 4128 $4207),£ 180000 (€ 214662 $218740),,16264a81
536,Daniel Bachmann,at AUT,GK,Watford,27,£ 3269 (€ 3899 $3973),£ 170000 (€ 202736 $206588),,1c0eea98
537,Ellery Balcombe,eng ENG,GK,Brentford,22,£ 3269 (€ 3899 $3973),£ 170000 (€ 202736 $206588),Unverified estimation,e827567f
538,Declan Rice,eng ENG,MF,West Ham,22,£ 3077 (€ 3669 $3739),£ 160000 (€ 190810 $194435),,1c7012b8
539,Jan Žambůrek,cz CZE,CM,Brentford,20,£ 3077 (€ 3669 $3739),£ 160000 (€ 190810 $194435),,395880a4
540,Toti Gomes,pt POR,DF,Wolves,22,£ 2692 (€ 3211 $3272),£ 140000 (€ 166959 $170131),Unverified estimation,f0caab96
541,Jeremy Ngakia,,DF,Watford,20,£ 2500 (€ 2981 $3038),£ 130000 (€ 155033 $157979),,3631ad41
542,Bali Mumba,eng ENG,DFMF,Norwich City,19,£ 2308 (€ 2752 $2804),£ 120000 (€ 143108 $145827),,2d760d7b
543,Santiago Muñóz,mx MEX,CF,Newcastle,19,£ 2308 (€ 2752 $2804),£ 120000 (€ 143108 $145827),Unverified estimation,dd986929
544,Kwadwo Baah,eng ENG,MF,Watford,18,£ 1923 (€ 2293 $2337),£ 100000 (€ 119256 $121522),Unverified estimation,f240e4f2
545,Yaser Asprilla,co COL,AM,Watford,18,£ 1923 (€ 2293 $2337),£ 100000 (€ 119256 $121522),Unverified estimation,d139daf9
546,Yan Valery,tn TUN,DF,Southampton,22,£ 1923 (€ 2293 $2337),£ 100000 (€ 119256 $121522),,531a4aa8
547,Jonas Lössl,dk DEN,GK,Brentford,32,£ 1731 (€ 2064 $2103),£ 90000 (€ 107331 $109370),Unverified estimation,939bc634
548,Arthur Okonkwo,ng NGA,GK,Arsenal,19,£ 1538 (€ 1835 $1870),£ 80000 (€ 95405 $97218),Unverified estimation,75834acc
549,Brandon Austin,eng ENG,GK,Tottenham,22,£ 1538 (€ 1835 $1870),£ 80000 (€ 95405 $97218),Unverified estimation,5e253986
550,Carney Chukwuemeka,at AUT,MF,Aston Villa,17,£ 1538 (€ 1835 $1870),£ 80000 (€ 95405 $97218),Unverified estimation,b2f9c73e
551,Jamie Shackleton,eng ENG,DFMF,Leeds United,21,£ 1500 (€ 1789 $1823),£ 78000 (€ 93020 $94787),,8d03ca5a
552,Sam Greenwood,eng ENG,MF,Leeds United,19,£ 1346 (€ 1605 $1636),£ 70000 (€ 83480 $85065),Unverified estimation,f3354c07
553,Sean Longstaff,eng ENG,MF,Newcastle,23,£ 962 (€ 1147 $1168),£ 50000 (€ 59628 $60761),,a2b105e0
554,Flynn Clarke,,AM,Norwich City,18,£ 769 (€ 917 $935),£ 40000 (€ 47703 $48609),Unverified estimation,-9999
555,Liam McCarron,sct SCO,DF,Leeds United,20,£ 769 (€ 917 $935),£ 40000 (€ 47703 $48609),Unverified estimation,076bb352
556,Thierry Small,eng ENG,DFMF,Southampton,16,£ 385 (€ 459 $467),£ 20000 (€ 23851 $24304),Unverified estimation,6f487e5d
